id,label,target,labels,profile
sequence_19347,1,58.9,1-1-0-24,1-1-1-0-24
sequence_19511,2,62.4,1-1-0-18,2-1-1-0-18
sequence_19445,2,45.5,0-2-1-7,2-0-2-1-7
sequence_19351,2,60.9,1-1-0-18,2-1-1-0-18
sequence_53065,0,44.8,2-0-2-6,0-2-0-2-6
sequence_19426,1,56.3,1-1-0-19,1-1-1-0-19
sequence_19517,0,61.6,1-1-0-17,0-1-1-0-17
sequence_19410,1,49.9,1-1-0-21,1-1-1-0-21
sequence_19447,1,51.0,1-1-0-19,1-1-1-0-19
sequence_20040,2,47.2,0-2-1-7,2-0-2-1-7
sequence_19526,0,49.3,0-2-1-3,0-0-2-1-3
sequence_19437,2,46.7,0-2-1-0,2-0-2-1-0
sequence_19529,2,48.8,0-2-1-14,2-0-2-1-14
sequence_19470,1,61.0,1-1-0-16,1-1-1-0-16
sequence_19472,1,59.9,1-1-0-1,1-1-1-0-1
sequence_19403,1,50.9,1-1-0-1,1-1-1-0-1
sequence_20062,2,57.9,1-1-0-21,2-1-1-0-21
sequence_19429,2,50.9,0-2-1-11,2-0-2-1-11
sequence_19524,1,46.4,0-2-1-14,1-0-2-1-14
sequence_19459,2,59.2,1-1-0-18,2-1-1-0-18
sequence_19478,2,60.1,1-1-0-21,2-1-1-0-21
sequence_19467,1,64.4,1-1-0-19,1-1-1-0-19
sequence_20057,1,51.9,1-1-0-10,1-1-1-0-10
sequence_19432,2,51.0,0-2-1-7,2-0-2-1-7
sequence_53062,0,49.1,2-0-2-6,0-2-0-2-6
sequence_19353,2,64.3,1-1-0-19,2-1-1-0-19
sequence_19422,2,46.6,0-2-1-8,2-0-2-1-8
sequence_19378,2,52.4,0-2-1-0,2-0-2-1-0
sequence_19452,2,44.2,0-2-1-4,2-0-2-1-4
sequence_19417,1,47.9,0-2-1-14,1-0-2-1-14
sequence_19497,1,54.9,1-1-0-16,1-1-1-0-16
sequence_19488,2,51.3,0-2-1-7,2-0-2-1-7
sequence_19380,1,48.1,1-1-0-24,1-1-1-0-24
sequence_20048,2,39.8,0-2-1-14,2-0-2-1-14
sequence_19402,2,43.0,0-2-1-8,2-0-2-1-8
sequence_20073,1,51.0,1-1-0-12,1-1-1-0-12
sequence_19424,1,50.9,1-1-0-19,1-1-1-0-19
sequence_20066,2,49.9,0-2-1-0,2-0-2-1-0
sequence_19446,1,39.5,0-2-1-14,1-0-2-1-14
sequence_53098,0,42.0,2-0-2-23,0-2-0-2-23
sequence_19523,2,50.8,0-2-1-4,2-0-2-1-4
sequence_53083,1,51.0,2-0-2-22,1-2-0-2-22
sequence_19389,1,44.0,0-2-1-14,1-0-2-1-14
sequence_19480,2,62.8,1-1-0-16,2-1-1-0-16
sequence_19489,2,49.1,0-2-1-7,2-0-2-1-7
sequence_20051,2,42.5,0-2-1-8,2-0-2-1-8
sequence_53088,0,48.0,2-0-2-23,0-2-0-2-23
sequence_19431,2,50.5,0-1-1-11,2-0-1-1-11
sequence_20053,1,54.7,1-1-0-20,1-1-1-0-20
sequence_19428,2,49.3,1-1-0-16,2-1-1-0-16
sequence_53079,0,47.8,2-0-2-2,0-2-0-2-2
sequence_19439,1,49.5,1-1-0-18,1-1-1-0-18
sequence_19490,0,52.9,0-2-1-14,0-0-2-1-14
sequence_19408,1,51.1,1-1-0-5,1-1-1-0-5
sequence_19416,2,49.4,0-2-1-0,2-0-2-1-0
sequence_19430,2,45.7,0-2-1-4,2-0-2-1-4
sequence_19398,2,46.2,0-2-1-14,2-0-2-1-14
sequence_19360,2,63.5,1-1-0-20,2-1-1-0-20
sequence_20054,2,49.0,0-2-1-7,2-0-2-1-7
sequence_19469,1,50.5,1-1-0-10,1-1-1-0-10
sequence_53099,0,53.0,2-0-2-22,0-2-0-2-22
sequence_19451,1,51.0,1-1-0-21,1-1-1-0-21
sequence_19506,0,49.3,0-2-1-14,0-0-2-1-14
sequence_19442,1,47.4,1-1-0-16,1-1-1-0-16
sequence_53084,1,39.0,2-0-2-22,1-2-0-2-22
sequence_19491,0,48.8,0-2-1-14,0-0-2-1-14
sequence_53069,0,50.9,2-0-2-9,0-2-0-2-9
sequence_20072,2,48.7,1-1-0-21,2-1-1-0-21
sequence_19433,2,50.1,0-2-1-7,2-0-2-1-7
sequence_19405,1,48.7,1-1-0-5,1-1-1-0-5
sequence_19392,0,50.5,0-2-1-3,0-0-2-1-3
sequence_19482,2,59.3,1-1-0-17,2-1-1-0-17
sequence_19421,2,53.0,0-2-1-3,2-0-2-1-3
sequence_19390,0,46.3,0-2-1-4,0-0-2-1-4
sequence_19453,2,47.3,0-1-1-13,2-0-1-1-13
sequence_20036,2,52.9,1-1-0-21,2-1-1-0-21
sequence_53067,0,40.9,2-0-2-2,0-2-0-2-2
sequence_19438,1,56.1,1-1-0-19,1-1-1-0-19
sequence_19525,2,48.8,0-2-1-7,2-0-2-1-7
sequence_53059,0,47.1,2-0-2-2,0-2-0-2-2
sequence_19498,0,63.2,1-1-0-20,0-1-1-0-20
sequence_19354,2,60.0,1-1-0-19,2-1-1-0-19
sequence_19457,2,43.6,0-2-1-0,2-0-2-1-0
sequence_19372,2,49.2,0-2-1-4,2-0-2-1-4
sequence_19407,1,49.2,1-1-0-24,1-1-1-0-24
sequence_19366,0,60.0,1-1-0-17,0-1-1-0-17
sequence_20037,0,57.8,1-1-0-20,0-1-1-0-20
sequence_19530,2,45.6,0-2-1-8,2-0-2-1-8
sequence_19456,2,48.0,0-2-1-11,2-0-2-1-11
sequence_20043,1,46.6,1-1-0-16,1-1-1-0-16
sequence_20047,2,49.9,1-1-0-21,2-1-1-0-21
sequence_19435,2,51.4,0-2-1-11,2-0-2-1-11
sequence_19386,1,50.7,1-1-0-1,1-1-1-0-1
sequence_19411,0,58.0,1-1-0-20,0-1-1-0-20
sequence_19364,2,57.1,1-1-0-20,2-1-1-0-20
sequence_19387,1,47.7,1-1-0-21,1-1-1-0-21
sequence_19465,1,62.9,1-1-0-19,1-1-1-0-19
sequence_19495,2,58.9,0-2-1-0,2-0-2-1-0
sequence_19521,1,53.0,0-1-1-13,1-0-1-1-13
sequence_20076,2,55.7,1-1-0-21,2-1-1-0-21
sequence_19492,1,58.5,0-1-1-11,1-0-1-1-11
sequence_19528,1,47.1,0-2-1-14,1-0-2-1-14
sequence_19476,2,62.2,1-1-0-20,2-1-1-0-20
sequence_19393,2,53.7,0-2-1-3,2-0-2-1-3
sequence_19464,1,62.2,1-1-0-18,1-1-1-0-18
sequence_19505,2,42.4,0-1-1-10,2-0-1-1-10
sequence_19448,1,46.3,1-1-0-10,1-1-1-0-10
sequence_19471,2,60.0,1-1-0-19,2-1-1-0-19
sequence_20064,1,47.3,0-2-1-11,1-0-2-1-11
sequence_19379,1,50.3,1-1-0-24,1-1-1-0-24
sequence_19377,2,50.3,0-2-1-8,2-0-2-1-8
sequence_19348,1,46.7,1-1-0-10,1-1-1-0-10
sequence_20056,1,56.9,1-1-0-16,1-1-1-0-16
sequence_53080,0,50.4,2-0-2-9,0-2-0-2-9
sequence_19369,1,47.9,0-2-1-13,1-0-2-1-13
sequence_19420,0,40.6,0-2-1-20,0-0-2-1-20
sequence_19395,1,49.7,0-1-1-13,1-0-1-1-13
sequence_19502,2,59.9,1-1-0-16,2-1-1-0-16
sequence_19409,1,51.1,1-1-0-5,1-1-1-0-5
sequence_19501,1,57.2,1-1-0-24,1-1-1-0-24
sequence_20041,2,48.5,0-2-1-0,2-0-2-1-0
sequence_20065,2,46.5,0-2-1-7,2-0-2-1-7
sequence_19412,2,55.3,1-1-0-20,2-1-1-0-20
sequence_19477,1,61.5,1-1-0-20,1-1-1-0-20
sequence_53064,0,48.4,2-0-2-6,0-2-0-2-6
sequence_19396,2,43.1,0-2-1-13,2-0-2-1-13
sequence_53073,0,53.8,2-0-2-9,0-2-0-2-9
sequence_19507,2,46.0,0-2-1-11,2-0-2-1-11
sequence_19461,1,61.2,1-1-0-18,1-1-1-0-18
sequence_53076,0,46.3,2-0-2-15,0-2-0-2-15
sequence_20052,2,42.9,0-2-1-8,2-0-2-1-8
sequence_20042,2,49.4,0-2-1-11,2-0-2-1-11
sequence_19440,1,48.5,1-1-0-10,1-1-1-0-10
sequence_19399,2,47.5,0-2-1-8,2-0-2-1-8
sequence_20063,1,48.9,1-1-0-12,1-1-1-0-12
sequence_20058,1,54.9,1-1-0-12,1-1-1-0-12
sequence_19463,2,62.7,1-1-0-18,2-1-1-0-18
sequence_20059,1,52.3,1-1-0-20,1-1-1-0-20
sequence_53074,0,48.3,2-0-2-9,0-2-0-2-9
sequence_53085,0,51.2,2-0-2-22,0-2-0-2-22
sequence_19509,2,50.6,0-2-1-0,2-0-2-1-0
sequence_19425,1,56.9,1-1-0-24,1-1-1-0-24
sequence_19500,1,51.2,1-1-0-12,1-1-1-0-12
sequence_20034,2,52.0,1-1-0-18,2-1-1-0-18
sequence_19520,1,58.7,1-1-0-21,1-1-1-0-21
sequence_20068,1,50.6,1-1-0-10,1-1-1-0-10
sequence_53061,0,50.6,2-0-2-9,0-2-0-2-9
sequence_19516,1,51.9,1-1-0-10,1-1-1-0-10
sequence_19362,0,61.0,1-1-0-20,0-1-1-0-20
sequence_20069,1,53.4,1-1-0-12,1-1-1-0-12
sequence_19449,0,54.3,1-1-0-20,0-1-1-0-20
sequence_19460,1,61.0,1-1-0-17,1-1-1-0-17
sequence_19487,2,55.9,0-2-1-4,2-0-2-1-4
sequence_19484,0,52.0,0-2-1-11,0-0-2-1-11
sequence_20050,1,47.9,1-1-0-12,1-1-1-0-12
sequence_19368,1,56.2,1-1-0-21,1-1-1-0-21
sequence_19455,0,44.5,0-2-1-3,0-0-2-1-3
sequence_19481,1,63.1,1-1-0-21,1-1-1-0-21
sequence_19365,1,53.0,1-1-0-24,1-1-1-0-24
sequence_53078,2,43.3,2-0-2-2,2-2-0-2-2
sequence_19418,0,47.2,0-2-1-14,0-0-2-1-14
sequence_19510,2,47.8,0-2-1-14,2-0-2-1-14
sequence_53058,0,51.2,2-0-2-22,0-2-0-2-22
sequence_53072,1,47.0,2-0-2-22,1-2-0-2-22
sequence_19515,1,50.4,1-1-0-5,1-1-1-0-5
sequence_19370,2,51.7,0-2-1-0,2-0-2-1-0
sequence_19363,1,54.6,1-1-0-1,1-1-1-0-1
sequence_19466,1,56.9,1-1-0-18,1-1-1-0-18
sequence_20055,2,46.3,0-2-1-7,2-0-2-1-7
sequence_19527,2,50.1,0-2-1-0,2-0-2-1-0
sequence_19359,0,59.3,1-1-0-17,0-1-1-0-17
sequence_19486,2,54.2,0-2-1-7,2-0-2-1-7
sequence_19518,0,61.6,1-1-0-20,0-1-1-0-20
sequence_19401,1,47.4,1-1-1-24,1-1-1-1-24
sequence_19355,2,58.8,1-1-0-5,2-1-1-0-5
sequence_19356,2,59.0,1-1-0-17,2-1-1-0-17
sequence_20071,1,44.9,1-1-0-16,1-1-1-0-16
sequence_53075,2,51.6,2-0-2-9,2-2-0-2-9
sequence_19458,1,62.9,1-1-0-17,1-1-1-0-17
sequence_19522,0,45.4,0-2-1-14,0-0-2-1-14
sequence_19349,1,58.9,1-1-0-17,1-1-1-0-17
sequence_20061,1,45.0,1-1-0-12,1-1-1-0-12
sequence_19419,2,53.3,0-2-1-3,2-0-2-1-3
sequence_20070,1,51.8,1-1-0-16,1-1-1-0-16
sequence_19361,0,55.6,1-1-0-17,0-1-1-0-17
sequence_53068,0,36.0,2-0-2-23,0-2-0-2-23
sequence_20074,1,47.1,1-1-0-12,1-1-1-0-12
sequence_19485,2,58.0,0-2-1-7,2-0-2-1-7
sequence_19475,1,59.1,1-1-0-17,1-1-1-0-17
sequence_19406,2,53.8,1-1-0-20,2-1-1-0-20
sequence_19503,1,60.0,1-1-0-21,1-1-1-0-21
sequence_20035,1,52.5,1-1-0-16,1-1-1-0-16
sequence_19350,1,60.1,1-1-0-18,1-1-1-0-18
sequence_19483,0,60.6,1-1-0-20,0-1-1-0-20
sequence_19391,2,46.8,0-2-1-13,2-0-2-1-13
sequence_20060,1,52.6,1-1-0-12,1-1-1-0-12
sequence_19383,0,50.5,1-1-0-5,0-1-1-0-5
sequence_19443,2,48.0,1-1-0-5,2-1-1-0-5
sequence_53066,0,39.2,2-0-2-2,0-2-0-2-2
sequence_19513,1,61.0,1-1-0-19,1-1-1-0-19
sequence_19504,2,50.6,0-2-1-7,2-0-2-1-7
sequence_53082,1,55.0,2-0-2-22,1-2-0-2-22
sequence_19404,1,51.3,1-1-0-21,1-1-1-0-21
sequence_19514,1,53.0,1-1-0-5,1-1-1-0-5
sequence_19414,1,54.7,1-1-0-17,1-1-1-0-17
sequence_20075,1,54.9,1-1-0-10,1-1-1-0-10
sequence_19473,0,60.6,1-1-0-17,0-1-1-0-17
sequence_19371,0,49.0,0-2-1-4,0-0-2-1-4
sequence_53086,0,40.0,2-0-2-23,0-2-0-2-23
sequence_19400,1,43.0,1-1-1-21,1-1-1-1-21
sequence_20044,2,48.4,1-1-0-20,2-1-1-0-20
sequence_19382,1,52.0,1-1-0-10,1-1-1-0-10
sequence_19519,1,50.3,1-1-0-12,1-1-1-0-12
sequence_20038,1,49.1,1-1-0-1,1-1-1-0-1
sequence_19512,2,54.4,1-1-0-18,2-1-1-0-18
sequence_19427,2,53.8,1-1-0-20,2-1-1-0-20
sequence_19434,2,48.0,0-2-1-3,2-0-2-1-3
sequence_19508,2,49.5,0-2-1-14,2-0-2-1-14
sequence_19499,2,53.3,1-1-0-16,2-1-1-0-16
sequence_19454,2,43.1,0-2-1-7,2-0-2-1-7
sequence_19357,2,58.5,1-1-0-19,2-1-1-0-19
sequence_53070,0,45.7,2-0-2-15,0-2-0-2-15
sequence_19444,2,50.7,1-1-0-16,2-1-1-0-16
sequence_19462,2,63.2,1-1-0-16,2-1-1-0-16
sequence_19376,0,53.0,0-2-1-3,0-0-2-1-3
sequence_20039,1,52.6,1-1-0-16,1-1-1-0-16
sequence_19394,2,45.4,0-2-1-8,2-0-2-1-8
sequence_19374,2,50.7,0-2-1-4,2-0-2-1-4
sequence_20045,1,48.8,1-1-0-12,1-1-1-0-12
sequence_53052,0,55.0,2-0-2-22,0-2-0-2-22
sequence_20049,2,43.9,0-1-1-13,2-0-1-1-13
sequence_19397,2,49.6,0-2-1-8,2-0-2-1-8
sequence_19384,1,50.8,1-1-0-21,1-1-1-0-21
sequence_53077,0,43.5,2-0-2-15,0-2-0-2-15
sequence_20046,1,47.4,1-1-0-16,1-1-1-0-16
sequence_19385,0,58.2,1-1-0-20,0-1-1-0-20
sequence_53087,0,52.0,2-0-2-22,0-2-0-2-22
sequence_19415,2,52.8,1-1-0-21,2-1-1-0-21
sequence_19388,2,48.4,0-2-1-0,2-0-2-1-0
sequence_19479,2,60.8,1-1-0-21,2-1-1-0-21
sequence_19358,0,59.1,1-1-0-1,0-1-1-0-1
sequence_19496,2,48.3,0-2-1-0,2-0-2-1-0
sequence_19468,1,54.8,1-1-0-10,1-1-1-0-10
sequence_19381,1,50.0,1-1-0-16,1-1-1-0-16
sequence_19373,2,53.1,0-2-1-4,2-0-2-1-4
sequence_19352,1,58.5,1-1-0-17,1-1-1-0-17
sequence_19436,2,46.4,0-2-1-11,2-0-2-1-11
sequence_53063,0,44.0,2-0-2-6,0-2-0-2-6
sequence_19493,2,50.4,0-2-1-14,2-0-2-1-14
sequence_19413,2,58.7,1-1-0-21,2-1-1-0-21
sequence_19423,2,61.2,1-1-0-19,2-1-1-0-19
sequence_53060,0,47.9,2-0-2-2,0-2-0-2-2
sequence_19367,1,61.0,1-1-0-20,1-1-1-0-20
sequence_19450,2,46.0,1-1-0-20,2-1-1-0-20
sequence_19441,1,49.0,1-1-0-5,1-1-1-0-5
sequence_19494,2,60.0,0-2-1-11,2-0-2-1-11
sequence_53081,0,53.0,2-0-2-22,0-2-0-2-22
sequence_19474,1,64.4,1-1-0-20,1-1-1-0-20
sequence_53056,0,52.0,2-0-2-22,0-2-0-2-22
sequence_20067,1,50.8,1-1-0-10,1-1-1-0-10
sequence_19375,2,49.9,0-2-1-0,2-0-2-1-0
