,id,target,labels
0,sequence_53082,55.0,224
1,sequence_19402,43.0,90
2,sequence_20054,49.0,228
3,sequence_20048,39.8,241
4,sequence_20036,52.9,133
5,sequence_19525,48.8,82
6,sequence_20061,45.0,233
7,sequence_19496,48.3,127
8,sequence_19477,61.5,41
9,sequence_19363,54.6,50
10,sequence_19500,51.2,165
11,sequence_19453,47.3,179
12,sequence_53075,51.6,143
13,sequence_19522,45.4,160
14,sequence_19523,50.8,74
15,sequence_53078,43.3,208
16,sequence_20069,53.4,242
17,sequence_53062,49.1,153
18,sequence_20060,52.6,222
19,sequence_53066,39.2,181
20,sequence_19417,47.9,97
21,sequence_19391,46.8,108
22,sequence_19447,51.0,14
23,sequence_53079,47.8,255
24,sequence_20042,49.4,258
25,sequence_19419,53.3,103
26,sequence_19425,56.9,170
27,sequence_19450,46.0,21
28,sequence_53085,51.2,171
29,sequence_19509,50.6,123
30,sequence_53059,47.1,139
31,sequence_19430,45.7,200
32,sequence_20052,42.9,196
33,sequence_19369,47.9,72
34,sequence_53064,48.4,104
35,sequence_20072,48.7,174
36,sequence_20038,49.1,201
37,sequence_20039,52.6,237
38,sequence_19506,49.3,185
39,sequence_20064,47.3,260
40,sequence_19530,45.6,186
41,sequence_19498,63.2,37
42,sequence_19504,50.6,135
43,sequence_19386,50.7,38
44,sequence_19519,50.3,115
45,sequence_19404,51.3,9
46,sequence_19446,39.5,202
47,sequence_20063,48.9,259
48,sequence_20043,46.6,101
49,sequence_19497,54.9,134
50,sequence_19490,52.9,211
51,sequence_19376,53.0,187
52,sequence_19406,53.8,0
53,sequence_19405,48.7,22
54,sequence_19382,52.0,54
55,sequence_20067,50.8,229
56,sequence_19409,51.1,62
57,sequence_19354,60.0,3
58,sequence_20040,47.2,199
59,sequence_19370,51.7,69
60,sequence_19432,51.0,114
61,sequence_19371,49.0,98
62,sequence_19434,48.0,215
63,sequence_19505,42.4,194
64,sequence_53070,45.7,252
65,sequence_19392,50.5,122
66,sequence_19357,58.5,15
67,sequence_20056,56.9,225
68,sequence_19526,49.3,172
69,sequence_20046,47.4,226
70,sequence_19443,48.0,166
71,sequence_19410,49.9,2
72,sequence_19390,46.3,142
73,sequence_19439,49.5,113
74,sequence_20071,44.9,240
