,strategy,siluetas,calinski,davies
0,affinity-0.5,0.4375893970995112,47.34979168946874,0.7571741905834706
1,affinity-0.55,0.4375893970995112,47.34979168946874,0.7571741905834706
2,affinity-0.6000000000000001,0.4375893970995112,47.34979168946874,0.7571741905834706
3,affinity-0.6500000000000001,0.4375893970995112,47.34979168946874,0.7571741905834706
4,affinity-0.7000000000000002,0.4375893970995112,47.34979168946874,0.7571741905834706
5,affinity-0.7500000000000002,0.4375893970995112,47.34979168946874,0.7571741905834706
6,affinity-0.8000000000000003,0.4375893970995112,47.34979168946874,0.7571741905834706
7,affinity-0.8500000000000003,0.4375893970995112,47.34979168946874,0.7571741905834706
8,affinity-0.9000000000000004,0.4375893970995112,47.34979168946874,0.7571741905834706
9,affinity-0.9500000000000004,0.4375893970995112,47.34979168946874,0.7571741905834706
