,secuencia,affinity-0.5,affinity-0.55,affinity-0.6000000000000001,affinity-0.6500000000000001,affinity-0.7000000000000002,affinity-0.7500000000000002,affinity-0.8000000000000003,affinity-0.8500000000000003,affinity-0.9000000000000004,affinity-0.9500000000000004
0,sequence_47787,0,0,0,0,0,0,0,0,0,0
1,sequence_47684,5,5,5,5,5,5,5,5,5,5
2,sequence_47789,7,7,7,7,7,7,7,7,7,7
3,sequence_47790,7,7,7,7,7,7,7,7,7,7
4,sequence_47781,0,0,0,0,0,0,0,0,0,0
5,sequence_47777,0,0,0,0,0,0,0,0,0,0
6,sequence_47779,0,0,0,0,0,0,0,0,0,0
7,sequence_47784,1,1,1,1,1,1,1,1,1,1
8,sequence_47786,0,0,0,0,0,0,0,0,0,0
9,sequence_47782,1,1,1,1,1,1,1,1,1,1
10,sequence_47772,0,0,0,0,0,0,0,0,0,0
11,sequence_47795,3,3,3,3,3,3,3,3,3,3
12,sequence_47776,0,0,0,0,0,0,0,0,0,0
13,sequence_47685,11,11,11,11,11,11,11,11,11,11
14,sequence_47679,5,5,5,5,5,5,5,5,5,5
15,sequence_47695,4,4,4,4,4,4,4,4,4,4
16,sequence_47710,4,4,4,4,4,4,4,4,4,4
17,sequence_47686,14,14,14,14,14,14,14,14,14,14
18,sequence_47778,7,7,7,7,7,7,7,7,7,7
19,sequence_47780,7,7,7,7,7,7,7,7,7,7
20,sequence_47785,7,7,7,7,7,7,7,7,7,7
21,sequence_47803,2,2,2,2,2,2,2,2,2,2
22,sequence_47663,8,8,8,8,8,8,8,8,8,8
23,sequence_47757,1,1,1,1,1,1,1,1,1,1
24,sequence_47783,13,13,13,13,13,13,13,13,13,13
25,sequence_47796,3,3,3,3,3,3,3,3,3,3
26,sequence_47750,10,10,10,10,10,10,10,10,10,10
27,sequence_47760,10,10,10,10,10,10,10,10,10,10
28,sequence_47773,7,7,7,7,7,7,7,7,7,7
29,sequence_47768,10,10,10,10,10,10,10,10,10,10
30,sequence_47771,1,1,1,1,1,1,1,1,1,1
31,sequence_47681,11,11,11,11,11,11,11,11,11,11
32,sequence_47696,4,4,4,4,4,4,4,4,4,4
33,sequence_47680,5,5,5,5,5,5,5,5,5,5
34,sequence_47673,5,5,5,5,5,5,5,5,5,5
35,sequence_47700,5,5,5,5,5,5,5,5,5,5
36,sequence_47689,8,8,8,8,8,8,8,8,8,8
37,sequence_47683,14,14,14,14,14,14,14,14,14,14
38,sequence_47697,6,6,6,6,6,6,6,6,6,6
39,sequence_47678,14,14,14,14,14,14,14,14,14,14
40,sequence_47682,14,14,14,14,14,14,14,14,14,14
41,sequence_47724,14,14,14,14,14,14,14,14,14,14
42,sequence_47806,7,7,7,7,7,7,7,7,7,7
43,sequence_47807,2,2,2,2,2,2,2,2,2,2
44,sequence_47804,2,2,2,2,2,2,2,2,2,2
45,sequence_47800,2,2,2,2,2,2,2,2,2,2
46,sequence_47799,2,2,2,2,2,2,2,2,2,2
47,sequence_47664,12,12,12,12,12,12,12,12,12,12
48,sequence_47666,8,8,8,8,8,8,8,8,8,8
49,sequence_47671,8,8,8,8,8,8,8,8,8,8
50,sequence_47727,13,13,13,13,13,13,13,13,13,13
51,sequence_47756,13,13,13,13,13,13,13,13,13,13
52,sequence_47775,13,13,13,13,13,13,13,13,13,13
53,sequence_47730,3,3,3,3,3,3,3,3,3,3
54,sequence_47758,3,3,3,3,3,3,3,3,3,3
55,sequence_47797,13,13,13,13,13,13,13,13,13,13
56,sequence_47798,3,3,3,3,3,3,3,3,3,3
57,sequence_47751,9,9,9,9,9,9,9,9,9,9
58,sequence_47741,10,10,10,10,10,10,10,10,10,10
59,sequence_47743,10,10,10,10,10,10,10,10,10,10
60,sequence_47752,10,10,10,10,10,10,10,10,10,10
61,sequence_47745,1,1,1,1,1,1,1,1,1,1
62,sequence_47747,10,10,10,10,10,10,10,10,10,10
63,sequence_47748,1,1,1,1,1,1,1,1,1,1
64,sequence_47749,1,1,1,1,1,1,1,1,1,1
65,sequence_47744,10,10,10,10,10,10,10,10,10,10
66,sequence_47721,14,14,14,14,14,14,14,14,14,14
67,sequence_47759,7,7,7,7,7,7,7,7,7,7
68,sequence_47774,2,2,2,2,2,2,2,2,2,2
69,sequence_47770,7,7,7,7,7,7,7,7,7,7
70,sequence_47713,10,10,10,10,10,10,10,10,10,10
71,sequence_47738,10,10,10,10,10,10,10,10,10,10
72,sequence_47769,7,7,7,7,7,7,7,7,7,7
73,sequence_47702,11,11,11,11,11,11,11,11,11,11
74,sequence_47672,11,11,11,11,11,11,11,11,11,11
75,sequence_47705,11,11,11,11,11,11,11,11,11,11
76,sequence_47694,4,4,4,4,4,4,4,4,4,4
77,sequence_47691,4,4,4,4,4,4,4,4,4,4
78,sequence_47701,5,5,5,5,5,5,5,5,5,5
79,sequence_47706,5,5,5,5,5,5,5,5,5,5
80,sequence_47675,5,5,5,5,5,5,5,5,5,5
81,sequence_47698,4,4,4,4,4,4,4,4,4,4
82,sequence_47688,6,6,6,6,6,6,6,6,6,6
83,sequence_47704,14,14,14,14,14,14,14,14,14,14
84,sequence_47708,14,14,14,14,14,14,14,14,14,14
85,sequence_47709,6,6,6,6,6,6,6,6,6,6
86,sequence_47677,14,14,14,14,14,14,14,14,14,14
87,sequence_47692,6,6,6,6,6,6,6,6,6,6
88,sequence_47703,14,14,14,14,14,14,14,14,14,14
89,sequence_47707,14,14,14,14,14,14,14,14,14,14
90,sequence_47762,14,14,14,14,14,14,14,14,14,14
91,sequence_47765,14,14,14,14,14,14,14,14,14,14
92,sequence_47767,14,14,14,14,14,14,14,14,14,14
93,sequence_47812,7,7,7,7,7,7,7,7,7,7
94,sequence_47761,14,14,14,14,14,14,14,14,14,14
95,sequence_47764,7,7,7,7,7,7,7,7,7,7
96,sequence_47763,7,7,7,7,7,7,7,7,7,7
97,sequence_47699,6,6,6,6,6,6,6,6,6,6
98,sequence_47687,6,6,6,6,6,6,6,6,6,6
99,sequence_47693,6,6,6,6,6,6,6,6,6,6
100,sequence_47690,6,6,6,6,6,6,6,6,6,6
101,sequence_47712,2,2,2,2,2,2,2,2,2,2
102,sequence_47714,2,2,2,2,2,2,2,2,2,2
103,sequence_47725,6,6,6,6,6,6,6,6,6,6
104,sequence_47669,4,4,4,4,4,4,4,4,4,4
105,sequence_47668,12,12,12,12,12,12,12,12,12,12
106,sequence_47670,12,12,12,12,12,12,12,12,12,12
107,sequence_47665,12,12,12,12,12,12,12,12,12,12
108,sequence_47661,12,12,12,12,12,12,12,12,12,12
109,sequence_47667,15,15,15,15,15,8,8,8,8,8
110,sequence_47726,13,13,13,13,13,13,13,13,13,13
111,sequence_47734,13,13,13,13,13,13,13,13,13,13
112,sequence_47811,13,13,13,13,13,13,13,13,13,13
113,sequence_47662,12,12,12,12,12,12,12,12,12,12
114,sequence_47731,3,3,3,3,3,3,3,3,3,3
115,sequence_47733,13,13,13,13,13,13,13,13,13,13
116,sequence_47732,13,13,13,13,13,13,13,13,13,13
117,sequence_47755,9,9,9,9,9,9,9,9,9,9
118,sequence_47746,13,13,13,13,13,13,13,13,13,13
119,sequence_47754,9,9,9,9,9,9,9,9,9,9
120,sequence_47753,13,13,13,13,13,13,13,13,13,13
121,sequence_47740,9,9,9,9,9,9,9,9,9,9
122,sequence_47742,7,7,7,7,7,7,7,7,7,7
123,sequence_47715,14,14,14,14,14,14,14,14,14,14
124,sequence_47718,15,15,15,15,15,14,14,14,14,14
125,sequence_47717,14,14,14,14,14,14,14,14,14,14
126,sequence_47720,15,15,15,15,15,14,14,14,14,14
127,sequence_47716,15,15,15,15,15,14,14,14,14,14
128,sequence_47719,14,14,14,14,14,14,14,14,14,14
129,sequence_47723,14,14,14,14,14,14,14,14,14,14
130,sequence_47722,14,14,14,14,14,14,14,14,14,14
131,sequence_47674,11,11,11,11,11,11,11,11,11,11
132,sequence_47676,14,14,14,14,14,14,14,14,14,14
133,sequence_47711,7,7,7,7,7,7,7,7,7,7
134,sequence_47739,7,7,7,7,7,7,7,7,7,7
135,sequence_47735,7,7,7,7,7,7,7,7,7,7
136,sequence_47793,1,1,1,1,1,1,1,1,1,1
137,sequence_47801,3,3,3,3,3,3,3,3,3,3
138,sequence_47805,3,3,3,3,3,3,3,3,3,3
139,sequence_47802,9,9,9,9,9,9,9,9,9,9
140,sequence_47794,7,7,7,7,7,7,7,7,7,7
141,sequence_47728,0,0,0,0,0,0,0,0,0,0
142,sequence_47808,0,0,0,0,0,0,0,0,0,0
143,sequence_47792,0,0,0,0,0,0,0,0,0,0
144,sequence_47791,1,1,1,1,1,1,1,1,1,1
145,sequence_47788,9,9,9,9,9,9,9,9,9,9
146,sequence_47729,0,0,0,0,0,0,0,0,0,0
147,sequence_47809,0,0,0,0,0,0,0,0,0,0
148,sequence_47737,0,0,0,0,0,0,0,0,0,0
149,sequence_47810,0,0,0,0,0,0,0,0,0,0
150,sequence_47766,5,5,5,5,5,5,5,5,5,5
151,sequence_47736,0,0,0,0,0,0,0,0,0,0
