,id,target,labels
0,sequence_53082,55.0,234
1,sequence_19402,43.0,172
2,sequence_20054,49.0,22
3,sequence_20048,39.8,28
4,sequence_20036,52.9,41
5,sequence_19525,48.8,49
6,sequence_20061,45.0,18
7,sequence_19496,48.3,79
8,sequence_19477,61.5,99
9,sequence_19363,54.6,213
10,sequence_19500,51.2,74
11,sequence_19453,47.3,121
12,sequence_53075,51.6,243
13,sequence_19522,45.4,50
14,sequence_19523,50.8,51
15,sequence_53078,43.3,239
16,sequence_20069,53.4,4
17,sequence_53062,49.1,254
18,sequence_20060,52.6,17
19,sequence_53066,39.2,250
20,sequence_19417,47.9,155
21,sequence_19391,46.8,184
22,sequence_19447,51.0,125
23,sequence_53079,47.8,240
24,sequence_20042,49.4,34
25,sequence_19419,53.3,153
26,sequence_19425,56.9,150
27,sequence_19450,46.0,124
28,sequence_53085,51.2,231
29,sequence_19509,50.6,64
30,sequence_53059,47.1,257
31,sequence_19430,45.7,142
32,sequence_20052,42.9,25
33,sequence_19369,47.9,204
34,sequence_53064,48.4,252
35,sequence_20072,48.7,7
36,sequence_20038,49.1,39
37,sequence_20039,52.6,37
38,sequence_19506,49.3,66
39,sequence_20064,47.3,12
40,sequence_19530,45.6,44
41,sequence_19498,63.2,72
42,sequence_19504,50.6,69
43,sequence_19386,50.7,187
44,sequence_19519,50.3,56
45,sequence_19404,51.3,169
46,sequence_19446,39.5,127
47,sequence_20063,48.9,14
48,sequence_20043,46.6,33
49,sequence_19497,54.9,76
50,sequence_19490,52.9,80
51,sequence_19376,53.0,195
52,sequence_19406,53.8,167
53,sequence_19405,48.7,166
54,sequence_19382,52.0,191
55,sequence_20067,50.8,9
56,sequence_19409,51.1,164
57,sequence_19354,60.0,221
58,sequence_20040,47.2,36
59,sequence_19370,51.7,203
60,sequence_19432,51.0,140
61,sequence_19371,49.0,201
62,sequence_19434,48.0,139
63,sequence_19505,42.4,68
64,sequence_53070,45.7,246
65,sequence_19392,50.5,177
66,sequence_19357,58.5,218
67,sequence_20056,56.9,20
68,sequence_19526,49.3,45
69,sequence_20046,47.4,30
70,sequence_19443,48.0,129
71,sequence_19410,49.9,165
72,sequence_19390,46.3,183
73,sequence_19439,49.5,135
74,sequence_20071,44.9,6
75,sequence_19451,51.0,122
76,sequence_20041,48.5,35
77,sequence_19415,52.8,160
78,sequence_20035,52.5,40
79,sequence_20051,42.5,24
80,sequence_19397,49.6,174
81,sequence_19394,45.4,179
82,sequence_19374,50.7,199
83,sequence_19378,52.4,197
84,sequence_19441,49.0,132
85,sequence_19433,50.1,141
86,sequence_20062,57.9,13
87,sequence_19393,53.7,178
