,strategy,siluetas,calinski,davies
0,k-means-2,0.43164508656197664,146.3345680275612,0.9640676596324365
1,k-means-3,0.20405069272185294,104.48088884862528,1.8047388961255095
2,k-means-4,0.18640600206799554,82.71483660462563,1.8929894712377489
3,k-means-5,0.19186239644815364,68.82431899762013,1.773429087878359
4,k-means-6,0.20482066126819687,60.97558399878051,1.9016520751575845
5,k-means-7,0.16563231025420688,55.29067265917272,2.0073165652721685
6,k-means-8,0.21546678792934348,50.74745387636655,1.753552683799624
7,k-means-9,0.1628495983635596,46.85776177419553,1.886089286920452
8,k-means-10,0.14955689101378972,44.2598395709523,1.8869804080193577
9,k-means-11,0.156286756603309,42.0931042853571,1.8577107450630153
10,k-means-12,0.16227070683605993,39.399802940959546,1.8223651381294452
11,k-means-13,0.1568315299899966,36.94521083747611,1.8208200776538161
12,k-means-14,0.14613219729039184,35.68406850391004,1.8945516622633833
13,k-means-15,0.1586198877414282,34.78375147997427,1.8398399129924192
14,k-means-16,0.14843864674928023,32.875171703910844,1.841871012931637
15,k-means-17,0.148536967389949,31.28658738745889,1.8885837439046715
16,k-means-18,0.14411407860510728,30.06560763320261,1.838357680941565
17,k-means-19,0.16510279731425218,29.846222847006267,1.7672858806548943
18,k-means-20,0.16170983230910535,28.89236461726581,1.7311878524437554
19,k-means-21,0.153292088264426,28.311750825847295,1.75686065908804
20,k-means-22,0.1626075804400313,27.921185909331367,1.7367114561221741
21,k-means-23,0.14490841081371458,26.759213187076757,1.7479793069382676
22,k-means-24,0.1434884459293454,25.979729533577856,1.7430209586265069
23,k-means-25,0.14663228553988997,25.463841445709924,1.711901463760269
24,k-means-26,0.15235449129079814,25.278024375170894,1.6391206831443423
25,k-means-27,0.15313899394339728,24.54664291168092,1.5992432215633836
26,k-means-28,0.16548453424046422,24.631896836373773,1.5950647570223015
27,k-means-29,0.1524650625621187,23.891868129544505,1.6197714732576078
