id,label,target,labels,profile
sequence_47777,0,11.0,1-0-0-1,0-1-0-0-1
sequence_47708,0,111.0,1-25-25-5,0-1-25-25-5
sequence_47743,2,63.0,1-16-16-9,2-1-16-16-9
sequence_47674,1,38.0,1-7-7-4,1-1-7-7-4
sequence_47741,2,102.0,1-16-16-9,2-1-16-16-9
sequence_47724,1,48.0,1-21-21-4,1-1-21-21-4
sequence_47683,0,75.0,1-21-21-4,0-1-21-21-4
sequence_47745,1,83.0,1-16-16-9,1-1-16-16-9
sequence_47727,2,45.0,2-1-1-8,2-2-1-1-8
sequence_47779,0,11.0,1-0-0-1,0-1-0-0-1
sequence_47739,0,35.0,1-4-4-9,0-1-4-4-9
sequence_47732,2,30.0,2-1-1-8,2-2-1-1-8
sequence_47666,2,69.0,0-18-18-2,2-0-18-18-2
sequence_47661,0,52.0,0-18-18-2,0-0-18-18-2
sequence_47738,0,55.0,1-16-16-9,0-1-16-16-9
sequence_47714,0,51.0,1-4-4-9,0-1-4-4-9
sequence_47729,2,34.0,3-2-2-0,2-3-2-2-0
sequence_47752,1,67.0,0-20-20-9,1-0-20-20-9
sequence_47702,2,69.0,1-7-7-4,2-1-7-7-4
sequence_47798,2,23.0,0-15-15-2,2-0-15-15-2
sequence_47788,1,5.0,3-11-11-12,1-3-11-11-12
sequence_47806,1,73.0,1-12-12-6,1-1-12-12-6
sequence_47769,1,25.0,1-12-12-6,1-1-12-12-6
sequence_47785,0,25.0,1-0-0-1,0-1-0-0-1
sequence_47676,0,56.0,1-25-25-5,0-1-25-25-5
sequence_47810,1,5.57,3-11-11-12,1-3-11-11-12
sequence_47719,2,66.0,0-13-13-10,2-0-13-13-10
sequence_47737,1,27.0,3-5-5-13,1-3-5-5-13
sequence_47805,1,22.0,3-17-17-11,1-3-17-17-11
sequence_47786,1,18.0,3-17-17-11,1-3-17-17-11
sequence_47688,2,90.0,0-9-9-2,2-0-9-9-2
sequence_47723,0,69.0,1-25-25-5,0-1-25-25-5
sequence_47796,2,20.0,0-15-15-2,2-0-15-15-2
sequence_47783,2,24.5,2-10-10-8,2-2-10-10-8
sequence_47663,2,36.0,0-26-26-2,2-0-26-26-2
sequence_47725,1,57.0,1-21-21-5,1-1-21-21-5
sequence_47764,1,118.0,1-12-12-6,1-1-12-12-6
sequence_47662,2,28.0,2-1-1-8,2-2-1-1-8
sequence_47740,0,158.0,1-16-16-9,0-1-16-16-9
sequence_47694,2,51.0,3-14-14-0,2-3-14-14-0
sequence_47731,2,32.0,2-1-1-8,2-2-1-1-8
sequence_47734,2,110.0,2-1-1-8,2-2-1-1-8
sequence_47791,0,4.0,3-17-17-11,0-3-17-17-11
sequence_47801,2,4.0,3-11-11-12,2-3-11-11-12
sequence_47768,0,17.0,1-12-12-6,0-1-12-12-6
sequence_47755,0,100.0,1-16-16-9,0-1-16-16-9
sequence_47697,1,55.5,3-8-8-0,1-3-8-8-0
sequence_47733,0,25.0,0-18-18-2,0-0-18-18-2
sequence_47735,0,55.0,1-3-3-5,0-1-3-3-5
sequence_47811,2,24.0,2-10-10-8,2-2-10-10-8
sequence_47797,2,27.0,2-10-10-8,2-2-10-10-8
sequence_47770,2,25.0,0-6-6-10,2-0-6-6-10
sequence_47689,2,52.0,0-9-9-2,2-0-9-9-2
sequence_47765,1,118.0,1-12-12-6,1-1-12-12-6
sequence_47760,1,26.0,3-5-5-13,1-3-5-5-13
sequence_47790,1,9.0,3-11-11-12,1-3-11-11-12
sequence_47808,1,4.0,3-5-5-13,1-3-5-5-13
sequence_47670,2,97.0,0-18-18-2,2-0-18-18-2
sequence_47716,2,84.0,0-13-13-10,2-0-13-13-10
sequence_47677,0,103.0,1-25-25-5,0-1-25-25-5
sequence_47690,2,63.0,0-9-9-10,2-0-9-9-10
sequence_47700,1,65.0,1-7-7-4,1-1-7-7-4
sequence_47664,2,32.0,0-26-26-2,2-0-26-26-2
sequence_47668,2,48.0,0-19-19-7,2-0-19-19-7
sequence_47762,1,127.0,1-12-12-6,1-1-12-12-6
sequence_47704,0,98.0,1-25-25-5,0-1-25-25-5
sequence_47713,1,51.0,1-16-16-9,1-1-16-16-9
sequence_47773,0,19.0,3-24-24-3,0-3-24-24-3
sequence_47722,1,75.0,1-4-4-5,1-1-4-4-5
sequence_47799,1,24.0,1-0-0-1,1-1-0-0-1
sequence_47758,2,22.0,0-18-18-2,2-0-18-18-2
sequence_47761,1,120.0,1-12-12-6,1-1-12-12-6
sequence_47665,2,50.0,0-18-18-2,2-0-18-18-2
sequence_47749,1,81.0,1-16-16-9,1-1-16-16-9
sequence_47728,2,12.0,3-2-2-0,2-3-2-2-0
sequence_47804,1,23.0,1-0-0-1,1-1-0-0-1
sequence_47693,0,64.0,1-21-21-5,0-1-21-21-5
sequence_47778,1,26.0,1-0-0-1,1-1-0-0-1
sequence_47671,2,36.0,0-18-18-2,2-0-18-18-2
sequence_47699,0,62.0,1-21-21-5,0-1-21-21-5
sequence_47679,1,44.0,1-22-22-4,1-1-22-22-4
sequence_47730,0,35.0,0-18-18-2,0-0-18-18-2
sequence_47691,1,40.0,1-22-22-4,1-1-22-22-4
sequence_47794,1,18.0,3-17-17-11,1-3-17-17-11
sequence_47774,1,21.0,1-12-12-6,1-1-12-12-6
sequence_47687,2,92.0,0-13-13-10,2-0-13-13-10
sequence_47775,2,23.0,2-10-10-8,2-2-10-10-8
sequence_47803,0,12.0,3-24-24-12,0-3-24-24-12
sequence_47789,0,10.0,3-24-24-12,0-3-24-24-12
sequence_47795,1,7.0,3-27-27-12,1-3-27-27-12
sequence_47720,2,80.0,0-18-18-10,2-0-18-18-10
sequence_47709,0,119.0,1-25-25-5,0-1-25-25-5
sequence_47742,2,108.0,1-4-4-9,2-1-4-4-9
sequence_47751,0,34.0,3-2-2-3,0-3-2-2-3
sequence_47754,0,70.0,0-20-20-2,0-0-20-20-2
sequence_47772,2,12.0,3-28-28-12,2-3-28-28-12
sequence_47726,2,120.0,2-1-1-8,2-2-1-1-8
sequence_47748,2,79.0,0-18-18-2,2-0-18-18-2
sequence_47707,0,79.0,1-25-25-5,0-1-25-25-5
sequence_47812,1,121.0,1-12-12-6,1-1-12-12-6
sequence_47782,1,17.0,0-6-6-12,1-0-6-6-12
sequence_47747,0,72.0,0-20-20-2,0-0-20-20-2
sequence_47692,0,87.5,1-21-21-5,0-1-21-21-5
sequence_47681,2,44.0,1-22-22-4,2-1-22-22-4
sequence_47767,1,105.0,1-3-3-5,1-1-3-3-5
sequence_47718,1,81.0,1-4-4-5,1-1-4-4-5
sequence_47809,1,10.0,3-5-5-13,1-3-5-5-13
sequence_47763,1,122.0,1-3-3-5,1-1-3-3-5
sequence_47780,0,23.0,1-0-0-1,0-1-0-0-1
sequence_47807,0,42.0,1-12-12-6,0-1-12-12-6
sequence_47756,2,37.0,2-1-1-8,2-2-1-1-8
sequence_47744,1,69.0,0-20-20-9,1-0-20-20-9
sequence_47721,1,40.0,3-23-23-3,1-3-23-23-3
sequence_47771,0,18.0,3-28-28-12,0-3-28-28-12
sequence_47750,1,25.0,3-2-2-3,1-3-2-2-3
sequence_47787,1,5.0,3-11-11-12,1-3-11-11-12
sequence_47793,1,16.0,3-17-17-11,1-3-17-17-11
sequence_47746,1,94.0,1-16-16-9,1-1-16-16-9
sequence_47757,2,36.0,0-26-26-2,2-0-26-26-2
sequence_47802,1,4.0,3-11-11-12,1-3-11-11-12
sequence_47667,0,86.0,0-18-18-2,0-0-18-18-2
sequence_47675,0,57.0,1-7-7-4,0-1-7-7-4
sequence_47736,0,19.0,3-5-5-13,0-3-5-5-13
sequence_47684,0,23.0,3-8-8-0,0-3-8-8-0
sequence_47669,2,32.0,0-19-19-7,2-0-19-19-7
sequence_47672,1,76.0,1-22-22-4,1-1-22-22-4
sequence_47759,1,36.0,3-23-23-3,1-3-23-23-3
sequence_47712,1,49.0,1-21-21-5,1-1-21-21-5
sequence_47703,0,95.0,1-25-25-5,0-1-25-25-5
sequence_47753,0,74.0,1-16-16-9,0-1-16-16-9
sequence_47678,1,37.0,3-23-23-3,1-3-23-23-3
sequence_47680,1,73.0,1-22-22-4,1-1-22-22-4
sequence_47698,1,56.0,1-22-22-4,1-1-22-22-4
sequence_47711,0,57.0,1-25-25-5,0-1-25-25-5
sequence_47784,2,21.0,0-15-15-2,2-0-15-15-2
sequence_47685,0,24.0,3-8-8-0,0-3-8-8-0
sequence_47710,0,43.0,3-8-8-0,0-3-8-8-0
sequence_47673,1,65.5,1-7-7-4,1-1-7-7-4
sequence_47717,0,66.0,1-4-4-5,0-1-4-4-5
sequence_47715,2,101.0,1-4-4-5,2-1-4-4-5
sequence_47792,1,12.0,3-11-11-12,1-3-11-11-12
sequence_47696,0,47.0,3-8-8-0,0-3-8-8-0
sequence_47706,0,77.0,1-7-7-5,0-1-7-7-5
sequence_47766,1,4.19,3-11-11-12,1-3-11-11-12
sequence_47705,1,71.0,1-22-22-4,1-1-22-22-4
sequence_47701,2,63.0,1-7-7-5,2-1-7-7-5
sequence_47682,1,53.0,1-21-21-4,1-1-21-21-4
sequence_47800,0,20.0,1-0-0-1,0-1-0-0-1
sequence_47781,0,12.0,1-0-0-1,0-1-0-0-1
sequence_47695,0,52.0,3-8-8-0,0-3-8-8-0
sequence_47776,2,9.0,3-28-28-12,2-3-28-28-12
sequence_47686,1,22.0,3-8-8-0,1-3-8-8-0
