id,label,target,labels,profile
sequence_47777,0,11.0,1-0-0-1,0-1-0-0-1
sequence_47708,0,111.0,7-2-2-11,0-7-2-2-11
sequence_47743,1,63.0,1-0-0-8,1-1-0-0-8
sequence_47674,2,38.0,1-0-0-9,2-1-0-0-9
sequence_47741,1,102.0,1-0-0-8,1-1-0-0-8
sequence_47724,2,48.0,0-6-6-11,2-0-6-6-11
sequence_47683,0,75.0,7-2-2-11,0-7-2-2-11
sequence_47745,2,83.0,4-5-5-4,2-4-5-5-4
sequence_47727,0,45.0,3-1-1-6,0-3-1-1-6
sequence_47779,2,11.0,1-0-0-1,2-1-0-0-1
sequence_47739,0,35.0,7-2-2-11,0-7-2-2-11
sequence_47732,1,30.0,3-1-1-6,1-3-1-1-6
sequence_47666,2,69.0,4-5-5-12,2-4-5-5-12
sequence_47661,1,52.0,4-5-5-12,1-4-5-5-12
sequence_47738,1,55.0,1-0-0-8,1-1-0-0-8
sequence_47714,2,51.0,0-6-6-13,2-0-6-6-13
sequence_47729,2,34.0,2-3-3-2,2-2-3-3-2
sequence_47752,2,67.0,1-0-0-8,2-1-0-0-8
sequence_47702,2,69.0,1-0-0-9,2-1-0-0-9
sequence_47798,0,23.0,4-1-1-4,0-4-1-1-4
sequence_47788,1,5.0,2-3-3-0,1-2-3-3-0
sequence_47806,2,73.0,7-2-2-5,2-7-2-2-5
sequence_47769,2,25.0,7-2-2-5,2-7-2-2-5
sequence_47785,2,25.0,7-2-2-5,2-7-2-2-5
sequence_47676,0,56.0,7-2-2-11,0-7-2-2-11
sequence_47810,1,5.57,6-4-4-14,1-6-4-4-14
sequence_47719,1,66.0,0-6-6-13,1-0-6-6-13
sequence_47737,1,27.0,6-4-4-14,1-6-4-4-14
sequence_47805,2,22.0,1-0-0-1,2-1-0-0-1
sequence_47786,2,18.0,1-0-0-1,2-1-0-0-1
sequence_47688,0,90.0,4-5-5-4,0-4-5-5-4
sequence_47723,2,69.0,0-6-6-13,2-0-6-6-13
sequence_47796,1,20.0,4-5-5-4,1-4-5-5-4
sequence_47783,0,24.5,3-1-1-6,0-3-1-1-6
sequence_47663,1,36.0,4-5-5-4,1-4-5-5-4
sequence_47725,2,57.0,0-6-6-13,2-0-6-6-13
sequence_47764,2,118.0,0-2-2-10,2-0-2-2-10
sequence_47662,0,28.0,3-1-1-6,0-3-1-1-6
sequence_47740,0,158.0,7-2-2-11,0-7-2-2-11
sequence_47694,1,51.0,2-3-3-2,1-2-3-3-2
sequence_47731,0,32.0,4-5-5-4,0-4-5-5-4
sequence_47734,0,110.0,3-1-1-6,0-3-1-1-6
sequence_47791,2,4.0,1-0-0-1,2-1-0-0-1
sequence_47801,1,4.0,2-3-3-0,1-2-3-3-0
sequence_47768,1,17.0,1-0-0-8,1-1-0-0-8
sequence_47755,2,100.0,1-0-0-9,2-1-0-0-9
sequence_47697,1,55.5,5-7-7-3,1-5-7-7-3
sequence_47733,1,25.0,4-5-5-12,1-4-5-5-12
sequence_47735,0,55.0,0-6-6-13,0-0-6-6-13
sequence_47811,0,24.0,3-1-1-6,0-3-1-1-6
sequence_47797,0,27.0,3-1-1-6,0-3-1-1-6
sequence_47770,2,25.0,7-2-2-5,2-7-2-2-5
sequence_47689,0,52.0,4-5-5-4,0-4-5-5-4
sequence_47765,2,118.0,7-2-2-10,2-7-2-2-10
