,id_seq1,target_seq1,id_seq2,target_seq2,distance,profile
51,sequence_40826,539,sequence_40803,549,0.0036019744040213,1-0-0-0-0
66,sequence_40826,539,sequence_40832,555,0.0049356296972501,1-0-0-0-0
62,sequence_40826,539,sequence_40821,549,0.0029086491861097,1-0-0-0-0
47,sequence_40826,539,sequence_40824,523,0.004490615283597,1-0-0-0-0
49,sequence_40826,539,sequence_40797,558,0.0038268130416786,1-0-0-0-0
14,sequence_40826,539,sequence_40842,522,0.0052019543236561,1-0-0-0-0
64,sequence_40826,539,sequence_40823,546,0.007072363535744,1-0-0-0-0
3,sequence_40826,539,sequence_40806,525,0.0046966696732957,1-0-0-0-0
46,sequence_40826,539,sequence_40819,532,0.0041860028329277,1-0-0-0-0
23,sequence_40826,539,sequence_40831,525,0.0043877580534082,1-0-0-0-0
55,sequence_40826,539,sequence_40808,543,0.004747851837051,1-0-0-0-0
57,sequence_40826,539,sequence_40862,546,0.0054184672631181,1-0-0-0-0
65,sequence_40826,539,sequence_40834,546,0.007117330710042,1-0-0-0-0
75,sequence_40826,539,sequence_40795,562,0.0041634202111569,1-0-0-0-0
42,sequence_40826,539,sequence_40790,523,0.0049171365645647,1-0-0-0-0
0,sequence_40826,539,sequence_40787,510,0.0053545607610092,1-0-0-0-0
48,sequence_40826,539,sequence_40825,532,0.0024267531074587,0-0-0-0-0
13,sequence_40826,539,sequence_40841,528,0.0039808568424741,0-0-0-0-0
6,sequence_40826,539,sequence_40811,534,0.0048365048525456,0-0-0-0-0
15,sequence_40826,539,sequence_40844,519,0.0037529925280087,0-0-0-0-0
41,sequence_40826,539,sequence_40792,517,0.0056078443465067,0-0-0-0-0
20,sequence_40826,539,sequence_40827,525,0.0052635979536356,0-0-0-0-0
44,sequence_40826,539,sequence_40839,538,0.0047205015518253,0-0-0-0-0
58,sequence_40826,539,sequence_40859,543,0.0055349833122751,0-0-0-0-0
67,sequence_40826,539,sequence_40833,549,0.0087636948590044,0-0-0-0-0
63,sequence_40826,539,sequence_40822,549,0.0059123607954301,0-0-0-0-0
61,sequence_40826,539,sequence_40820,543,0.0033020965109201,0-0-0-0-0
7,sequence_40826,539,sequence_40813,528,0.0036867895960929,0-0-0-0-0
