id,label,target,labels,profile
sequence_47777,1,11.0,0-0-12-0,1-0-0-12-0
sequence_47708,1,111.0,1-0-16-8,1-1-0-16-8
sequence_47743,1,63.0,0-0-3-6,1-0-0-3-6
sequence_47674,0,38.0,2-0-1-15,0-2-0-1-15
sequence_47741,0,102.0,0-0-3-6,0-0-0-3-6
sequence_47724,1,48.0,1-0-6-1,1-1-0-6-1
sequence_47683,1,75.0,1-0-6-8,1-1-0-6-8
sequence_47745,1,83.0,0-0-3-6,1-0-0-3-6
sequence_47727,1,45.0,0-0-22-17,1-0-0-22-17
sequence_47779,1,11.0,0-0-12-0,1-0-0-12-0
sequence_47739,1,35.0,2-0-27-14,1-2-0-27-14
sequence_47732,0,30.0,2-0-17-12,0-2-0-17-12
sequence_47666,0,69.0,0-0-10-6,0-0-0-10-6
sequence_47661,0,52.0,2-0-9-11,0-2-0-9-11
sequence_47738,0,55.0,0-0-3-6,0-0-0-3-6
sequence_47714,0,51.0,2-0-18-10,0-2-0-18-10
sequence_47729,0,34.0,0-0-15-2,0-0-0-15-2
sequence_47752,0,67.0,0-0-3-6,0-0-0-3-6
sequence_47702,1,69.0,1-0-5-7,1-1-0-5-7
sequence_47798,0,23.0,0-0-4-0,0-0-0-4-0
sequence_47788,1,5.0,1-0-24-0,1-1-0-24-0
sequence_47806,1,73.0,1-0-11-9,1-1-0-11-9
sequence_47769,1,25.0,2-0-26-1,1-2-0-26-1
sequence_47785,0,25.0,1-0-7-1,0-1-0-7-1
sequence_47676,0,56.0,2-0-1-15,0-2-0-1-15
sequence_47810,1,5.57,0-0-25-17,1-0-0-25-17
sequence_47719,0,66.0,2-0-28-14,0-2-0-28-14
sequence_47737,0,27.0,0-0-15-17,0-0-0-15-17
sequence_47805,0,22.0,0-0-13-16,0-0-0-13-16
sequence_47786,1,18.0,0-0-12-0,1-0-0-12-0
sequence_47688,0,90.0,2-0-0-4,0-2-0-0-4
sequence_47723,1,69.0,2-0-1-10,1-2-0-1-10
sequence_47796,1,20.0,0-0-4-0,1-0-0-4-0
sequence_47783,1,24.5,0-0-22-0,1-0-0-22-0
sequence_47663,1,36.0,0-0-21-2,1-0-0-21-2
sequence_47725,0,57.0,2-0-18-10,0-2-0-18-10
sequence_47764,1,118.0,1-0-11-9,1-1-0-11-9
sequence_47662,1,28.0,0-0-21-2,1-0-0-21-2
sequence_47740,0,158.0,2-0-27-14,0-2-0-27-14
sequence_47694,0,51.0,2-0-0-4,0-2-0-0-4
sequence_47731,1,32.0,2-0-17-12,1-2-0-17-12
sequence_47734,0,110.0,0-0-20-4,0-0-0-20-4
