,secuencia,affinity-0.5,affinity-0.55,affinity-0.6000000000000001,affinity-0.6500000000000001,affinity-0.7000000000000002,affinity-0.7500000000000002,affinity-0.8000000000000003,affinity-0.8500000000000003,affinity-0.9000000000000004,affinity-0.9500000000000004
0,sequence_53082,0,0,0,0,0,0,0,0,0,0
1,sequence_19402,11,10,11,10,11,11,10,11,11,10
2,sequence_20054,5,4,5,4,5,5,4,5,5,4
3,sequence_20048,5,4,5,4,5,5,4,5,5,4
4,sequence_20036,5,4,5,4,5,5,4,5,5,4
5,sequence_19525,10,9,10,9,10,10,9,10,10,9
6,sequence_20061,9,8,9,8,9,9,8,9,9,8
7,sequence_19496,7,6,7,6,7,7,6,7,7,6
8,sequence_19477,27,27,27,27,27,27,27,27,25,24
9,sequence_19363,11,10,11,10,11,11,10,11,11,10
10,sequence_19500,18,17,18,17,18,18,17,18,17,16
11,sequence_19453,24,24,24,24,24,24,24,24,22,21
12,sequence_53075,1,1,1,1,1,1,1,1,1,1
13,sequence_19522,18,17,18,17,18,18,17,18,17,16
14,sequence_19523,14,13,14,13,14,14,13,14,10,9
15,sequence_53078,1,1,1,1,1,1,1,1,1,1
16,sequence_20069,12,12,12,12,12,12,12,13,13,11
17,sequence_53062,32,32,32,32,32,32,32,32,3,29
18,sequence_20060,9,8,9,8,9,9,8,9,9,8
19,sequence_53066,22,22,22,22,22,22,22,22,20,19
20,sequence_19417,20,19,20,19,20,20,19,20,18,17
21,sequence_19391,6,5,6,5,6,6,5,6,6,5
22,sequence_19447,4,3,4,3,4,4,3,4,4,3
23,sequence_53079,18,17,18,17,18,18,17,18,17,16
24,sequence_20042,2,2,2,2,2,2,2,2,2,2
25,sequence_19419,15,14,15,14,15,15,14,15,14,13
26,sequence_19425,23,23,23,23,23,23,23,23,21,20
27,sequence_19450,17,16,17,16,17,17,16,17,16,15
28,sequence_53085,31,31,31,31,31,31,31,31,29,28
29,sequence_19509,10,9,10,9,10,10,9,10,10,9
30,sequence_53059,22,22,22,22,22,22,22,22,20,19
31,sequence_19430,24,24,24,24,24,24,24,24,22,21
32,sequence_20052,5,4,5,4,5,5,4,5,5,4
33,sequence_19369,13,21,13,21,13,13,21,3,3,12
34,sequence_53064,22,22,22,22,22,22,22,22,20,19
35,sequence_20072,19,18,19,18,19,19,18,19,9,8
36,sequence_20038,19,18,19,18,19,19,18,19,13,11
37,sequence_20039,2,2,2,2,2,2,2,2,2,2
38,sequence_19506,18,17,18,17,18,18,17,18,17,16
39,sequence_20064,25,25,25,25,25,25,25,25,23,22
40,sequence_19530,18,17,18,17,18,18,17,18,17,16
41,sequence_19498,27,27,27,27,27,27,27,27,25,24
42,sequence_19504,13,11,13,11,13,13,11,12,12,12
43,sequence_19386,11,10,11,10,11,11,10,11,11,10
44,sequence_19519,16,15,16,15,16,16,15,16,15,14
45,sequence_19404,32,32,32,32,32,32,32,3,3,29
46,sequence_19446,8,7,8,7,8,8,7,8,8,7
47,sequence_20063,12,12,12,12,12,12,12,13,13,11
48,sequence_20043,3,21,3,21,3,3,21,3,3,29
49,sequence_19497,29,29,29,29,29,29,29,29,27,26
50,sequence_19490,18,17,18,17,18,18,17,18,17,16
51,sequence_19376,6,5,6,5,6,6,5,6,6,5
52,sequence_19406,4,3,4,3,4,4,3,4,4,3
53,sequence_19405,20,19,20,19,20,20,19,20,18,17
54,sequence_19382,20,19,20,19,20,20,19,20,18,17
55,sequence_20067,12,12,12,12,12,12,12,13,13,11
56,sequence_19409,6,5,6,5,6,6,5,6,6,5
57,sequence_19354,4,3,4,3,4,4,3,4,4,3
58,sequence_20040,5,4,5,4,5,5,4,5,5,4
59,sequence_19370,13,32,13,32,13,13,32,3,3,12
60,sequence_19432,10,9,10,9,10,10,9,10,10,9
61,sequence_19371,20,19,20,19,20,20,19,20,18,17
62,sequence_19434,15,14,15,14,15,15,14,15,14,13
63,sequence_19505,16,15,16,15,16,16,15,16,15,14
64,sequence_53070,24,24,24,24,24,24,24,24,22,21
65,sequence_19392,21,20,21,20,21,21,20,21,19,18
66,sequence_19357,20,19,20,19,20,20,19,20,18,17
67,sequence_20056,28,28,28,28,28,28,28,28,26,25
68,sequence_19526,21,20,21,20,21,21,20,21,19,18
69,sequence_20046,2,2,2,2,2,2,2,2,2,2
70,sequence_19443,8,7,8,7,8,8,7,8,8,7
71,sequence_19410,4,3,4,3,4,4,3,4,4,3
72,sequence_19390,6,5,6,5,6,6,5,6,6,5
73,sequence_19439,24,24,24,24,24,24,24,24,22,21
74,sequence_20071,21,20,21,20,21,21,20,21,19,18
75,sequence_19451,17,16,17,16,17,17,16,17,16,15
76,sequence_20041,19,18,19,18,19,19,18,19,7,6
77,sequence_19415,7,6,7,6,7,7,6,7,7,6
78,sequence_20035,2,2,2,2,2,2,2,2,2,2
79,sequence_20051,22,22,22,22,22,22,22,22,20,19
80,sequence_19397,7,6,7,6,7,7,6,7,7,6
81,sequence_19394,11,10,11,10,11,11,10,11,11,10
82,sequence_19374,6,5,6,5,6,6,5,6,6,5
83,sequence_19378,7,6,7,6,7,7,6,7,7,6
84,sequence_19441,8,7,8,7,8,8,7,8,8,7
85,sequence_19433,24,24,24,24,24,24,24,24,22,21
86,sequence_20062,9,8,9,8,9,9,8,9,9,8
87,sequence_19393,26,26,26,26,26,26,26,26,24,23
88,sequence_20065,5,4,5,4,5,5,4,5,5,4
89,sequence_19383,8,7,8,7,8,8,7,8,8,7
90,sequence_19422,18,17,18,17,18,18,17,18,17,16
91,sequence_19495,10,9,10,9,10,10,9,10,10,9
92,sequence_19431,15,14,15,14,15,15,14,15,14,13
93,sequence_20058,12,12,12,12,12,12,12,13,13,11
