,secuencia,K-means-2,K-means-3,K-means-4,K-means-5,K-means-6,K-means-7,K-means-8,K-means-9,K-means-10,K-means-11,K-means-12,K-means-13,K-means-14,K-means-15,K-means-16,K-means-17,K-means-18,K-means-19,K-means-20,K-means-21,K-means-22,K-means-23,K-means-24,K-means-25,K-means-26,K-means-27,K-means-28,K-means-29
0,sequence_53082,1,1,2,2,2,2,6,6,2,6,8,6,4,4,11,4,11,15,16,8,10,10,5,10,6,11,1,8
1,sequence_19402,0,2,0,0,0,1,0,8,8,4,1,8,5,10,12,16,10,9,3,17,15,9,11,17,22,18,4,13
2,sequence_20054,0,2,1,3,3,4,4,5,6,8,5,11,9,8,3,10,9,4,14,19,3,16,6,19,25,25,0,15
3,sequence_20048,0,2,0,3,3,4,4,5,6,8,5,0,3,10,10,14,9,7,4,3,3,11,19,19,25,6,21,15
4,sequence_20036,0,2,1,3,3,4,4,5,6,8,5,11,9,8,3,14,9,4,14,3,8,16,13,19,25,25,5,15
5,sequence_19525,0,2,1,1,1,3,3,0,7,9,6,9,11,6,13,7,1,11,17,19,12,4,17,22,15,20,18,1
6,sequence_20061,0,2,1,3,3,4,4,5,6,5,5,3,9,1,3,10,17,18,19,7,16,20,13,5,23,9,2,16
7,sequence_19496,0,2,1,1,1,5,3,0,3,3,1,1,11,6,13,0,1,6,6,19,12,22,9,22,1,20,18,19
8,sequence_19477,0,2,1,1,1,5,7,0,0,3,1,3,12,6,13,7,1,6,1,13,2,4,9,8,1,14,7,3
9,sequence_19363,0,2,0,0,0,1,0,8,8,4,1,8,12,2,12,16,10,9,8,17,15,9,11,17,22,18,4,13
10,sequence_19500,0,0,0,0,0,1,0,2,5,7,7,7,5,9,12,5,7,3,2,4,7,17,18,3,10,22,6,4
11,sequence_19453,0,0,3,4,4,0,2,4,9,1,4,10,2,0,14,11,4,8,7,16,14,5,22,11,7,23,26,11
12,sequence_53075,0,2,1,3,3,4,7,7,7,10,10,3,13,7,3,7,16,13,10,14,18,18,10,23,21,3,20,21
13,sequence_19522,0,0,0,0,0,1,0,2,5,7,7,7,7,9,4,5,7,3,15,4,1,6,8,3,10,7,13,25
14,sequence_19523,0,2,1,1,1,3,3,0,7,9,6,9,11,6,13,7,1,11,17,0,12,22,17,22,1,20,18,19
15,sequence_53078,0,2,1,3,3,4,3,7,7,10,10,3,13,7,3,7,16,13,10,14,18,18,10,23,21,20,20,21
16,sequence_20069,0,2,0,3,3,4,4,5,6,5,5,0,3,1,10,10,13,17,19,20,11,3,16,9,4,10,2,16
17,sequence_53062,1,1,2,2,5,6,1,1,4,2,0,4,1,3,9,2,6,2,0,2,17,14,1,7,2,8,8,14
18,sequence_20060,0,2,1,3,3,4,4,5,6,5,5,3,9,1,3,10,17,18,19,7,16,20,13,5,23,9,14,16
19,sequence_53066,0,2,0,3,0,4,0,7,8,10,10,0,13,7,15,14,10,7,4,14,18,15,19,4,13,21,24,24
20,sequence_19417,0,2,0,0,0,1,0,8,8,4,9,0,7,10,4,3,12,9,3,12,13,11,0,4,19,17,10,5
21,sequence_19391,0,0,3,4,4,0,5,4,9,1,4,2,2,5,14,11,4,14,12,1,4,5,21,11,0,5,12,10
22,sequence_19447,0,2,1,1,1,3,7,0,0,3,3,8,12,2,0,1,8,12,8,6,6,0,20,16,11,16,27,9
23,sequence_53079,0,0,0,0,0,1,0,2,5,10,7,7,13,7,15,5,7,3,15,14,1,15,8,3,10,7,24,25
24,sequence_20042,0,0,3,3,3,0,4,5,6,8,2,11,9,0,7,6,9,4,11,3,3,12,14,21,17,6,17,22
25,sequence_19419,0,0,3,4,4,0,5,4,1,1,2,10,6,0,7,11,15,8,7,16,4,5,14,20,7,24,26,11
26,sequence_19425,0,0,3,4,4,0,2,4,9,0,11,12,2,13,8,12,4,1,12,9,9,8,7,2,0,15,15,2
27,sequence_19450,0,2,1,1,1,5,7,0,0,3,1,8,12,2,0,1,8,0,8,6,20,0,9,12,11,16,27,7
28,sequence_53085,0,0,3,4,4,0,2,7,1,0,11,2,10,13,8,15,14,1,18,10,21,8,7,15,12,19,25,23
29,sequence_19509,0,2,1,1,1,5,3,0,7,3,6,3,11,6,13,0,1,6,6,19,12,4,23,22,1,20,18,1
30,sequence_53059,0,2,1,3,3,4,3,7,6,10,10,11,13,7,15,14,16,7,10,14,18,19,10,23,13,21,24,24
31,sequence_19430,0,0,3,4,4,0,2,4,9,0,4,2,2,5,14,8,4,14,12,1,14,5,21,11,0,23,15,11
32,sequence_20052,0,2,1,3,3,4,4,5,6,8,5,11,9,11,3,14,9,4,11,3,3,19,13,19,25,6,14,22
33,sequence_19369,1,1,2,2,5,6,1,1,4,2,0,4,1,3,5,13,0,2,0,18,17,14,1,7,2,8,23,0
34,sequence_53064,0,2,0,3,3,4,0,7,8,10,10,0,13,7,15,14,10,7,4,14,18,15,19,23,13,21,24,24
35,sequence_20072,0,2,1,3,3,4,4,5,6,5,5,3,9,1,3,10,17,18,19,7,16,20,9,5,23,9,14,12
36,sequence_20038,0,2,0,3,3,4,4,5,6,8,5,0,3,1,10,14,3,17,19,20,15,3,19,5,4,9,14,16
37,sequence_20039,0,0,3,3,3,0,4,5,1,8,2,11,10,0,7,6,9,4,11,3,3,12,14,21,17,26,17,17
38,sequence_19506,0,2,0,0,0,1,0,8,5,7,7,7,7,9,4,5,7,3,15,4,1,6,8,4,19,7,13,25
39,sequence_20064,1,1,2,2,5,6,1,1,4,2,0,5,1,14,2,13,6,5,13,11,0,2,12,0,16,2,19,6
40,sequence_19530,0,2,0,0,0,1,0,8,5,7,7,7,5,9,4,5,7,3,15,4,1,6,8,17,1,7,13,25
41,sequence_19498,0,2,1,1,1,5,7,3,7,3,6,3,0,6,13,7,1,6,1,13,2,4,23,8,3,14,7,3
42,sequence_19504,1,1,2,2,5,6,1,1,4,2,0,5,1,14,9,13,6,5,13,11,0,2,12,14,2,8,19,6
43,sequence_19386,0,2,0,0,0,1,0,8,8,4,1,8,12,2,12,16,10,9,8,17,15,9,11,17,22,18,4,13
44,sequence_19519,0,2,0,0,0,1,0,8,5,7,9,7,7,9,12,5,7,3,2,17,7,17,18,17,14,22,6,4
45,sequence_19404,1,1,2,2,5,6,1,1,4,2,0,4,1,3,9,13,0,2,0,18,17,14,1,7,2,8,8,14
46,sequence_19446,0,0,0,0,0,1,0,2,8,4,4,7,5,10,4,8,12,9,3,4,19,11,15,3,9,12,10,20
47,sequence_20063,0,0,0,3,3,4,4,2,5,5,5,7,3,1,10,10,13,17,19,20,11,3,16,9,4,10,2,16
48,sequence_20043,1,1,2,2,5,6,1,1,4,2,0,4,1,3,9,13,6,2,0,18,17,14,1,7,2,8,8,14
49,sequence_19497,0,0,3,4,4,0,5,4,1,1,2,2,10,13,1,9,2,16,5,5,5,13,3,6,20,4,9,18
50,sequence_19490,0,0,0,0,0,1,0,2,5,7,7,7,5,9,4,5,7,3,15,4,1,6,8,3,10,7,13,25
51,sequence_19376,0,0,3,4,4,0,2,4,9,1,4,10,2,5,14,11,4,14,12,1,4,1,21,11,18,5,3,10
52,sequence_19406,0,2,1,1,1,3,7,0,0,3,3,8,12,2,6,1,8,12,8,6,6,0,20,16,5,16,16,9
53,sequence_19405,0,2,0,0,0,3,0,8,8,4,9,0,7,10,12,3,12,12,3,12,13,11,0,13,14,17,10,5
54,sequence_19382,0,2,0,0,0,1,0,8,8,4,9,0,7,10,12,3,12,12,3,12,13,17,0,13,14,17,10,5
55,sequence_20067,0,2,0,3,3,4,4,5,6,5,5,0,3,1,10,10,13,17,19,20,11,3,16,9,4,10,5,16
56,sequence_19409,0,0,3,4,4,0,2,4,9,0,11,2,10,5,14,12,4,14,12,9,9,8,21,2,0,15,15,28
57,sequence_19354,0,2,1,1,1,3,7,0,0,3,3,8,12,2,6,1,8,12,8,6,6,22,20,16,5,16,16,9
58,sequence_20040,0,2,1,3,3,4,4,5,6,8,5,11,9,8,3,14,9,4,14,3,3,16,13,19,25,25,21,15
59,sequence_19370,1,1,2,2,5,6,1,1,4,2,0,4,1,3,5,13,0,2,0,18,17,14,1,7,2,8,8,14
60,sequence_19432,0,2,1,1,1,3,3,0,7,3,6,9,11,8,0,8,5,11,17,19,12,16,6,18,15,0,0,1
61,sequence_19371,0,2,0,0,0,1,0,8,8,4,9,0,7,10,4,3,12,9,3,12,13,11,0,4,19,17,13,5
62,sequence_19434,0,0,3,4,4,0,5,4,1,1,2,10,6,0,7,11,15,8,7,16,14,5,22,20,7,24,26,11
63,sequence_19505,0,2,0,0,0,1,0,8,5,7,9,7,7,9,4,5,7,3,15,12,7,6,8,4,19,7,13,25
64,sequence_53070,0,0,3,4,4,0,2,4,9,0,4,2,2,5,14,15,4,14,12,1,14,21,21,11,0,23,15,23
65,sequence_19392,0,0,3,4,4,0,5,4,1,1,2,10,6,0,7,11,15,8,7,16,4,5,14,20,7,24,26,11
66,sequence_19357,0,2,1,1,1,3,7,3,0,3,3,9,0,8,6,1,5,12,17,0,20,0,20,18,5,13,16,5
67,sequence_20056,1,1,2,2,5,6,1,1,4,2,0,5,1,14,9,13,6,5,13,11,0,2,12,14,2,8,19,6
68,sequence_19526,0,0,3,4,4,0,2,4,1,1,2,10,6,0,7,11,15,8,7,16,4,5,14,20,24,24,26,10
69,sequence_20046,0,0,3,3,3,0,4,5,1,8,2,11,10,0,7,6,9,4,11,3,3,12,14,21,17,26,17,17
70,sequence_19443,0,0,0,0,0,1,0,2,8,4,9,7,5,10,12,16,12,9,3,17,19,17,15,3,9,12,10,20
71,sequence_19410,0,2,1,1,1,3,7,0,0,3,3,8,12,2,6,1,8,12,8,6,6,22,20,16,5,16,16,9
72,sequence_19390,0,0,3,4,4,0,2,4,9,1,4,2,2,5,14,8,4,14,12,1,9,1,21,11,0,5,12,10
