,strategy,siluetas,calinski,davies
0,birch-2,0.5143669137124625,65.13627060726759,0.7623823291810022
1,birch-3,0.4380025918908457,43.98724870170721,0.7196604567359892
2,birch-4,0.4178460548071538,36.67118753878002,0.6963640414924324
3,birch-5,0.4091290964205745,33.384704118643995,0.7133559246076067
4,birch-6,0.3416315203793691,31.634239728768414,0.7017268109208143
5,birch-7,0.35367403317879337,30.41109046768628,0.6344439362505641
6,birch-8,0.34833614571819566,29.953261622095912,0.8865899830978976
7,birch-9,0.36901638872061365,29.070361313262303,0.8494153972630871
8,birch-10,0.37056003738701637,28.271251065711038,0.9548574005977789
9,birch-11,0.37445150532666527,27.94622042280693,0.883692564743718
10,birch-12,0.38973936655602404,27.93243244347953,0.8498074469954368
11,birch-13,0.4129034008814757,28.32973600630218,0.7545124277612296
12,birch-14,0.41993109303025883,28.98191433878331,0.7167372777666489
13,birch-15,0.4221111336199176,29.611301897891842,0.6833028217068692
14,birch-16,0.42983014606890335,30.464555030295354,0.6557370412621422
15,birch-17,0.42777556460008614,31.733064479855088,0.6241059404188559
16,birch-18,0.44110911236526834,33.109525736583265,0.6264923115202845
17,birch-19,0.45766944172167306,34.89633402831888,0.6178756290165411
18,birch-20,0.4526831405659369,36.68989351094375,0.6047786129762072
19,birch-21,0.46147264458968534,38.85886508624675,0.5432967915831495
20,birch-22,0.48555268257602446,41.40458712774743,0.5104548292064377
21,birch-23,0.48726034080360753,43.02227669417924,0.49141458483355827
22,birch-24,0.48456459890423814,43.56941744203792,0.47816891133503603
23,birch-25,0.48201817768480615,44.232715810906114,0.45703051162697794
24,birch-26,0.4264197108514875,44.9529128211048,0.4732384512645268
25,birch-27,0.42381200698362104,45.87500715455444,0.44261876771118697
26,birch-28,0.41971801984212537,46.89873140147443,0.43424154226856315
27,birch-29,0.42679785277606624,48.218044629834694,0.4209007607904469
