,secuencia,K-means-2,K-means-3,K-means-4,K-means-5,K-means-6,K-means-7,K-means-8,K-means-9,K-means-10,K-means-11,K-means-12,K-means-13,K-means-14,K-means-15,K-means-16,K-means-17,K-means-18,K-means-19,K-means-20,K-means-21,K-means-22,K-means-23,K-means-24,K-means-25,K-means-26,K-means-27,K-means-28,K-means-29
0,sequence_51016,0,1,0,1,4,3,7,3,0,4,5,10,13,4,7,3,16,3,3,1,1,10,12,1,12,6,1,1
1,sequence_51170,1,2,1,0,3,5,1,5,1,5,1,1,0,3,3,13,1,15,0,19,0,6,7,16,2,1,22,23
2,sequence_32130,0,0,3,2,5,2,0,2,6,8,2,2,12,2,5,14,9,2,2,10,2,12,2,0,4,24,15,2
3,sequence_51136,1,2,1,3,1,1,5,7,9,9,8,11,11,11,10,4,8,7,10,18,4,5,23,9,8,12,11,0
4,sequence_51191,1,2,1,3,1,1,6,1,3,0,9,4,7,7,0,6,5,11,4,20,9,9,19,4,6,23,7,28
5,sequence_51140,1,2,1,0,3,5,1,5,1,5,1,1,0,3,3,13,1,15,0,19,0,6,7,13,2,1,22,23
6,sequence_51149,1,2,1,0,3,5,1,5,1,5,1,1,0,3,3,13,1,0,19,19,0,6,7,16,2,1,22,23
7,sequence_51181,1,2,1,0,3,5,1,5,1,5,1,1,0,3,3,13,1,15,0,19,0,6,7,16,2,1,22,23
8,sequence_51159,1,2,1,0,3,5,1,5,1,5,1,1,0,3,3,13,1,15,0,19,0,6,7,16,2,1,22,23
9,sequence_51175,1,2,1,0,3,5,1,5,1,5,1,1,0,3,3,13,1,15,0,19,0,6,7,16,2,1,22,23
10,sequence_51174,1,2,1,0,3,5,1,5,1,5,1,1,0,3,3,13,1,15,0,11,0,6,7,16,2,1,0,23
11,sequence_51169,1,2,1,0,3,5,1,5,1,5,1,1,6,3,3,13,1,15,0,19,0,6,7,16,2,1,16,10
12,sequence_51199,1,2,1,0,3,5,1,5,1,5,1,1,0,3,3,13,1,15,0,19,0,6,7,16,2,1,22,23
13,sequence_51144,1,2,1,0,3,5,1,5,1,5,1,1,0,3,3,13,1,0,19,19,0,6,7,16,2,1,22,23
14,sequence_51183,1,2,1,0,3,5,1,5,1,5,1,1,0,3,3,13,1,15,0,19,0,6,7,16,2,1,22,23
15,sequence_51157,1,2,1,0,3,5,1,5,1,5,1,1,0,3,3,13,1,15,0,19,0,6,7,16,2,1,22,23
16,sequence_51163,1,2,1,0,3,5,1,5,1,5,1,1,0,3,3,1,1,15,0,12,0,2,7,16,2,1,22,3
17,sequence_51173,1,2,1,0,3,5,1,5,1,5,1,1,0,3,3,13,1,15,0,19,0,6,7,16,2,1,22,23
18,sequence_51168,1,2,1,0,3,5,1,5,1,5,1,1,0,3,3,13,1,15,0,19,0,6,7,16,2,1,22,23
19,sequence_51171,1,2,1,0,3,5,1,5,1,5,1,1,0,3,3,13,1,15,0,19,0,6,7,16,2,1,22,23
20,sequence_51182,1,2,1,3,1,1,6,1,3,0,9,4,7,7,13,11,17,11,4,12,9,9,5,4,21,21,7,28
21,sequence_51131,1,2,1,3,1,1,5,7,9,9,8,11,11,8,10,4,8,7,13,5,4,5,23,12,23,3,11,27
22,sequence_51138,1,2,1,3,1,1,5,7,9,9,3,11,11,8,6,4,11,13,10,9,17,17,14,6,15,14,17,25
23,sequence_51196,1,2,1,3,1,1,6,7,3,0,9,11,7,11,10,6,8,11,15,12,9,2,20,19,8,12,23,27
24,sequence_51202,1,2,1,3,1,1,5,7,9,9,3,11,6,8,10,4,11,7,13,5,17,22,14,6,15,14,17,27
25,sequence_51192,1,2,1,3,1,1,5,7,9,9,8,11,11,8,10,4,11,11,13,5,17,22,23,12,23,3,23,27
26,sequence_51147,1,2,1,3,1,1,6,1,3,0,9,4,7,7,13,6,5,5,8,11,9,9,17,2,18,23,7,8
27,sequence_51151,1,2,1,0,3,5,1,5,1,5,1,1,0,3,3,13,1,0,19,19,0,6,7,16,2,1,22,23
28,sequence_51145,1,2,1,3,1,1,6,1,3,0,9,4,7,7,13,6,5,11,4,20,9,9,19,4,6,23,7,28
29,sequence_51187,1,2,1,3,1,1,6,1,3,0,9,4,7,7,13,6,5,11,8,20,9,9,17,4,18,23,7,8
30,sequence_51148,1,2,1,3,1,1,5,7,9,9,3,11,11,11,6,4,13,13,10,16,7,17,1,6,16,19,16,14
31,sequence_51141,1,2,1,0,3,5,1,5,1,5,1,1,0,3,3,13,1,15,0,0,0,6,7,13,2,1,5,23
32,sequence_51137,1,2,1,3,1,1,6,1,3,0,9,4,7,1,0,6,13,5,4,16,7,9,3,4,16,19,7,14
33,sequence_32151,0,0,3,2,5,2,0,2,6,8,2,2,12,2,5,14,9,2,2,10,2,12,2,0,4,4,15,2
34,sequence_32148,0,0,3,2,5,2,0,2,6,8,2,2,12,2,2,14,2,2,2,10,2,3,2,0,4,24,3,2
35,sequence_32117,0,0,3,2,5,2,0,2,6,8,2,2,12,2,5,14,9,2,2,10,2,12,2,0,4,24,15,2
36,sequence_32141,0,0,3,2,5,2,0,2,6,8,2,2,12,2,5,14,9,2,2,10,2,12,2,0,4,24,15,2
37,sequence_32124,0,0,3,2,5,2,0,2,6,8,2,2,12,2,5,14,9,2,2,10,2,12,2,0,4,24,15,2
38,sequence_32126,0,0,3,2,5,2,0,2,6,8,2,5,2,2,5,14,9,2,2,3,16,19,2,23,25,26,15,2
39,sequence_32127,0,0,3,2,5,2,0,2,6,8,2,2,12,2,5,14,9,2,2,10,2,12,2,0,4,24,15,2
40,sequence_32133,0,0,3,2,5,2,0,2,6,8,2,2,12,2,5,14,9,2,2,10,2,12,2,0,4,24,15,2
41,sequence_32131,0,0,3,2,5,2,0,2,6,8,2,2,12,2,5,14,9,4,2,2,2,12,2,22,20,0,20,16
42,sequence_32174,0,0,3,2,5,2,0,2,6,8,2,2,12,2,5,14,9,2,2,10,2,12,2,0,4,24,15,2
43,sequence_32114,0,0,3,2,5,2,0,2,6,8,2,2,12,2,2,14,2,2,2,10,2,3,2,0,4,24,3,2
44,sequence_32147,0,0,3,2,5,2,0,2,6,8,2,2,12,2,5,14,9,2,2,10,2,12,2,0,4,24,15,2
45,sequence_32119,0,0,3,2,5,2,0,2,6,8,2,2,12,2,5,14,9,2,2,10,2,12,2,0,4,24,15,2
46,sequence_32122,0,0,3,2,5,2,0,2,6,8,2,2,12,2,5,14,9,2,2,10,2,12,2,0,4,24,15,2
47,sequence_32125,0,0,3,2,5,2,0,2,6,8,2,5,2,2,5,14,9,2,2,3,16,19,2,23,25,26,27,21
48,sequence_32128,0,0,3,2,5,2,0,2,6,8,2,2,12,2,5,14,9,2,2,10,2,12,2,0,4,24,15,2
49,sequence_32129,0,0,3,2,5,2,0,2,6,8,2,2,12,2,5,14,9,2,2,10,2,12,2,0,4,24,15,2
50,sequence_32132,0,0,3,2,5,2,0,2,6,8,2,2,12,2,5,14,9,4,2,2,2,12,2,22,20,0,20,16
51,sequence_32167,0,0,2,4,2,4,3,6,7,2,6,6,9,5,15,5,4,9,6,14,12,0,15,7,0,11,4,6
52,sequence_50970,0,1,0,1,4,3,7,3,0,4,5,10,13,4,7,3,16,3,3,1,1,10,12,1,12,6,1,1
53,sequence_51045,0,1,0,1,4,3,7,3,0,4,5,10,13,4,7,3,16,3,3,1,1,10,12,1,12,6,1,1
54,sequence_51003,0,1,0,1,4,3,7,3,0,4,5,10,13,4,7,3,16,3,3,1,1,10,12,1,12,6,1,1
55,sequence_51032,0,1,0,1,4,3,7,3,0,4,5,10,13,4,7,3,16,3,3,1,1,10,12,1,12,6,1,1
56,sequence_51028,0,1,0,1,4,3,7,3,0,4,5,10,13,4,7,3,16,3,3,1,1,10,12,1,12,6,1,1
57,sequence_51025,0,1,0,1,4,3,7,3,0,4,5,10,13,4,7,3,16,3,3,1,1,10,12,1,1,6,8,15
58,sequence_51019,0,1,0,1,4,3,7,3,0,4,5,10,13,4,7,3,16,3,3,1,1,21,12,1,12,6,1,1
59,sequence_51017,0,1,0,1,4,3,7,3,0,4,5,10,13,4,7,3,16,3,3,1,1,10,12,1,12,6,1,1
60,sequence_51014,0,1,0,1,4,3,7,3,0,4,0,10,1,10,7,3,14,3,3,13,6,4,8,11,12,5,12,24
61,sequence_50984,0,1,0,1,4,3,7,3,0,4,5,10,13,4,7,3,16,3,3,1,1,10,12,1,12,6,1,1
62,sequence_51054,0,1,0,1,4,3,7,3,0,4,5,10,13,4,7,3,16,3,3,1,1,10,12,1,12,6,1,1
63,sequence_51002,0,1,0,1,4,3,7,3,0,4,5,10,13,4,7,3,16,3,3,1,1,10,12,1,12,6,1,1
