id,label,target,labels,profile
sequence_19347,2,58.9,0-0-0-27,2-0-0-0-27
sequence_19511,0,62.4,0-0-0-21,0-0-0-0-21
sequence_19445,0,45.5,2-1-1-2,0-2-1-1-2
sequence_19351,0,60.9,0-0-0-7,0-0-0-0-7
sequence_53065,1,44.8,1-2-2-1,1-1-2-2-1
sequence_19426,1,56.3,0-0-0-7,1-0-0-0-7
sequence_19517,2,61.6,0-0-0-23,2-0-0-0-23
sequence_19410,0,49.9,1-0-0-5,0-1-0-0-5
sequence_19447,1,51.0,1-0-0-5,1-1-0-0-5
sequence_20040,0,47.2,2-1-1-12,0-2-1-1-12
sequence_19526,2,49.3,2-1-1-19,2-2-1-1-19
sequence_19437,2,46.7,2-1-1-11,2-2-1-1-11
sequence_19529,0,48.8,2-1-1-17,0-2-1-1-17
sequence_19470,0,61.0,2-0-0-23,0-2-0-0-23
sequence_19472,1,59.9,0-0-0-25,1-0-0-0-25
sequence_19403,0,50.9,0-0-0-4,0-0-0-0-4
sequence_20062,0,57.9,0-0-0-10,0-0-0-0-10
sequence_19429,0,50.9,2-1-1-2,0-2-1-1-2
sequence_19524,0,46.4,2-1-1-12,0-2-1-1-12
sequence_19459,0,59.2,0-0-0-21,0-0-0-0-21
sequence_19478,0,60.1,0-0-0-10,0-0-0-0-10
sequence_19467,1,64.4,1-0-0-22,1-1-0-0-22
sequence_20057,0,51.9,0-0-0-10,0-0-0-0-10
sequence_19432,2,51.0,2-1-1-12,2-2-1-1-12
sequence_53062,1,49.1,1-2-2-1,1-1-2-2-1
sequence_19353,1,64.3,0-0-0-21,1-0-0-0-21
sequence_19422,0,46.6,0-1-1-17,0-0-1-1-17
sequence_19378,1,52.4,2-1-1-13,1-2-1-1-13
sequence_19452,2,44.2,2-1-1-8,2-2-1-1-8
sequence_19417,2,47.9,2-1-1-13,2-2-1-1-13
sequence_19497,0,54.9,2-0-0-23,0-2-0-0-23
sequence_19488,2,51.3,2-1-1-19,2-2-1-1-19
sequence_19380,1,48.1,1-0-0-4,1-1-0-0-4
sequence_20048,0,39.8,2-1-1-13,0-2-1-1-13
sequence_19402,0,43.0,2-1-1-13,0-2-1-1-13
sequence_20073,0,51.0,0-0-0-10,0-0-0-0-10
sequence_19424,2,50.9,1-0-0-5,2-1-0-0-5
sequence_20066,2,49.9,2-1-1-2,2-2-1-1-2
sequence_19446,2,39.5,2-1-1-17,2-2-1-1-17
sequence_53098,1,42.0,1-2-2-26,1-1-2-2-26
sequence_19523,2,50.8,2-1-1-12,2-2-1-1-12
sequence_53083,1,51.0,1-2-2-0,1-1-2-2-0
sequence_19389,1,44.0,2-1-1-17,1-2-1-1-17
sequence_19480,2,62.8,0-0-0-23,2-0-0-0-23
sequence_19489,2,49.1,2-1-1-11,2-2-1-1-11
sequence_20051,0,42.5,0-1-1-13,0-0-1-1-13
sequence_53088,2,48.0,1-2-2-26,2-1-2-2-26
sequence_19431,2,50.5,2-1-1-14,2-2-1-1-14
sequence_20053,0,54.7,0-0-0-10,0-0-0-0-10
sequence_19428,2,49.3,2-0-0-20,2-2-0-0-20
sequence_53079,1,47.8,1-2-2-26,1-1-2-2-26
sequence_19439,2,49.5,2-0-0-24,2-2-0-0-24
sequence_19490,0,52.9,2-1-1-17,0-2-1-1-17
sequence_19408,0,51.1,0-0-0-7,0-0-0-0-7
sequence_19416,2,49.4,2-1-1-11,2-2-1-1-11
sequence_19430,2,45.7,2-1-1-8,2-2-1-1-8
sequence_19398,0,46.2,0-1-1-17,0-0-1-1-17
sequence_19360,0,63.5,0-0-0-25,0-0-0-0-25
sequence_20054,2,49.0,2-1-1-12,2-2-1-1-12
sequence_19469,2,50.5,2-0-0-20,2-2-0-0-20
sequence_53099,1,53.0,1-2-2-0,1-1-2-2-0
sequence_19451,0,51.0,0-0-0-25,0-0-0-0-25
sequence_19506,0,49.3,0-1-1-2,0-0-1-1-2
sequence_19442,0,47.4,2-0-0-27,0-2-0-0-27
sequence_53084,1,39.0,1-2-2-0,1-1-2-2-0
sequence_19491,2,48.8,2-1-1-19,2-2-1-1-19
sequence_53069,1,50.9,1-2-2-15,1-1-2-2-15
sequence_20072,0,48.7,0-0-0-16,0-0-0-0-16
