,secuencia,K-means-2,K-means-3,K-means-4,K-means-5,K-means-6,K-means-7,K-means-8,K-means-9,K-means-10,K-means-11,K-means-12,K-means-13,K-means-14,K-means-15,K-means-16,K-means-17,K-means-18,K-means-19,K-means-20,K-means-21,K-means-22,K-means-23,K-means-24,K-means-25,K-means-26,K-means-27,K-means-28,K-means-29
0,sequence_40826,0,1,0,0,0,3,1,1,4,0,0,1,2,1,0,0,1,5,0,0,3,1,9,0,4,1,11,0
1,sequence_40787,0,1,0,0,0,5,7,5,7,6,10,9,8,10,10,4,5,11,5,16,8,10,19,10,6,13,27,8
2,sequence_40789,0,1,0,0,0,3,1,1,4,0,0,1,2,1,0,0,1,5,0,0,3,1,9,0,4,1,11,0
3,sequence_40794,0,1,0,0,0,3,1,1,4,0,0,1,2,1,0,0,1,5,0,11,3,19,4,0,4,21,8,18
4,sequence_40806,0,1,0,0,0,3,1,1,4,0,0,1,2,1,0,0,1,5,0,0,3,1,22,24,4,26,24,24
5,sequence_40807,0,1,0,0,0,3,1,1,4,0,0,1,2,1,0,0,1,5,0,0,3,1,9,0,4,1,11,0
6,sequence_40809,0,1,0,0,0,3,1,1,4,0,0,1,2,1,0,0,1,5,0,0,3,1,9,0,4,1,11,0
7,sequence_40811,0,1,0,0,0,3,1,1,4,0,0,1,2,1,0,0,1,5,0,0,3,1,4,19,4,1,11,0
8,sequence_40813,0,1,0,0,0,3,1,1,4,0,0,1,2,1,0,0,1,5,0,0,3,1,9,0,4,1,11,0
9,sequence_40814,0,1,0,0,0,3,1,1,4,0,0,7,10,1,11,13,16,18,6,7,17,5,17,13,14,15,14,10
10,sequence_40845,0,1,0,0,0,3,1,1,4,0,0,7,10,1,11,13,16,18,6,7,17,5,17,13,14,15,14,10
11,sequence_40855,0,1,0,0,0,3,1,1,4,0,0,1,2,1,0,0,1,5,0,0,3,1,9,0,4,1,11,0
12,sequence_40857,0,1,0,0,0,3,1,1,4,0,0,7,10,1,11,13,16,18,6,7,17,5,17,13,14,15,14,10
13,sequence_40840,0,1,0,0,0,3,1,1,4,0,0,1,2,1,0,0,1,5,0,0,3,1,9,0,4,1,11,0
14,sequence_40841,0,1,0,0,0,3,1,1,4,0,0,1,2,1,0,0,1,5,0,0,3,1,9,0,4,1,11,0
15,sequence_40842,0,1,0,0,0,3,1,1,4,0,0,1,2,1,0,0,1,5,0,0,21,1,9,0,23,24,16,28
16,sequence_40844,0,1,0,4,4,6,5,3,3,4,2,0,5,4,6,6,4,4,8,20,5,16,5,22,19,12,25,20
17,sequence_40838,0,1,0,0,0,3,1,1,4,0,0,1,2,1,0,0,1,5,0,0,3,1,9,0,4,1,11,0
18,sequence_40816,0,2,3,2,2,0,2,4,6,2,3,3,7,3,2,2,3,2,4,2,2,4,3,3,3,2,3,2
19,sequence_40817,0,1,0,0,0,3,1,1,4,0,0,1,2,1,0,0,1,5,0,0,3,1,9,0,22,1,11,0
20,sequence_40818,0,2,3,2,2,0,2,4,6,2,3,3,7,3,2,2,3,2,4,2,2,4,3,3,3,2,3,2
21,sequence_40827,0,1,0,0,0,3,1,1,4,10,0,1,2,1,0,0,1,0,3,0,1,3,9,0,1,22,11,23
22,sequence_40828,0,1,2,3,5,1,6,2,0,7,4,5,0,13,9,5,2,13,2,3,6,3,8,9,8,5,0,9
23,sequence_40829,1,0,2,3,5,1,6,2,0,7,8,5,0,14,9,5,2,13,2,14,6,12,8,4,8,5,18,9
24,sequence_40831,1,0,2,1,1,2,0,2,0,7,8,5,0,14,9,5,2,13,2,14,6,12,8,4,8,5,18,9
25,sequence_40856,1,0,1,1,1,2,0,0,1,8,6,4,6,11,4,9,14,10,10,5,10,11,13,8,10,11,4,7
26,sequence_40815,1,0,1,1,1,2,0,0,1,1,1,4,6,5,1,1,6,1,17,13,0,0,1,12,15,16,6,17
27,sequence_40851,0,1,0,4,4,6,5,3,3,4,2,0,5,4,6,6,4,4,8,8,5,16,5,6,7,4,5,4
28,sequence_40847,1,0,1,1,1,2,0,0,1,1,1,4,6,5,1,1,6,1,17,13,0,0,1,12,15,16,6,17
29,sequence_40858,1,0,1,1,1,2,0,0,1,1,1,4,6,5,1,1,6,1,17,13,0,0,1,12,15,16,6,17
30,sequence_40852,1,0,1,1,1,2,0,0,8,1,1,4,4,5,5,1,6,7,1,1,16,8,6,1,2,3,10,1
31,sequence_40843,1,0,1,1,1,2,0,0,1,8,6,4,6,11,4,9,14,10,10,5,10,11,13,8,10,11,4,7
32,sequence_40846,0,1,0,4,4,6,5,3,3,4,2,0,5,4,6,6,4,4,8,8,5,2,5,6,7,4,5,4
33,sequence_40791,1,0,1,1,1,2,0,0,8,1,9,2,3,0,5,14,6,14,1,19,14,22,18,18,16,0,1,13
34,sequence_40793,1,0,1,1,1,2,0,0,8,1,9,2,3,0,5,14,6,14,1,19,14,22,18,18,16,0,1,13
35,sequence_40861,1,0,1,1,1,2,0,0,8,1,1,4,4,5,5,1,6,7,1,1,16,8,6,1,2,3,10,1
36,sequence_40812,1,0,1,1,1,2,0,0,8,1,1,4,4,5,5,1,0,7,1,1,16,8,6,1,24,3,10,27
37,sequence_40854,1,0,1,1,1,2,0,0,8,1,1,4,4,5,5,1,6,7,1,1,16,8,6,1,2,3,10,1
38,sequence_40853,1,0,1,1,1,2,0,0,8,1,1,4,4,5,15,10,17,15,18,17,13,15,23,16,18,18,22,14
39,sequence_40848,1,0,1,1,1,2,0,0,8,1,1,4,4,5,5,1,6,7,1,1,16,8,6,1,2,3,10,1
