,id,target,labels
0,sequence_40826,539,1
1,sequence_40787,510,1
2,sequence_40789,510,1
3,sequence_40794,519,1
4,sequence_40806,525,1
5,sequence_40807,528,1
6,sequence_40809,528,1
7,sequence_40811,534,1
8,sequence_40813,528,1
9,sequence_40814,510,1
10,sequence_40845,495,1
11,sequence_40855,522,1
12,sequence_40857,522,1
13,sequence_40840,528,1
14,sequence_40841,528,1
15,sequence_40842,522,1
16,sequence_40844,519,1
17,sequence_40838,531,1
18,sequence_40816,531,2
19,sequence_40817,528,1
20,sequence_40818,522,2
21,sequence_40827,525,1
22,sequence_40828,519,1
23,sequence_40829,528,0
24,sequence_40831,525,0
25,sequence_40856,498,0
26,sequence_40815,498,0
27,sequence_40851,477,1
28,sequence_40847,486,0
29,sequence_40858,495,0
30,sequence_40852,474,0
31,sequence_40843,495,0
32,sequence_40846,483,1
33,sequence_40791,454,0
34,sequence_40793,456,0
35,sequence_40861,464,0
36,sequence_40812,464,0
37,sequence_40854,465,0
38,sequence_40853,463,0
39,sequence_40848,461,0
40,sequence_40849,464,0
41,sequence_40850,462,0
42,sequence_40792,517,1
43,sequence_40790,523,1
44,sequence_40860,535,1
45,sequence_40839,538,1
46,sequence_40835,535,1
47,sequence_40819,532,1
48,sequence_40824,523,1
49,sequence_40825,532,1
50,sequence_40797,558,1
51,sequence_40800,558,1
52,sequence_40803,549,1
53,sequence_40804,561,1
54,sequence_40805,564,1
55,sequence_40864,549,1
56,sequence_40808,543,1
57,sequence_40810,549,1
58,sequence_40862,546,1
59,sequence_40859,543,1
60,sequence_40836,543,1
61,sequence_40837,543,1
62,sequence_40820,543,1
63,sequence_40821,549,1
64,sequence_40822,549,1
65,sequence_40823,546,1
66,sequence_40834,546,1
67,sequence_40832,555,1
68,sequence_40833,549,1
69,sequence_40830,558,1
70,sequence_40798,579,1
71,sequence_40865,580,1
72,sequence_40863,566,1
73,sequence_40801,561,1
74,sequence_40802,560,1
75,sequence_40796,567,1
76,sequence_40795,562,1
77,sequence_40866,620,1
78,sequence_40799,597,1
79,sequence_40788,510,1
80,sequence_40867,622,1
