,id,target,labels
0,sequence_51016,-4.626935645431157,0
1,sequence_51170,-5.599110392902725,8
2,sequence_32130,-5.7157882520247325,1
3,sequence_51136,-5.335352191963125,7
4,sequence_51191,-4.187052068679792,2
5,sequence_51140,-6.732490772637745,8
6,sequence_51149,-7.135845590862672,9
7,sequence_51181,-6.128408684508713,8
8,sequence_51159,-5.319842748072733,8
9,sequence_51175,-5.0920670419749925,3
10,sequence_51174,-8.191804956045784,3
11,sequence_51169,-6.371702819572715,3
12,sequence_51199,-6.996026362092827,8
13,sequence_51144,-7.6062267387969245,9
14,sequence_51183,-7.546017632580344,8
15,sequence_51157,-7.993079403043451,8
16,sequence_51163,-5.840652190889835,8
17,sequence_51173,-7.430867304520878,8
18,sequence_51168,-7.697662542801202,8
19,sequence_51171,-5.988608431336485,8
20,sequence_51182,-5.384437728556348,2
21,sequence_51131,-7.774340977997347,7
22,sequence_51138,-5.893746696133273,7
23,sequence_51196,-7.3141295128133885,2
24,sequence_51202,-6.673839708394163,7
25,sequence_51192,-5.696734269383801,2
26,sequence_51147,-8.583544794452564,3
27,sequence_51151,-7.50501562302166,9
28,sequence_51145,-7.832019468805971,2
29,sequence_51187,-6.886468446878718,2
30,sequence_51148,-6.975393550316428,3
31,sequence_51141,-6.2807344442384325,8
32,sequence_51137,-8.113936450186205,7
33,sequence_32151,-7.450035379594821,4
34,sequence_32148,-6.566272408536558,10
35,sequence_32117,-6.013942880307312,5
36,sequence_32141,-5.887274565323308,1
37,sequence_32124,-6.481163109642129,1
38,sequence_32126,-5.968435149556656,1
39,sequence_32127,-5.3072183078974415,1
40,sequence_32133,-6.519779039196885,5
41,sequence_32131,-6.7244621963556055,4
42,sequence_32174,-6.886395745117742,4
43,sequence_32114,-8.025415659124889,1
44,sequence_32147,-6.122695079257531,5
45,sequence_32119,-5.975586824902201,5
46,sequence_32122,-5.6780835220027175,1
47,sequence_32125,-8.764202037648419,1
48,sequence_32128,-5.684063700869746,1
49,sequence_32129,-8.31556501084656,1
50,sequence_32132,-7.1048508816280265,4
51,sequence_32167,-8.28781536491833,11
52,sequence_50970,-4.986009935777647,0
53,sequence_51045,-6.269934534978312,0
54,sequence_51003,-4.688170977244142,0
55,sequence_51032,-8.147653535627581,0
56,sequence_51028,-7.264425589948742,17
57,sequence_51025,-5.7112769943557415,0
58,sequence_51019,-6.115112568237896,0
59,sequence_51017,-7.84298595409709,0
60,sequence_51014,-4.875093284104756,0
61,sequence_50984,-4.153545460917198,0
