id,label,target,labels,profile
sequence_47777,3,11.0,19-13-22-1,3-19-13-22-1
sequence_47708,0,111.0,5-18-15-8,0-5-18-15-8
sequence_47743,3,63.0,1-21-2-6,3-1-21-2-6
sequence_47674,0,38.0,24-10-20-8,0-24-10-20-8
sequence_47741,3,102.0,18-3-6-6,3-18-3-6-6
sequence_47724,3,48.0,0-27-24-15,3-0-27-24-15
sequence_47683,0,75.0,5-18-15-8,0-5-18-15-8
sequence_47745,0,83.0,1-21-2-6,0-1-21-2-6
sequence_47727,0,45.0,27-19-18-2,0-27-19-18-2
sequence_47779,0,11.0,6-1-22-2,0-6-1-22-2
sequence_47739,3,35.0,0-27-24-15,3-0-27-24-15
sequence_47732,2,30.0,10-5-19-5,2-10-5-19-5
sequence_47666,1,69.0,18-3-6-11,1-18-3-6-11
sequence_47661,2,52.0,11-8-10-11,2-11-8-10-11
sequence_47738,1,55.0,24-3-6-15,1-24-3-6-15
sequence_47714,2,51.0,7-11-0-8,2-7-11-0-8
sequence_47729,3,34.0,3-12-28-5,3-3-12-28-5
sequence_47752,1,67.0,1-21-2-6,1-1-21-2-6
sequence_47702,3,69.0,9-7-9-7,3-9-7-9-7
sequence_47798,3,23.0,6-2-1-2,3-6-2-1-2
sequence_47788,3,5.0,25-2-1-3,3-25-2-1-3
sequence_47806,2,73.0,17-1-7-1,2-17-1-7-1
sequence_47769,0,25.0,17-1-7-1,0-17-1-7-1
sequence_47785,3,25.0,12-17-21-4,3-12-17-21-4
sequence_47676,1,56.0,0-25-5-15,1-0-25-5-15
sequence_47810,1,5.57,22-6-13-17,1-22-6-13-17
sequence_47719,3,66.0,20-15-8-14,3-20-15-8-14
sequence_47737,2,27.0,1-12-28-6,2-1-12-28-6
sequence_47805,3,22.0,3-14-14-16,3-3-14-14-16
sequence_47786,0,18.0,19-13-22-16,0-19-13-22-16
sequence_47688,1,90.0,14-4-4-10,1-14-4-4-10
sequence_47723,3,69.0,7-11-0-8,3-7-11-0-8
sequence_47796,3,20.0,6-2-1-2,3-6-2-1-2
sequence_47783,1,24.5,6-1-27-2,1-6-1-27-2
sequence_47663,2,36.0,18-3-6-17,2-18-3-6-17
sequence_47725,1,57.0,7-11-0-8,1-7-11-0-8
sequence_47764,2,118.0,8-20-25-1,2-8-20-25-1
sequence_47662,1,28.0,15-22-23-13,1-15-22-23-13
sequence_47740,2,158.0,21-9-11-13,2-21-9-11-13
sequence_47694,0,51.0,14-0-3-0,0-14-0-3-0
sequence_47731,0,32.0,10-5-19-5,0-10-5-19-5
sequence_47734,0,110.0,27-19-18-2,0-27-19-18-2
sequence_47791,3,4.0,25-2-1-2,3-25-2-1-2
sequence_47801,3,4.0,25-2-1-3,3-25-2-1-3
sequence_47768,2,17.0,19-13-22-16,2-19-13-22-16
sequence_47755,1,100.0,26-28-16-12,1-26-28-16-12
sequence_47697,1,55.5,14-0-3-10,1-14-0-3-10
sequence_47733,3,25.0,10-5-19-5,3-10-5-19-5
sequence_47735,1,55.0,0-27-24-15,1-0-27-24-15
sequence_47811,2,24.0,15-22-23-9,2-15-22-23-9
sequence_47797,2,27.0,6-2-1-2,2-6-2-1-2
sequence_47770,2,25.0,2-16-17-3,2-2-16-17-3
sequence_47689,2,52.0,16-0-3-0,2-16-0-3-0
sequence_47765,1,118.0,4-24-12-9,1-4-24-12-9
sequence_47760,3,26.0,22-6-13-17,3-22-6-13-17
sequence_47790,0,9.0,2-16-17-3,0-2-16-17-3
sequence_47808,0,4.0,22-6-13-17,0-22-6-13-17
sequence_47670,0,97.0,11-8-10-11,0-11-8-10-11
sequence_47716,0,84.0,20-15-8-14,0-20-15-8-14
sequence_47677,0,103.0,7-18-0-8,0-7-18-0-8
sequence_47690,1,63.0,14-4-4-10,1-14-4-4-10
sequence_47700,1,65.0,9-7-9-7,1-9-7-9-7
sequence_47664,0,32.0,11-8-10-11,0-11-8-10-11
sequence_47668,0,48.0,11-8-10-11,0-11-8-10-11
sequence_47762,1,127.0,4-24-12-9,1-4-24-12-9
sequence_47704,2,98.0,5-18-15-8,2-5-18-15-8
sequence_47713,2,51.0,24-10-20-15,2-24-10-20-15
sequence_47773,2,19.0,2-16-17-3,2-2-16-17-3
sequence_47722,2,75.0,20-15-8-14,2-20-15-8-14
sequence_47799,1,24.0,17-1-7-1,1-17-1-7-1
sequence_47758,2,22.0,1-21-2-6,2-1-21-2-6
sequence_47761,3,120.0,4-24-12-9,3-4-24-12-9
sequence_47665,2,50.0,11-8-10-11,2-11-8-10-11
sequence_47749,2,81.0,1-10-2-12,2-1-10-2-12
sequence_47728,3,12.0,10-5-19-5,3-10-5-19-5
sequence_47804,0,23.0,12-17-21-4,0-12-17-21-4
sequence_47693,1,64.0,7-18-0-8,1-7-18-0-8
sequence_47778,3,26.0,17-1-7-1,3-17-1-7-1
sequence_47671,1,36.0,18-3-6-11,1-18-3-6-11
sequence_47699,3,62.0,7-18-0-8,3-7-18-0-8
sequence_47679,0,44.0,9-7-9-7,0-9-7-9-7
sequence_47730,0,35.0,10-5-19-5,0-10-5-19-5
sequence_47691,2,40.0,7-26-0-8,2-7-26-0-8
sequence_47794,3,18.0,23-23-26-4,3-23-23-26-4
sequence_47774,3,21.0,12-17-21-4,3-12-17-21-4
sequence_47687,0,92.0,14-4-4-10,0-14-4-4-10
sequence_47775,1,23.0,6-1-27-2,1-6-1-27-2
sequence_47803,3,12.0,2-16-17-3,3-2-16-17-3
sequence_47789,3,10.0,2-16-17-3,3-2-16-17-3
sequence_47795,1,7.0,25-2-1-2,1-25-2-1-2
sequence_47720,3,80.0,20-15-8-14,3-20-15-8-14
sequence_47709,2,119.0,5-18-15-8,2-5-18-15-8
sequence_47742,2,108.0,21-9-11-13,2-21-9-11-13
sequence_47751,0,34.0,26-28-16-12,0-26-28-16-12
sequence_47754,1,70.0,26-28-16-12,1-26-28-16-12
sequence_47772,0,12.0,25-2-1-2,0-25-2-1-2
sequence_47726,0,120.0,27-19-18-5,0-27-19-18-5
sequence_47748,0,79.0,1-21-2-6,0-1-21-2-6
sequence_47707,1,79.0,9-25-5-7,1-9-25-5-7
sequence_47812,3,121.0,4-24-12-9,3-4-24-12-9
sequence_47782,1,17.0,6-2-1-2,1-6-2-1-2
sequence_47747,0,72.0,1-21-2-6,0-1-21-2-6
sequence_47692,2,87.5,7-4-4-10,2-7-4-4-10
sequence_47681,2,44.0,9-7-9-7,2-9-7-9-7
sequence_47767,1,105.0,8-20-25-9,1-8-20-25-9
sequence_47718,3,81.0,20-15-8-14,3-20-15-8-14
sequence_47809,1,10.0,3-6-13-17,1-3-6-13-17
sequence_47763,2,122.0,8-20-25-9,2-8-20-25-9
