,id_seq1,target_seq1,id_seq2,target_seq2,distance,profile
255,sequence_53082,55.0,sequence_19347,58.9,36.500748532616925,0-1-1-1-32
253,sequence_53082,55.0,sequence_53099,53.0,35.8508824062746,0-1-1-1-32
256,sequence_53082,55.0,sequence_19379,50.3,42.60048888425686,0-1-1-1-32
259,sequence_53082,55.0,sequence_19401,47.4,47.96556012481335,0-1-1-1-32
515,sequence_19402,43.0,sequence_19347,58.9,72.49576326181868,0-1-1-1-32
513,sequence_19402,43.0,sequence_53099,53.0,70.96026348733393,0-1-1-1-32
516,sequence_19402,43.0,sequence_19379,50.3,67.00505719818547,0-1-1-1-32
519,sequence_19402,43.0,sequence_19401,47.4,67.22306739340038,0-1-1-1-32
775,sequence_20054,49.0,sequence_19347,58.9,74.75593617171039,0-1-1-1-32
773,sequence_20054,49.0,sequence_53099,53.0,72.87674839891227,0-1-1-1-32
776,sequence_20054,49.0,sequence_19379,50.3,71.5155750122644,0-1-1-1-32
779,sequence_20054,49.0,sequence_19401,47.4,72.14186718418509,0-1-1-1-32
95,sequence_53082,55.0,sequence_19511,62.4,56.95582503378768,0-1-1-1-27
228,sequence_53082,55.0,sequence_19351,60.9,58.22836050218923,0-1-1-1-27
208,sequence_53082,55.0,sequence_19459,59.2,57.938624640123926,0-1-1-1-27
66,sequence_53082,55.0,sequence_20056,56.9,58.98867827485065,0-1-1-1-27
221,sequence_53082,55.0,sequence_19461,61.2,54.73500330496577,0-1-1-1-27
167,sequence_53082,55.0,sequence_53076,46.3,55.04636061312536,0-1-1-1-27
213,sequence_53082,55.0,sequence_19463,62.7,57.61875501699976,0-1-1-1-27
143,sequence_53082,55.0,sequence_53061,50.6,55.24968693611839,0-1-1-1-27
176,sequence_53082,55.0,sequence_19484,52.0,62.546575473696336,0-1-1-1-27
216,sequence_53082,55.0,sequence_19350,60.1,60.24393065286054,0-1-1-1-27
141,sequence_53082,55.0,sequence_19512,54.4,57.45690290895176,0-1-1-1-27
355,sequence_19402,43.0,sequence_19511,62.4,70.46117231709279,0-1-1-1-27
488,sequence_19402,43.0,sequence_19351,60.9,68.80540094544519,0-1-1-1-27
468,sequence_19402,43.0,sequence_19459,59.2,70.64391049007115,0-1-1-1-27
326,sequence_19402,43.0,sequence_20056,56.9,73.0308557672618,0-1-1-1-27
481,sequence_19402,43.0,sequence_19461,61.2,69.00218056230992,0-1-1-1-27
427,sequence_19402,43.0,sequence_53076,46.3,79.58014371123363,0-1-1-1-27
473,sequence_19402,43.0,sequence_19463,62.7,70.05341804741917,0-1-1-1-27
403,sequence_19402,43.0,sequence_53061,50.6,72.2503117398035,0-1-1-1-27
436,sequence_19402,43.0,sequence_19484,52.0,71.14238250716846,0-1-1-1-27
476,sequence_19402,43.0,sequence_19350,60.1,70.77274749775884,0-1-1-1-27
401,sequence_19402,43.0,sequence_19512,54.4,71.20983591173092,0-1-1-1-27
615,sequence_20054,49.0,sequence_19511,62.4,70.79030654002212,0-1-1-1-27
748,sequence_20054,49.0,sequence_19351,60.9,70.18919089375788,0-1-1-1-27
728,sequence_20054,49.0,sequence_19459,59.2,70.09691856678873,0-1-1-1-27
586,sequence_20054,49.0,sequence_20056,56.9,69.22954623971647,0-1-1-1-27
741,sequence_20054,49.0,sequence_19461,61.2,72.06051003174822,0-1-1-1-27
687,sequence_20054,49.0,sequence_53076,46.3,72.71176133892735,0-1-1-1-27
733,sequence_20054,49.0,sequence_19463,62.7,71.86084059364498,0-1-1-1-27
663,sequence_20054,49.0,sequence_53061,50.6,70.0161844837946,0-1-1-1-27
696,sequence_20054,49.0,sequence_19484,52.0,71.83715076485593,0-1-1-1-27
736,sequence_20054,49.0,sequence_19350,60.1,70.90755958471169,0-1-1-1-27
661,sequence_20054,49.0,sequence_19512,54.4,73.95673748208034,0-1-1-1-27
112,sequence_53082,55.0,sequence_19445,45.5,62.12765493185158,0-1-1-1-14
125,sequence_53082,55.0,sequence_19429,50.9,60.633274028071554,0-1-1-1-14
32,sequence_53082,55.0,sequence_19369,47.9,56.96206105363915,0-1-1-1-14
58,sequence_53082,55.0,sequence_19370,51.7,60.74324633908864,0-1-1-1-14
41,sequence_53082,55.0,sequence_19504,50.6,59.22395945324313,0-1-1-1-14
372,sequence_19402,43.0,sequence_19445,45.5,71.00339941952652,0-1-1-1-14
385,sequence_19402,43.0,sequence_19429,50.9,70.40387025394728,0-1-1-1-14
292,sequence_19402,43.0,sequence_19369,47.9,71.9121150903701,0-1-1-1-14
318,sequence_19402,43.0,sequence_19370,51.7,71.47881021479967,0-1-1-1-14
301,sequence_19402,43.0,sequence_19504,50.6,70.80149448140719,0-1-1-1-14
632,sequence_20054,49.0,sequence_19445,45.5,67.99273275688316,0-1-1-1-14
645,sequence_20054,49.0,sequence_19429,50.9,67.93645289823684,0-1-1-1-14
552,sequence_20054,49.0,sequence_19369,47.9,74.51698844301704,0-1-1-1-14
578,sequence_20054,49.0,sequence_19370,51.7,75.07293707265657,0-1-1-1-14
561,sequence_20054,49.0,sequence_19504,50.6,70.35095369266298,0-1-1-1-14
96,sequence_53082,55.0,sequence_53065,44.8,66.54911054404684,1-0-0-0-21
78,sequence_53082,55.0,sequence_20051,42.5,71.10286642504083,1-0-0-0-21
180,sequence_53082,55.0,sequence_53067,40.9,70.42518992800908,1-0-0-0-21
29,sequence_53082,55.0,sequence_53059,47.1,65.45689064849618,1-0-0-0-21
33,sequence_53082,55.0,sequence_53064,48.4,67.61547788978729,1-0-0-0-21
18,sequence_53082,55.0,sequence_53066,39.2,68.08593427639964,1-0-0-0-21
356,sequence_19402,43.0,sequence_53065,44.8,51.88658347267243,1-0-0-0-21
338,sequence_19402,43.0,sequence_20051,42.5,50.17268556569977,1-0-0-0-21
440,sequence_19402,43.0,sequence_53067,40.9,53.86324126280431,1-0-0-0-21
289,sequence_19402,43.0,sequence_53059,47.1,59.07836540332816,1-0-0-0-21
293,sequence_19402,43.0,sequence_53064,48.4,59.61532457055582,1-0-0-0-21
278,sequence_19402,43.0,sequence_53066,39.2,59.32288102920201,1-0-0-0-21
616,sequence_20054,49.0,sequence_53065,44.8,67.26030617980454,1-0-0-0-21
598,sequence_20054,49.0,sequence_20051,42.5,55.95946093385274,1-0-0-0-21
700,sequence_20054,49.0,sequence_53067,40.9,61.12340016504763,1-0-0-0-21
549,sequence_20054,49.0,sequence_53059,47.1,54.1642846061657,1-0-0-0-21
553,sequence_20054,49.0,sequence_53064,48.4,64.29031563220077,1-0-0-0-21
538,sequence_20054,49.0,sequence_53066,39.2,60.20116487414248,1-0-0-0-21
153,sequence_53082,55.0,sequence_19426,56.3,72.93989553190798,1-0-0-0-16
220,sequence_53082,55.0,sequence_19353,64.3,68.87723378541224,1-0-0-0-16
195,sequence_53082,55.0,sequence_19424,50.9,72.9407024655761,1-0-0-0-16
101,sequence_53082,55.0,sequence_19438,56.1,70.78428414374181,1-0-0-0-16
65,sequence_53082,55.0,sequence_19357,58.5,68.5804987814024,1-0-0-0-16
139,sequence_53082,55.0,sequence_19423,61.2,71.70077007311178,1-0-0-0-16
413,sequence_19402,43.0,sequence_19426,56.3,55.58433101407725,1-0-0-0-16
480,sequence_19402,43.0,sequence_19353,64.3,58.06477311164321,1-0-0-0-16
455,sequence_19402,43.0,sequence_19424,50.9,54.68647894043022,1-0-0-0-16
361,sequence_19402,43.0,sequence_19438,56.1,58.36142123760401,1-0-0-0-16
325,sequence_19402,43.0,sequence_19357,58.5,52.8746817792905,1-0-0-0-16
399,sequence_19402,43.0,sequence_19423,61.2,58.98318444676163,1-0-0-0-16
673,sequence_20054,49.0,sequence_19426,56.3,48.07374666785893,1-0-0-0-16
740,sequence_20054,49.0,sequence_19353,64.3,49.32675480680981,1-0-0-0-16
715,sequence_20054,49.0,sequence_19424,50.9,50.52954604988896,1-0-0-0-16
621,sequence_20054,49.0,sequence_19438,56.1,47.26110806682133,1-0-0-0-16
585,sequence_20054,49.0,sequence_19357,58.5,51.18292600498795,1-0-0-0-16
659,sequence_20054,49.0,sequence_19423,61.2,42.99624395822296,1-0-0-0-16
235,sequence_53082,55.0,sequence_19517,61.6,59.83505045039526,0-0-0-0-26
212,sequence_53082,55.0,sequence_19480,62.8,62.257635892526224,0-0-0-0-26
231,sequence_53082,55.0,sequence_19482,59.3,62.40019105988385,0-0-0-0-26
181,sequence_53082,55.0,sequence_19502,59.9,60.97073760215925,0-0-0-0-26
219,sequence_53082,55.0,sequence_19475,59.1,59.75232516910374,0-0-0-0-26
207,sequence_53082,55.0,sequence_19473,60.6,60.82581952207397,0-0-0-0-26
495,sequence_19402,43.0,sequence_19517,61.6,59.19330025171526,0-0-0-0-26
472,sequence_19402,43.0,sequence_19480,62.8,55.19349227702504,0-0-0-0-26
491,sequence_19402,43.0,sequence_19482,59.3,57.373376893052566,0-0-0-0-26
441,sequence_19402,43.0,sequence_19502,59.9,54.6422285248336,0-0-0-0-26
479,sequence_19402,43.0,sequence_19475,59.1,57.50515079226027,0-0-0-0-26
467,sequence_19402,43.0,sequence_19473,60.6,58.22944053817412,0-0-0-0-26
755,sequence_20054,49.0,sequence_19517,61.6,59.12841076203141,0-0-0-0-26
732,sequence_20054,49.0,sequence_19480,62.8,59.302433281614846,0-0-0-0-26
751,sequence_20054,49.0,sequence_19482,59.3,65.68204504237704,0-0-0-0-26
701,sequence_20054,49.0,sequence_19502,59.9,61.60294913622178,0-0-0-0-26
739,sequence_20054,49.0,sequence_19475,59.1,60.92705115981423,0-0-0-0-26
727,sequence_20054,49.0,sequence_19473,60.6,56.86162950399172,0-0-0-0-26
70,sequence_53082,55.0,sequence_19410,49.9,69.96298778841143,1-0-0-0-5
21,sequence_53082,55.0,sequence_19447,51.0,72.95929530111405,1-0-0-0-5
126,sequence_53082,55.0,sequence_19416,49.4,65.50753621439722,1-0-0-0-5
56,sequence_53082,55.0,sequence_19354,60.0,70.07218390910148,1-0-0-0-5
51,sequence_53082,55.0,sequence_19406,53.8,70.15691105650853,1-0-0-0-5
174,sequence_53082,55.0,sequence_19384,50.8,71.0570008775313,1-0-0-0-5
128,sequence_53082,55.0,sequence_19388,48.4,66.59658346170706,1-0-0-0-5
330,sequence_19402,43.0,sequence_19410,49.9,49.70765801648111,1-0-0-0-5
281,sequence_19402,43.0,sequence_19447,51.0,54.68229885146461,1-0-0-0-5
386,sequence_19402,43.0,sequence_19416,49.4,51.78637183894089,1-0-0-0-5
316,sequence_19402,43.0,sequence_19354,60.0,53.40436404681122,1-0-0-0-5
311,sequence_19402,43.0,sequence_19406,53.8,52.51329705208882,1-0-0-0-5
434,sequence_19402,43.0,sequence_19384,50.8,49.56297824344318,1-0-0-0-5
388,sequence_19402,43.0,sequence_19388,48.4,51.16826808258772,1-0-0-0-5
590,sequence_20054,49.0,sequence_19410,49.9,57.081470032187895,1-0-0-0-5
541,sequence_20054,49.0,sequence_19447,51.0,52.6341394840707,1-0-0-0-5
646,sequence_20054,49.0,sequence_19416,49.4,47.63128116953829,1-0-0-0-5
576,sequence_20054,49.0,sequence_19354,60.0,56.13192745050935,1-0-0-0-5
571,sequence_20054,49.0,sequence_19406,53.8,57.5856795319963,1-0-0-0-5
694,sequence_20054,49.0,sequence_19384,50.8,58.03989678850929,1-0-0-0-5
648,sequence_20054,49.0,sequence_19388,48.4,49.67558630924263,1-0-0-0-5
57,sequence_53082,55.0,sequence_20040,47.2,71.66798356197457,1-0-0-0-6
2,sequence_53082,55.0,sequence_20048,39.8,72.66322705124256,1-0-0-0-6
1,sequence_53082,55.0,sequence_20054,49.0,72.72954343295584,1-0-0-0-6
3,sequence_53082,55.0,sequence_20036,52.9,73.42621952545889,1-0-0-0-6
87,sequence_53082,55.0,sequence_20065,46.5,69.0247779509587,1-0-0-0-6
31,sequence_53082,55.0,sequence_20052,42.9,70.69056796854835,1-0-0-0-6
127,sequence_53082,55.0,sequence_20055,46.3,72.29736310660343,1-0-0-0-6
317,sequence_19402,43.0,sequence_20040,47.2,62.94446402985815,1-0-0-0-6
262,sequence_19402,43.0,sequence_20048,39.8,54.423594475542544,1-0-0-0-6
261,sequence_19402,43.0,sequence_20054,49.0,62.74902453093244,1-0-0-0-6
263,sequence_19402,43.0,sequence_20036,52.9,60.97201250944191,1-0-0-0-6
347,sequence_19402,43.0,sequence_20065,46.5,67.65005456701641,1-0-0-0-6
291,sequence_19402,43.0,sequence_20052,42.9,57.99535911875111,1-0-0-0-6
387,sequence_19402,43.0,sequence_20055,46.3,61.74144707662195,1-0-0-0-6
