id,label
sequence_40803,0
sequence_40825,1
sequence_40814,2
sequence_40816,2
sequence_40832,0
sequence_40861,1
sequence_40826,2
sequence_40841,1
sequence_40798,2
sequence_40802,1
sequence_40821,0
sequence_40824,2
sequence_40854,2
sequence_40797,2
sequence_40807,2
sequence_40829,2
sequence_40843,0
sequence_40842,0
sequence_40811,2
sequence_40823,0
sequence_40844,0
sequence_40867,1
sequence_40864,2
sequence_40853,1
sequence_40806,1
sequence_40850,0
sequence_40846,1
sequence_40835,2
sequence_40805,1
sequence_40792,2
sequence_40827,2
sequence_40851,2
sequence_40839,1
sequence_40857,1
sequence_40858,2
sequence_40812,1
sequence_40866,1
sequence_40804,2
sequence_40799,1
sequence_40818,2
sequence_40860,0
sequence_40845,1
sequence_40840,2
sequence_40859,0
sequence_40852,1
sequence_40837,0
sequence_40856,0
sequence_40815,0
sequence_40794,0
sequence_40819,2
sequence_40833,2
sequence_40831,1
sequence_40808,0
sequence_40822,2
sequence_40848,1
sequence_40820,1
sequence_40789,1
sequence_40791,2
sequence_40862,2
sequence_40813,2
sequence_40793,2
sequence_40834,1
sequence_40810,2
sequence_40838,2
sequence_40830,2
sequence_40795,0
sequence_40788,1
sequence_40849,1
sequence_40836,2
sequence_40809,2
sequence_40817,0
sequence_40796,0
sequence_40800,1
sequence_40790,0
sequence_40855,2
sequence_40865,1
sequence_40828,1
sequence_40787,0
sequence_40847,2
sequence_40863,0
sequence_40801,1
