,id_seq1,target_seq1,id_seq2,target_seq2,distance,profile
124,sequence_51016,-4.626935645431157,sequence_51160,-7.359947635110199,34280.46180812166,0-0-2-2-73-1
371,sequence_51170,-5.599110392902725,sequence_51160,-7.359947635110199,19607.001680133984,0-0-2-2-73-1
618,sequence_32130,-5.7157882520247325,sequence_51160,-7.359947635110199,31223.86696142679,0-0-2-2-73-1
12,sequence_51016,-4.626935645431157,sequence_51144,-7.6062267387969245,29971.97039289176,1-0-2-2-217-4
259,sequence_51170,-5.599110392902725,sequence_51144,-7.6062267387969245,16992.335208307355,1-0-2-2-217-4
506,sequence_32130,-5.7157882520247325,sequence_51144,-7.6062267387969245,33577.80404467599,1-0-2-2-217-4
211,sequence_51016,-4.626935645431157,sequence_51142,-7.121316080640148,32300.64709395445,0-0-2-2-186-6
458,sequence_51170,-5.599110392902725,sequence_51142,-7.121316080640148,24685.132751962978,0-0-2-2-186-6
705,sequence_32130,-5.7157882520247325,sequence_51142,-7.121316080640148,31253.21855384849,0-0-2-2-186-6
120,sequence_51016,-4.626935645431157,sequence_51188,-7.477058965090089,29502.49920286474,1-0-2-2-79-3
367,sequence_51170,-5.599110392902725,sequence_51188,-7.477058965090089,29642.51935779188,1-0-2-2-79-3
614,sequence_32130,-5.7157882520247325,sequence_51188,-7.477058965090089,33201.82754556981,1-0-2-2-79-3
3,sequence_51016,-4.626935645431157,sequence_51191,-4.187052068679792,25913.18404727317,1-0-2-2-60-3
250,sequence_51170,-5.599110392902725,sequence_51191,-4.187052068679792,28870.291774399797,1-0-2-2-60-3
497,sequence_32130,-5.7157882520247325,sequence_51191,-4.187052068679792,35919.48701372222,1-0-2-2-60-3
9,sequence_51016,-4.626935645431157,sequence_51174,-8.191804956045784,33372.467909334366,0-0-2-2-116-1
256,sequence_51170,-5.599110392902725,sequence_51174,-8.191804956045784,13123.301338356128,0-0-2-2-116-1
503,sequence_32130,-5.7157882520247325,sequence_51174,-8.191804956045784,31660.03970193741,0-0-2-2-116-1
158,sequence_51016,-4.626935645431157,sequence_51005,-5.462621475453159,5965.772968414208,1-1-1-1-18-0
405,sequence_51170,-5.599110392902725,sequence_51005,-5.462621475453159,32517.04762443825,1-1-1-1-18-0
652,sequence_32130,-5.7157882520247325,sequence_51005,-5.462621475453159,31970.248984338967,1-1-1-1-18-0
40,sequence_51016,-4.626935645431157,sequence_32131,-6.7244621963556055,32360.089860052885,0-2-0-0-234-12
287,sequence_51170,-5.599110392902725,sequence_32131,-6.7244621963556055,31948.501765825957,0-2-0-0-234-12
534,sequence_32130,-5.7157882520247325,sequence_32131,-6.7244621963556055,14825.852878896356,0-2-0-0-234-12
