id,label,target,labels,profile
sequence_47777,0,11.0,26-9-9-0,0-26-9-9-0
sequence_47708,1,111.0,23-24-24-14,1-23-24-24-14
sequence_47743,2,63.0,26-9-9-10,2-26-9-9-10
sequence_47674,0,38.0,14-14-14-11,0-14-14-14-11
sequence_47741,2,102.0,26-9-9-10,2-26-9-9-10
sequence_47724,2,48.0,12-2-2-14,2-12-2-2-14
sequence_47683,2,75.0,12-2-2-14,2-12-2-2-14
sequence_47745,0,83.0,2-11-11-1,0-2-11-11-1
sequence_47727,2,45.0,5-10-10-13,2-5-10-10-13
sequence_47779,0,11.0,26-9-9-0,0-26-9-9-0
sequence_47739,0,35.0,6-18-18-7,0-6-18-18-7
sequence_47732,0,30.0,15-13-13-13,0-15-13-13-13
sequence_47666,2,69.0,0-1-1-8,2-0-1-1-8
sequence_47661,0,52.0,18-17-17-12,0-18-17-17-12
sequence_47738,2,55.0,26-9-9-10,2-26-9-9-10
sequence_47714,2,51.0,4-23-23-2,2-4-23-23-2
sequence_47729,0,34.0,7-19-19-0,0-7-19-19-0
sequence_47752,0,67.0,26-27-27-10,0-26-27-27-10
sequence_47702,0,69.0,14-14-14-11,0-14-14-14-11
sequence_47798,0,23.0,21-28-28-3,0-21-28-28-3
sequence_47788,2,5.0,19-6-6-9,2-19-6-6-9
sequence_47806,0,73.0,6-18-18-7,0-6-18-18-7
sequence_47769,0,25.0,6-18-18-7,0-6-18-18-7
sequence_47785,2,25.0,24-5-5-7,2-24-5-5-7
sequence_47676,2,56.0,12-2-2-14,2-12-2-2-14
sequence_47810,1,5.57,7-1-1-0,1-7-1-1-0
sequence_47719,2,66.0,12-2-2-14,2-12-2-2-14
sequence_47737,0,27.0,7-19-19-0,0-7-19-19-0
sequence_47805,2,22.0,22-4-4-3,2-22-4-4-3
sequence_47786,0,18.0,7-27-27-0,0-7-27-27-0
sequence_47688,2,90.0,28-16-16-6,2-28-16-16-6
sequence_47723,1,69.0,25-21-21-14,1-25-21-21-14
