,id,target,labels
0,sequence_53082,55.0,15
1,sequence_19402,43.0,220
2,sequence_20054,49.0,75
3,sequence_20048,39.8,68
4,sequence_20036,52.9,61
5,sequence_19525,48.8,121
6,sequence_20061,45.0,39
7,sequence_19496,48.3,79
8,sequence_19477,61.5,101
9,sequence_19363,54.6,170
10,sequence_19500,51.2,146
11,sequence_19453,47.3,243
12,sequence_53075,51.6,6
13,sequence_19522,45.4,124
14,sequence_19523,50.8,123
15,sequence_53078,43.3,3
16,sequence_20069,53.4,50
17,sequence_53062,49.1,28
18,sequence_20060,52.6,40
19,sequence_53066,39.2,24
20,sequence_19417,47.9,185
21,sequence_19391,46.8,210
22,sequence_19447,51.0,249
23,sequence_53079,47.8,2
24,sequence_20042,49.4,55
25,sequence_19419,53.3,183
26,sequence_19425,56.9,236
27,sequence_19450,46.0,247
28,sequence_53085,51.2,11
29,sequence_19509,50.6,137
30,sequence_53059,47.1,19
31,sequence_19430,45.7,231
32,sequence_20052,42.9,64
33,sequence_19369,47.9,159
34,sequence_53064,48.4,26
35,sequence_20072,48.7,51
36,sequence_20038,49.1,60
37,sequence_20039,52.6,58
38,sequence_19506,49.3,139
39,sequence_20064,47.3,36
40,sequence_19530,45.6,117
41,sequence_19498,63.2,147
42,sequence_19504,50.6,142
43,sequence_19386,50.7,214
44,sequence_19519,50.3,127
45,sequence_19404,51.3,198
46,sequence_19446,39.5,250
47,sequence_20063,48.9,37
48,sequence_20043,46.6,73
49,sequence_19497,54.9,149
50,sequence_19490,52.9,82
51,sequence_19376,53.0,150
52,sequence_19406,53.8,197
53,sequence_19405,48.7,196
54,sequence_19382,52.0,217
55,sequence_20067,50.8,54
56,sequence_19409,51.1,192
57,sequence_19354,60.0,176
58,sequence_20040,47.2,57
59,sequence_19370,51.7,158
60,sequence_19432,51.0,229
61,sequence_19371,49.0,156
62,sequence_19434,48.0,227
63,sequence_19505,42.4,141
64,sequence_53070,45.7,31
65,sequence_19392,50.5,206
66,sequence_19357,58.5,171
67,sequence_20056,56.9,44
68,sequence_19526,49.3,120
69,sequence_20046,47.4,70
70,sequence_19443,48.0,253
71,sequence_19410,49.9,194
72,sequence_19390,46.3,208
73,sequence_19439,49.5,257
74,sequence_20071,44.9,52
75,sequence_19451,51.0,245
76,sequence_20041,48.5,56
77,sequence_19415,52.8,189
78,sequence_20035,52.5,62
79,sequence_20051,42.5,65
80,sequence_19397,49.6,201
81,sequence_19394,45.4,207
82,sequence_19374,50.7,153
83,sequence_19378,52.4,151
84,sequence_19441,49.0,255
85,sequence_19433,50.1,228
