,secuencia,K-means-2,K-means-3,K-means-4,K-means-5,K-means-6,K-means-7,K-means-8,K-means-9,K-means-10,K-means-11,K-means-12,K-means-13,K-means-14,K-means-15,K-means-16,K-means-17,K-means-18,K-means-19,K-means-20,K-means-21,K-means-22,K-means-23,K-means-24,K-means-25,K-means-26,K-means-27,K-means-28,K-means-29
0,sequence_47787,1,2,0,3,3,6,7,3,4,4,3,4,3,6,13,3,8,3,19,0,2,11,9,10,18,2,16,8
1,sequence_47684,1,2,0,3,3,0,1,2,6,6,2,6,13,4,15,2,2,8,5,8,5,2,1,5,6,5,8,7
2,sequence_47789,1,2,0,3,3,6,7,3,4,4,3,4,3,6,13,3,8,3,19,0,2,11,9,4,4,2,2,2
3,sequence_47790,1,2,0,3,3,6,7,3,4,4,3,4,3,6,13,3,8,3,19,0,2,11,9,10,4,2,16,8
4,sequence_47781,1,1,1,2,2,4,0,8,9,9,6,12,11,5,12,10,11,16,12,11,13,18,12,13,5,4,26,11
5,sequence_47777,1,1,1,2,2,4,0,8,9,9,6,12,11,5,12,10,11,16,12,11,13,18,12,13,5,4,26,0
6,sequence_47779,1,1,1,2,2,4,0,8,9,9,6,12,11,5,12,10,11,16,12,11,13,18,12,13,5,4,26,11
7,sequence_47784,0,0,2,0,0,2,2,1,0,0,1,0,7,3,0,1,13,1,8,13,20,15,14,19,23,0,20,24
8,sequence_47786,1,2,0,3,3,6,6,3,2,2,3,2,3,12,2,15,6,13,7,10,9,16,7,8,21,15,9,14
9,sequence_47782,0,0,2,0,0,2,2,1,0,0,1,0,1,2,0,1,13,1,8,11,20,18,14,19,23,0,20,24
10,sequence_47772,1,2,0,3,3,6,7,3,4,4,5,4,3,6,4,14,14,3,19,9,18,21,21,10,20,2,25,22
11,sequence_47795,1,2,0,3,3,6,7,3,2,2,3,2,3,14,13,16,8,3,2,20,19,11,17,23,25,20,22,17
12,sequence_47776,1,2,0,3,3,6,7,3,4,4,5,4,3,6,4,14,14,3,19,9,18,21,21,10,20,2,25,22
13,sequence_47685,1,2,0,3,3,0,1,2,6,6,2,6,13,4,15,2,2,8,5,8,5,2,1,5,6,5,8,7
14,sequence_47679,1,1,1,1,1,5,5,0,8,8,10,8,6,1,8,4,17,9,13,4,1,3,3,7,15,21,17,10
15,sequence_47695,1,2,0,3,3,0,1,2,6,6,2,6,13,4,15,2,2,8,5,8,5,2,1,5,6,5,8,7
