id,label,target,labels,profile
sequence_47777,2,11.0,19-0-19-2,2-19-0-19-2
sequence_47708,0,111.0,8-0-27-11,0-8-0-27-11
sequence_47743,2,63.0,1-0-26-8,2-1-0-26-8
sequence_47674,0,38.0,3-0-0-15,0-3-0-0-15
sequence_47741,2,102.0,11-0-10-3,2-11-0-10-3
sequence_47724,2,48.0,3-0-0-15,2-3-0-0-15
sequence_47683,2,75.0,8-0-2-11,2-8-0-2-11
sequence_47745,0,83.0,1-0-26-8,0-1-0-26-8
sequence_47727,2,45.0,20-0-11-7,2-20-0-11-7
sequence_47779,2,11.0,19-0-19-3,2-19-0-19-3
sequence_47739,2,35.0,3-0-0-8,2-3-0-0-8
sequence_47732,1,30.0,12-0-3-4,1-12-0-3-4
sequence_47666,2,69.0,23-0-4-3,2-23-0-4-3
sequence_47661,0,52.0,10-0-5-12,0-10-0-5-12
sequence_47738,2,55.0,11-0-10-3,2-11-0-10-3
sequence_47714,1,51.0,27-0-14-11,1-27-0-14-11
sequence_47729,2,34.0,16-0-1-16,2-16-0-1-16
sequence_47752,2,67.0,26-0-12-8,2-26-0-12-8
sequence_47702,2,69.0,15-0-22-9,2-15-0-22-9
sequence_47798,1,23.0,12-0-3-4,1-12-0-3-4
sequence_47788,1,5.0,13-0-9-1,1-13-0-9-1
sequence_47806,2,73.0,6-0-24-10,2-6-0-24-10
sequence_47769,1,25.0,4-0-13-2,1-4-0-13-2
sequence_47785,0,25.0,5-0-15-6,0-5-0-15-6
sequence_47676,2,56.0,3-0-0-15,2-3-0-0-15
sequence_47810,1,5.57,18-0-7-17,1-18-0-7-17
sequence_47719,0,66.0,17-0-18-14,0-17-0-18-14
sequence_47737,1,27.0,16-0-1-12,1-16-0-1-12
sequence_47805,2,22.0,16-0-1-16,2-16-0-1-16
sequence_47786,1,18.0,4-0-13-2,1-4-0-13-2
sequence_47688,2,90.0,24-0-8-9,2-24-0-8-9
sequence_47723,1,69.0,27-0-14-11,1-27-0-14-11
sequence_47796,1,20.0,12-0-3-4,1-12-0-3-4
sequence_47783,2,24.5,20-0-11-7,2-20-0-11-7
sequence_47663,2,36.0,11-0-4-3,2-11-0-4-3
sequence_47725,1,57.0,27-0-14-11,1-27-0-14-11
sequence_47764,0,118.0,7-0-17-10,0-7-0-17-10
sequence_47662,2,28.0,23-0-4-3,2-23-0-4-3
sequence_47740,2,158.0,26-0-12-9,2-26-0-12-9
sequence_47694,1,51.0,0-0-21-5,1-0-0-21-5
sequence_47731,1,32.0,12-0-3-4,1-12-0-3-4
sequence_47734,2,110.0,20-0-11-7,2-20-0-11-7
sequence_47791,1,4.0,2-0-13-0,1-2-0-13-0
sequence_47801,1,4.0,2-0-16-0,1-2-0-16-0
sequence_47768,2,17.0,19-0-19-2,2-19-0-19-2
sequence_47755,0,100.0,9-0-28-13,0-9-0-28-13
sequence_47697,1,55.5,0-0-21-5,1-0-0-21-5
sequence_47733,1,25.0,12-0-3-4,1-12-0-3-4
sequence_47735,2,55.0,3-0-0-15,2-3-0-0-15
sequence_47811,2,24.0,20-0-5-7,2-20-0-5-7
sequence_47797,1,27.0,12-0-3-4,1-12-0-3-4
sequence_47770,1,25.0,5-0-15-6,1-5-0-15-6
sequence_47689,2,52.0,24-0-8-15,2-24-0-8-15
sequence_47765,2,118.0,7-0-17-10,2-7-0-17-10
sequence_47760,1,26.0,18-0-7-17,1-18-0-7-17
sequence_47790,1,9.0,13-0-9-1,1-13-0-9-1
sequence_47808,1,4.0,18-0-7-17,1-18-0-7-17
sequence_47670,2,97.0,10-0-5-12,2-10-0-5-12
sequence_47716,0,84.0,17-0-18-14,0-17-0-18-14
sequence_47677,0,103.0,8-0-2-11,0-8-0-2-11
sequence_47690,0,63.0,8-0-2-11,0-8-0-2-11
sequence_47700,2,65.0,15-0-6-9,2-15-0-6-9
sequence_47664,0,32.0,10-0-5-12,0-10-0-5-12
sequence_47668,2,48.0,25-0-23-12,2-25-0-23-12
sequence_47762,2,127.0,7-0-17-10,2-7-0-17-10
sequence_47704,0,98.0,8-0-27-11,0-8-0-27-11
sequence_47713,2,51.0,11-0-10-3,2-11-0-10-3
sequence_47773,1,19.0,13-0-9-1,1-13-0-9-1
sequence_47722,0,75.0,17-0-18-14,0-17-0-18-14
sequence_47799,0,24.0,6-0-24-16,0-6-0-24-16
sequence_47758,0,22.0,10-0-5-8,0-10-0-5-8
sequence_47761,2,120.0,7-0-17-10,2-7-0-17-10
sequence_47665,1,50.0,10-0-5-12,1-10-0-5-12
sequence_47749,2,81.0,1-0-26-8,2-1-0-26-8
