id,label,target,labels,profile
sequence_47777,1,11.0,1-0-0-2,1-1-0-0-2
sequence_47708,1,111.0,1-0-0-5,1-1-0-0-5
sequence_47743,1,63.0,1-0-0-5,1-1-0-0-5
sequence_47674,1,38.0,1-0-0-5,1-1-0-0-5
sequence_47741,0,102.0,1-0-0-5,0-1-0-0-5
sequence_47724,1,48.0,1-0-0-8,1-1-0-0-8
sequence_47683,0,75.0,1-0-0-1,0-1-0-0-1
sequence_47745,1,83.0,1-0-0-5,1-1-0-0-5
sequence_47727,0,45.0,2-3-3-4,0-2-3-3-4
sequence_47779,1,11.0,1-0-0-2,1-1-0-0-2
sequence_47739,1,35.0,1-0-0-5,1-1-0-0-5
sequence_47732,0,30.0,2-3-3-4,0-2-3-3-4
sequence_47666,0,69.0,0-1-1-7,0-0-1-1-7
sequence_47661,0,52.0,0-1-1-7,0-0-1-1-7
sequence_47738,1,55.0,1-0-0-5,1-1-0-0-5
sequence_47714,1,51.0,1-0-0-1,1-1-0-0-1
sequence_47729,1,34.0,3-2-2-9,1-3-2-2-9
sequence_47752,0,67.0,1-0-0-5,0-1-0-0-5
sequence_47702,1,69.0,1-0-0-5,1-1-0-0-5
sequence_47798,0,23.0,0-1-1-3,0-0-1-1-3
sequence_47788,0,5.0,3-2-2-10,0-3-2-2-10
sequence_47806,1,73.0,1-0-0-2,1-1-0-0-2
sequence_47769,1,25.0,1-0-0-2,1-1-0-0-2
sequence_47785,1,25.0,1-0-0-2,1-1-0-0-2
sequence_47676,1,56.0,1-0-0-5,1-1-0-0-5
sequence_47810,1,5.57,3-2-2-10,1-3-2-2-10
sequence_47719,0,66.0,0-1-1-7,0-0-1-1-7
sequence_47737,1,27.0,3-2-2-11,1-3-2-2-11
sequence_47805,1,22.0,3-2-2-9,1-3-2-2-9
sequence_47786,1,18.0,3-2-2-9,1-3-2-2-9
sequence_47688,0,90.0,0-1-1-3,0-0-1-1-3
sequence_47723,1,69.0,1-0-0-8,1-1-0-0-8
sequence_47796,0,20.0,0-1-1-3,0-0-1-1-3
sequence_47783,0,24.5,2-3-3-4,0-2-3-3-4
sequence_47663,0,36.0,0-1-1-3,0-0-1-1-3
