,strategy,siluetas,calinski,davies
0,k-means-2,0.2746719123048528,60.62552262611743,1.4720138692535625
1,k-means-3,0.24342590215262963,51.72928247640123,1.5741691692292463
2,k-means-4,0.26479307363087695,50.631874482514256,1.4322617345350417
3,k-means-5,0.264907283337309,46.54992193914813,1.3284213877838893
4,k-means-6,0.2825584834833464,45.70478172936793,1.3511608057335118
5,k-means-7,0.29329956093922,43.47370992971031,1.2635045364705921
6,k-means-8,0.26266516173870724,41.08706192272835,1.3583904742651987
7,k-means-9,0.275572493519221,40.521492003889854,1.269102447579214
8,k-means-10,0.25401232861769085,37.043336784389865,1.2844387400580746
9,k-means-11,0.27222905795063446,37.603370353901006,1.249033539265829
10,k-means-12,0.2669516591670925,36.37733575392616,1.2928874718343724
11,k-means-13,0.27333738927374257,36.56840605554897,1.2094185060999159
12,k-means-14,0.28194094491917004,35.34790622690172,1.1684107142365525
13,k-means-15,0.2655787502007817,34.44527701373886,1.207105165535456
14,k-means-16,0.2715713283799836,34.061114577372386,1.203980853196176
15,k-means-17,0.3003430789561089,35.128384217646555,1.1184151682846215
16,k-means-18,0.3051289553566245,34.7250790991751,1.0609514005126293
17,k-means-19,0.29395428041320326,32.9784006348484,1.1413818622166965
18,k-means-20,0.28584253563184253,33.35176790572442,1.1179805919069008
19,k-means-21,0.2916563318427907,32.669795637254055,1.012303947681658
20,k-means-22,0.31388610236084274,33.731157606346514,1.0161796895963655
21,k-means-23,0.3057637201741593,32.29338569572232,1.0959449073792942
22,k-means-24,0.3029103067198817,32.51583269023022,1.0047665927248204
23,k-means-25,0.31660517406184463,33.240079796757136,1.0021437849189352
24,k-means-26,0.320215956974153,32.92050968730304,0.9626123753304908
25,k-means-27,0.32344833437165343,31.93919812015107,0.9895018034077254
26,k-means-28,0.3330658261508255,33.06103638629012,0.9785530686729692
27,k-means-29,0.32064853350892325,32.121988715315936,0.9577332537287773
