id,label,target,labels,profile
sequence_40803,0,549,0-1-1-5,0-0-1-1-5
sequence_40825,1,532,0-1-1-5,1-0-1-1-5
sequence_40814,0,510,0-1-1-6,0-0-1-1-6
sequence_40816,0,531,0-1-1-0,0-0-1-1-0
sequence_40832,0,555,0-1-1-9,0-0-1-1-9
sequence_40861,1,464,1-0-0-3,1-1-0-0-3
sequence_40826,0,539,0-1-1-0,0-0-1-1-0
sequence_40841,1,528,0-1-1-5,1-0-1-1-5
sequence_40798,0,579,0-1-1-9,0-0-1-1-9
sequence_40802,0,560,0-1-1-10,0-0-1-1-10
sequence_40821,1,549,0-1-1-7,1-0-1-1-7
sequence_40824,0,523,0-1-1-5,0-0-1-1-5
sequence_40854,1,465,1-0-0-3,1-1-0-0-3
sequence_40797,0,558,0-1-1-6,0-0-1-1-6
sequence_40807,1,528,1-1-1-1,1-1-1-1-1
sequence_40829,0,528,0-1-1-0,0-0-1-1-0
sequence_40843,0,495,0-1-1-0,0-0-1-1-0
sequence_40842,1,522,0-1-1-5,1-0-1-1-5
sequence_40811,0,534,0-1-1-5,0-0-1-1-5
sequence_40823,0,546,0-1-1-9,0-0-1-1-9
sequence_40844,0,519,0-1-1-0,0-0-1-1-0
sequence_40867,1,622,1-1-1-11,1-1-1-1-11
sequence_40864,0,549,0-1-1-0,0-0-1-1-0
sequence_40853,1,463,1-0-0-3,1-1-0-0-3
sequence_40806,0,525,0-1-1-5,0-0-1-1-5
sequence_40850,1,462,1-0-0-3,1-1-0-0-3
sequence_40846,1,483,1-0-0-3,1-1-0-0-3
sequence_40835,1,535,0-1-1-5,1-0-1-1-5
sequence_40805,0,564,0-1-1-0,0-0-1-1-0
sequence_40792,0,517,0-0-0-4,0-0-0-0-4
sequence_40827,0,525,0-1-1-6,0-0-1-1-6
sequence_40851,1,477,1-0-0-3,1-1-0-0-3
sequence_40839,1,538,0-1-1-5,1-0-1-1-5
sequence_40857,1,522,0-1-1-9,1-0-1-1-9
sequence_40858,0,495,1-0-0-3,0-1-0-0-3
sequence_40812,1,464,1-0-0-3,1-1-0-0-3
sequence_40866,0,620,0-1-1-9,0-0-1-1-9
sequence_40804,0,561,0-1-1-0,0-0-1-1-0
sequence_40799,1,597,1-1-1-11,1-1-1-1-11
sequence_40818,1,522,0-1-1-5,1-0-1-1-5
sequence_40860,1,535,0-1-1-5,1-0-1-1-5
sequence_40845,1,495,1-1-1-9,1-1-1-1-9
sequence_40840,1,528,0-1-1-9,1-0-1-1-9
sequence_40859,0,543,0-1-1-0,0-0-1-1-0
sequence_40852,0,474,1-0-0-3,0-1-0-0-3
sequence_40837,0,543,0-1-1-5,0-0-1-1-5
sequence_40856,0,498,0-1-1-5,0-0-1-1-5
sequence_40815,0,498,0-1-1-6,0-0-1-1-6
sequence_40794,1,519,0-0-0-4,1-0-0-0-4
sequence_40819,1,532,0-1-1-9,1-0-1-1-9
sequence_40833,0,549,1-0-0-8,0-1-0-0-8
sequence_40831,0,525,0-1-1-0,0-0-1-1-0
sequence_40808,0,543,0-1-1-0,0-0-1-1-0
sequence_40822,0,549,0-1-1-0,0-0-1-1-0
sequence_40848,1,461,1-0-0-3,1-1-0-0-3
sequence_40820,0,543,0-1-1-7,0-0-1-1-7
sequence_40789,1,510,1-0-0-4,1-1-0-0-4
sequence_40791,1,454,1-0-0-2,1-1-0-0-2
sequence_40862,0,546,0-1-1-0,0-0-1-1-0
sequence_40813,0,528,0-1-1-0,0-0-1-1-0
sequence_40793,1,456,1-0-0-2,1-1-0-0-2
sequence_40834,0,546,0-1-1-9,0-0-1-1-9
sequence_40810,1,549,0-1-1-10,1-0-1-1-10
sequence_40838,1,531,0-1-1-9,1-0-1-1-9
sequence_40830,1,558,0-1-1-9,1-0-1-1-9
sequence_40795,0,562,0-1-1-7,0-0-1-1-7
sequence_40788,1,510,1-0-0-12,1-1-0-0-12
sequence_40849,1,464,1-0-0-3,1-1-0-0-3
sequence_40836,1,543,0-1-1-5,1-0-1-1-5
sequence_40809,0,528,0-1-1-5,0-0-1-1-5
sequence_40817,0,528,0-1-1-0,0-0-1-1-0
sequence_40796,1,567,1-1-1-11,1-1-1-1-11
sequence_40800,0,558,0-1-1-10,0-0-1-1-10
sequence_40790,0,523,0-0-0-4,0-0-0-0-4
sequence_40855,0,522,0-1-1-0,0-0-1-1-0
sequence_40865,1,580,0-1-1-9,1-0-1-1-9
sequence_40828,0,519,0-1-1-9,0-0-1-1-9
sequence_40787,1,510,1-0-0-4,1-1-0-0-4
sequence_40847,0,486,1-0-0-3,0-1-0-0-3
sequence_40863,0,566,0-1-1-7,0-0-1-1-7
sequence_40801,0,561,0-1-1-10,0-0-1-1-10
