id,label
sequence_47777,2
sequence_47708,1
sequence_47743,1
sequence_47674,1
sequence_47741,2
sequence_47724,2
sequence_47683,0
sequence_47745,1
sequence_47727,1
sequence_47779,2
sequence_47739,2
sequence_47732,1
sequence_47666,1
sequence_47661,0
sequence_47738,2
sequence_47714,1
sequence_47729,1
sequence_47752,1
sequence_47702,1
sequence_47798,1
sequence_47788,1
sequence_47806,2
sequence_47769,2
sequence_47785,0
sequence_47676,2
sequence_47810,2
sequence_47719,2
sequence_47737,1
sequence_47805,0
sequence_47786,2
sequence_47688,0
sequence_47723,1
sequence_47796,1
sequence_47783,2
sequence_47663,2
sequence_47725,1
sequence_47764,2
sequence_47662,2
sequence_47740,2
sequence_47694,1
sequence_47731,1
sequence_47734,1
sequence_47791,1
sequence_47801,2
sequence_47768,2
sequence_47755,1
sequence_47697,1
sequence_47733,1
sequence_47735,2
sequence_47811,2
sequence_47797,1
sequence_47770,2
sequence_47689,1
sequence_47765,2
sequence_47760,2
sequence_47790,2
sequence_47808,2
sequence_47670,2
sequence_47716,1
sequence_47677,1
sequence_47690,1
sequence_47700,2
sequence_47664,2
sequence_47668,1
sequence_47762,2
sequence_47704,1
sequence_47713,1
sequence_47773,2
sequence_47722,1
sequence_47799,2
sequence_47758,1
sequence_47761,2
sequence_47665,0
sequence_47749,1
sequence_47728,0
sequence_47804,0
sequence_47693,1
sequence_47778,2
sequence_47671,1
sequence_47699,1
sequence_47679,1
sequence_47730,0
sequence_47691,1
sequence_47794,2
sequence_47774,0
sequence_47687,1
sequence_47775,2
sequence_47803,0
sequence_47789,2
sequence_47795,2
sequence_47720,0
sequence_47709,1
sequence_47742,2
sequence_47751,1
sequence_47754,1
sequence_47772,1
sequence_47726,1
sequence_47748,1
sequence_47707,2
sequence_47812,2
sequence_47782,2
sequence_47747,1
sequence_47692,1
sequence_47681,1
sequence_47767,0
sequence_47718,1
sequence_47809,2
sequence_47763,2
sequence_47780,2
sequence_47807,2
sequence_47756,2
sequence_47744,1
sequence_47721,1
sequence_47771,1
sequence_47750,1
sequence_47787,2
sequence_47793,2
sequence_47746,1
sequence_47757,1
sequence_47802,0
sequence_47667,2
sequence_47675,0
sequence_47736,1
sequence_47684,1
sequence_47669,1
sequence_47672,2
sequence_47759,1
sequence_47712,1
sequence_47703,2
sequence_47753,1
sequence_47678,1
sequence_47680,1
sequence_47698,1
sequence_47711,2
sequence_47784,0
sequence_47685,1
sequence_47710,1
sequence_47673,1
sequence_47717,1
sequence_47715,0
sequence_47792,2
sequence_47696,1
sequence_47706,1
sequence_47766,2
sequence_47705,1
sequence_47701,1
sequence_47682,2
sequence_47800,0
sequence_47781,2
sequence_47695,1
sequence_47776,2
sequence_47686,0
