,id_seq1,target_seq1,id_seq2,target_seq2,distance,profile
255,sequence_53082,55.0,sequence_19347,58.9,0.0618396495533913,0-1-1-1-31
515,sequence_19402,43.0,sequence_19347,58.9,0.4920959987903543,0-1-1-1-31
775,sequence_20054,49.0,sequence_19347,58.9,0.5874475523118017,0-1-1-1-31
95,sequence_53082,55.0,sequence_19511,62.4,0.1965085025788691,0-1-1-1-24
208,sequence_53082,55.0,sequence_19459,59.2,0.2094156841728461,0-1-1-1-24
221,sequence_53082,55.0,sequence_19461,61.2,0.1702734348056534,0-1-1-1-24
213,sequence_53082,55.0,sequence_19463,62.7,0.2037766512666161,0-1-1-1-24
141,sequence_53082,55.0,sequence_19512,54.4,0.1996929480154005,0-1-1-1-24
355,sequence_19402,43.0,sequence_19511,62.4,0.503098543548038,0-1-1-1-24
468,sequence_19402,43.0,sequence_19459,59.2,0.5058333278716196,0-1-1-1-24
481,sequence_19402,43.0,sequence_19461,61.2,0.5089610885621231,0-1-1-1-24
473,sequence_19402,43.0,sequence_19463,62.7,0.5009598474812046,0-1-1-1-24
401,sequence_19402,43.0,sequence_19512,54.4,0.5012153369185819,0-1-1-1-24
615,sequence_20054,49.0,sequence_19511,62.4,0.5804285084844663,0-1-1-1-24
728,sequence_20054,49.0,sequence_19459,59.2,0.5623449292351597,0-1-1-1-24
741,sequence_20054,49.0,sequence_19461,61.2,0.56373149638149,0-1-1-1-24
733,sequence_20054,49.0,sequence_19463,62.7,0.5642100089229639,0-1-1-1-24
661,sequence_20054,49.0,sequence_19512,54.4,0.5824680116466189,0-1-1-1-24
112,sequence_53082,55.0,sequence_19445,45.5,0.2974101860670511,1-1-1-1-8
125,sequence_53082,55.0,sequence_19429,50.9,0.2970478628199285,1-1-1-1-8
32,sequence_53082,55.0,sequence_19369,47.9,0.2415761331156328,1-1-1-1-8
58,sequence_53082,55.0,sequence_19370,51.7,0.2870407924949924,1-1-1-1-8
41,sequence_53082,55.0,sequence_19504,50.6,0.2505200024639308,1-1-1-1-8
44,sequence_53082,55.0,sequence_19404,51.3,0.22584215364604,1-1-1-1-8
372,sequence_19402,43.0,sequence_19445,45.5,0.479150794039178,1-1-1-1-8
385,sequence_19402,43.0,sequence_19429,50.9,0.5007384142924443,1-1-1-1-8
292,sequence_19402,43.0,sequence_19369,47.9,0.4618066626883345,1-1-1-1-8
318,sequence_19402,43.0,sequence_19370,51.7,0.4604814131899215,1-1-1-1-8
301,sequence_19402,43.0,sequence_19504,50.6,0.4741949809028244,1-1-1-1-8
304,sequence_19402,43.0,sequence_19404,51.3,0.4631487915311518,1-1-1-1-8
632,sequence_20054,49.0,sequence_19445,45.5,0.4743009704598193,1-1-1-1-8
645,sequence_20054,49.0,sequence_19429,50.9,0.4548253716656852,1-1-1-1-8
552,sequence_20054,49.0,sequence_19369,47.9,0.4956654025699389,1-1-1-1-8
578,sequence_20054,49.0,sequence_19370,51.7,0.4948868725038574,1-1-1-1-8
561,sequence_20054,49.0,sequence_19504,50.6,0.5263452356435625,1-1-1-1-8
564,sequence_20054,49.0,sequence_19404,51.3,0.5705089167351733,1-1-1-1-8
228,sequence_53082,55.0,sequence_19351,60.9,0.2355215033135093,1-1-1-1-24
66,sequence_53082,55.0,sequence_20056,56.9,0.1910663276548105,1-1-1-1-24
167,sequence_53082,55.0,sequence_53076,46.3,0.1833975800369589,1-1-1-1-24
176,sequence_53082,55.0,sequence_19484,52.0,0.2672326919631236,1-1-1-1-24
216,sequence_53082,55.0,sequence_19350,60.1,0.2414579611989586,1-1-1-1-24
488,sequence_19402,43.0,sequence_19351,60.9,0.4678859018801352,1-1-1-1-24
326,sequence_19402,43.0,sequence_20056,56.9,0.5616194809736239,1-1-1-1-24
427,sequence_19402,43.0,sequence_53076,46.3,0.5999281337998097,1-1-1-1-24
436,sequence_19402,43.0,sequence_19484,52.0,0.5016590160254218,1-1-1-1-24
476,sequence_19402,43.0,sequence_19350,60.1,0.4727276059550548,1-1-1-1-24
748,sequence_20054,49.0,sequence_19351,60.9,0.5507009405471058,1-1-1-1-24
586,sequence_20054,49.0,sequence_20056,56.9,0.502573708161007,1-1-1-1-24
687,sequence_20054,49.0,sequence_53076,46.3,0.5233366399988488,1-1-1-1-24
696,sequence_20054,49.0,sequence_19484,52.0,0.5189574851994606,1-1-1-1-24
736,sequence_20054,49.0,sequence_19350,60.1,0.5488862104018901,1-1-1-1-24
96,sequence_53082,55.0,sequence_53065,44.8,0.448379780234892,2-0-0-0-20
180,sequence_53082,55.0,sequence_53067,40.9,0.5132622149112656,2-0-0-0-20
33,sequence_53082,55.0,sequence_53064,48.4,0.4596549355695605,2-0-0-0-20
18,sequence_53082,55.0,sequence_53066,39.2,0.5171986536249925,2-0-0-0-20
356,sequence_19402,43.0,sequence_53065,44.8,0.1451249183914433,2-0-0-0-20
440,sequence_19402,43.0,sequence_53067,40.9,0.1372727501227083,2-0-0-0-20
293,sequence_19402,43.0,sequence_53064,48.4,0.1719490653985617,2-0-0-0-20
278,sequence_19402,43.0,sequence_53066,39.2,0.1675269664279343,2-0-0-0-20
616,sequence_20054,49.0,sequence_53065,44.8,0.3060872758225841,2-0-0-0-20
700,sequence_20054,49.0,sequence_53067,40.9,0.2121898590578057,2-0-0-0-20
553,sequence_20054,49.0,sequence_53064,48.4,0.2276946061140438,2-0-0-0-20
538,sequence_20054,49.0,sequence_53066,39.2,0.1817418750974599,2-0-0-0-20
153,sequence_53082,55.0,sequence_19426,56.3,0.5610861905279074,2-0-0-0-26
220,sequence_53082,55.0,sequence_19353,64.3,0.5459564053766263,2-0-0-0-26
52,sequence_53082,55.0,sequence_19405,48.7,0.5252055896218321,2-0-0-0-26
101,sequence_53082,55.0,sequence_19438,56.1,0.5654960735435157,2-0-0-0-26
65,sequence_53082,55.0,sequence_19357,58.5,0.5419310881494248,2-0-0-0-26
139,sequence_53082,55.0,sequence_19423,61.2,0.5652656722553997,2-0-0-0-26
413,sequence_19402,43.0,sequence_19426,56.3,0.2053359609193762,2-0-0-0-26
480,sequence_19402,43.0,sequence_19353,64.3,0.2041152879672942,2-0-0-0-26
312,sequence_19402,43.0,sequence_19405,48.7,0.142380154022439,2-0-0-0-26
361,sequence_19402,43.0,sequence_19438,56.1,0.2199655290838539,2-0-0-0-26
325,sequence_19402,43.0,sequence_19357,58.5,0.1729542111538485,2-0-0-0-26
399,sequence_19402,43.0,sequence_19423,61.2,0.2371935091881382,2-0-0-0-26
673,sequence_20054,49.0,sequence_19426,56.3,0.1085236444224678,2-0-0-0-26
740,sequence_20054,49.0,sequence_19353,64.3,0.1106557433111085,2-0-0-0-26
572,sequence_20054,49.0,sequence_19405,48.7,0.1817714044639718,2-0-0-0-26
621,sequence_20054,49.0,sequence_19438,56.1,0.0950156482445992,2-0-0-0-26
585,sequence_20054,49.0,sequence_19357,58.5,0.1391729673907089,2-0-0-0-26
659,sequence_20054,49.0,sequence_19423,61.2,0.080582788411513,2-0-0-0-26
235,sequence_53082,55.0,sequence_19517,61.6,0.499660996450743,0-0-0-0-25
199,sequence_53082,55.0,sequence_19470,61.0,0.5035736896887067,0-0-0-0-25
48,sequence_53082,55.0,sequence_19497,54.9,0.5038341526226212,0-0-0-0-25
212,sequence_53082,55.0,sequence_19480,62.8,0.5104732903974123,0-0-0-0-25
214,sequence_53082,55.0,sequence_19464,62.2,0.5073992048323446,0-0-0-0-25
149,sequence_53082,55.0,sequence_19466,56.9,0.4998182955789378,0-0-0-0-25
219,sequence_53082,55.0,sequence_19475,59.1,0.5067463744888493,0-0-0-0-25
207,sequence_53082,55.0,sequence_19473,60.6,0.5143573849664259,0-0-0-0-25
495,sequence_19402,43.0,sequence_19517,61.6,0.2059902837030146,0-0-0-0-25
459,sequence_19402,43.0,sequence_19470,61.0,0.2059625874938098,0-0-0-0-25
308,sequence_19402,43.0,sequence_19497,54.9,0.1892714586828769,0-0-0-0-25
472,sequence_19402,43.0,sequence_19480,62.8,0.1767529398493349,0-0-0-0-25
474,sequence_19402,43.0,sequence_19464,62.2,0.2378490127752479,0-0-0-0-25
409,sequence_19402,43.0,sequence_19466,56.9,0.2420395424381866,0-0-0-0-25
479,sequence_19402,43.0,sequence_19475,59.1,0.2117960677750931,0-0-0-0-25
467,sequence_19402,43.0,sequence_19473,60.6,0.2078280896905114,0-0-0-0-25
755,sequence_20054,49.0,sequence_19517,61.6,0.2137241679801177,0-0-0-0-25
719,sequence_20054,49.0,sequence_19470,61.0,0.2005677835640495,0-0-0-0-25
568,sequence_20054,49.0,sequence_19497,54.9,0.2167714368511106,0-0-0-0-25
732,sequence_20054,49.0,sequence_19480,62.8,0.2305555299063701,0-0-0-0-25
734,sequence_20054,49.0,sequence_19464,62.2,0.1704471909387637,0-0-0-0-25
669,sequence_20054,49.0,sequence_19466,56.9,0.2131533815128264,0-0-0-0-25
739,sequence_20054,49.0,sequence_19475,59.1,0.2438368793347234,0-0-0-0-25
727,sequence_20054,49.0,sequence_19473,60.6,0.199689572131241,0-0-0-0-25
70,sequence_53082,55.0,sequence_19410,49.9,0.5164830510018825,1-0-0-0-6
51,sequence_53082,55.0,sequence_19406,53.8,0.5203709146798321,1-0-0-0-6
174,sequence_53082,55.0,sequence_19384,50.8,0.5313015190731027,1-0-0-0-6
330,sequence_19402,43.0,sequence_19410,49.9,0.1318124778801974,1-0-0-0-6
311,sequence_19402,43.0,sequence_19406,53.8,0.1618066319280927,1-0-0-0-6
434,sequence_19402,43.0,sequence_19384,50.8,0.117941523817086,1-0-0-0-6
590,sequence_20054,49.0,sequence_19410,49.9,0.1929469273803921,1-0-0-0-6
571,sequence_20054,49.0,sequence_19406,53.8,0.1630348512874476,1-0-0-0-6
694,sequence_20054,49.0,sequence_19384,50.8,0.195129928627047,1-0-0-0-6
21,sequence_53082,55.0,sequence_19447,51.0,0.539143099638719,2-0-0-0-6
195,sequence_53082,55.0,sequence_19424,50.9,0.5540450113668821,2-0-0-0-6
126,sequence_53082,55.0,sequence_19416,49.4,0.5797653037062697,2-0-0-0-6
119,sequence_53082,55.0,sequence_19412,55.3,0.527431281768497,2-0-0-0-6
116,sequence_53082,55.0,sequence_19427,53.8,0.5614767053788826,2-0-0-0-6
128,sequence_53082,55.0,sequence_19388,48.4,0.5950245125755056,2-0-0-0-6
26,sequence_53082,55.0,sequence_19450,46.0,0.5464582604923082,2-0-0-0-6
281,sequence_19402,43.0,sequence_19447,51.0,0.1938273643620782,2-0-0-0-6
455,sequence_19402,43.0,sequence_19424,50.9,0.1956271327343313,2-0-0-0-6
386,sequence_19402,43.0,sequence_19416,49.4,0.157432175195424,2-0-0-0-6
379,sequence_19402,43.0,sequence_19412,55.3,0.1336810029673412,2-0-0-0-6
376,sequence_19402,43.0,sequence_19427,53.8,0.1667456290059531,2-0-0-0-6
388,sequence_19402,43.0,sequence_19388,48.4,0.1431977016121429,2-0-0-0-6
286,sequence_19402,43.0,sequence_19450,46.0,0.1650340303830327,2-0-0-0-6
541,sequence_20054,49.0,sequence_19447,51.0,0.1314613126322446,2-0-0-0-6
715,sequence_20054,49.0,sequence_19424,50.9,0.1184152008382026,2-0-0-0-6
646,sequence_20054,49.0,sequence_19416,49.4,0.1198856842550479,2-0-0-0-6
639,sequence_20054,49.0,sequence_19412,55.3,0.1920295089826963,2-0-0-0-6
636,sequence_20054,49.0,sequence_19427,53.8,0.1462522484869017,2-0-0-0-6
648,sequence_20054,49.0,sequence_19388,48.4,0.1218826151162582,2-0-0-0-6
546,sequence_20054,49.0,sequence_19450,46.0,0.1596616176896927,2-0-0-0-6
57,sequence_53082,55.0,sequence_20040,47.2,0.5834210825009011,2-0-0-0-7
170,sequence_53082,55.0,sequence_20066,49.9,0.549582633925427,2-0-0-0-7
1,sequence_53082,55.0,sequence_20054,49.0,0.6079649770334284,2-0-0-0-7
3,sequence_53082,55.0,sequence_20036,52.9,0.5244364924138473,2-0-0-0-7
87,sequence_53082,55.0,sequence_20065,46.5,0.5423747452700358,2-0-0-0-7
31,sequence_53082,55.0,sequence_20052,42.9,0.5760398568992933,2-0-0-0-7
105,sequence_53082,55.0,sequence_20068,50.6,0.4855159112315851,2-0-0-0-7
127,sequence_53082,55.0,sequence_20055,46.3,0.603531506299917,2-0-0-0-7
317,sequence_19402,43.0,sequence_20040,47.2,0.2168447501621961,2-0-0-0-7
430,sequence_19402,43.0,sequence_20066,49.9,0.2165477614499378,2-0-0-0-7
261,sequence_19402,43.0,sequence_20054,49.0,0.283303665962919,2-0-0-0-7
263,sequence_19402,43.0,sequence_20036,52.9,0.2214277202186078,2-0-0-0-7
347,sequence_19402,43.0,sequence_20065,46.5,0.2466988629774814,2-0-0-0-7
291,sequence_19402,43.0,sequence_20052,42.9,0.1854286713338643,2-0-0-0-7
365,sequence_19402,43.0,sequence_20068,50.6,0.2339220338541522,2-0-0-0-7
387,sequence_19402,43.0,sequence_20055,46.3,0.2502337588526122,2-0-0-0-7
577,sequence_20054,49.0,sequence_20040,47.2,0.0546973548735041,2-0-0-0-7
690,sequence_20054,49.0,sequence_20066,49.9,0.0875053049465667,2-0-0-0-7
523,sequence_20054,49.0,sequence_20036,52.9,0.0947299705704124,2-0-0-0-7
607,sequence_20054,49.0,sequence_20065,46.5,0.0615068503954748,2-0-0-0-7
551,sequence_20054,49.0,sequence_20052,42.9,0.092782730003106,2-0-0-0-7
