,id_seq1,target_seq1,id_seq2,target_seq2,distance,profile
4,sequence_47787,5.0,sequence_47777,11.0,322.6802,0-5-8-8-0
83,sequence_47787,5.0,sequence_47708,111.0,2436.4769,1-12-16-16-8
88,sequence_47787,5.0,sequence_47707,79.0,2403.7128,1-12-16-16-8
16,sequence_47787,5.0,sequence_47686,22.0,1912.713,1-12-16-16-8
58,sequence_47787,5.0,sequence_47743,63.0,1090.4913,0-26-5-5-4
57,sequence_47787,5.0,sequence_47741,102.0,1057.7272,0-26-5-5-4
59,sequence_47787,5.0,sequence_47752,67.0,1182.565,0-26-5-5-4
61,sequence_47787,5.0,sequence_47747,72.0,962.6708,0-26-5-5-4
64,sequence_47787,5.0,sequence_47744,69.0,919.5472,0-26-5-5-4
25,sequence_47787,5.0,sequence_47750,25.0,735.047,0-26-5-5-4
130,sequence_47787,5.0,sequence_47674,38.0,1860.4597,0-14-19-19-12
40,sequence_47787,5.0,sequence_47724,48.0,2278.5168000000003,2-12-16-16-8
36,sequence_47787,5.0,sequence_47683,75.0,2268.1573,2-12-16-16-8
39,sequence_47787,5.0,sequence_47682,53.0,2235.3932,2-12-16-16-8
60,sequence_47787,5.0,sequence_47745,83.0,1465.4248,0-20-14-14-17
49,sequence_47787,5.0,sequence_47727,45.0,1478.281,1-6-15-15-14
50,sequence_47787,5.0,sequence_47756,37.0,1537.4268000000002,1-6-15-15-14
5,sequence_47787,5.0,sequence_47779,11.0,322.6802,0-28-11-11-0
141,sequence_47787,5.0,sequence_47808,4.0,75.6917,0-28-11-11-0
146,sequence_47787,5.0,sequence_47809,10.0,248.0752,0-28-11-11-0
142,sequence_47787,5.0,sequence_47792,12.0,172.3835,0-28-11-11-0
11,sequence_47787,5.0,sequence_47776,9.0,17.49369999999999,0-28-11-11-0
133,sequence_47787,5.0,sequence_47739,35.0,2244.1174,2-8-23-23-5
115,sequence_47787,5.0,sequence_47732,30.0,1951.7871,2-17-10-10-14
114,sequence_47787,5.0,sequence_47733,25.0,1935.2412,2-17-10-10-14
47,sequence_47787,5.0,sequence_47666,69.0,2080.7138000000004,0-0-17-17-13
107,sequence_47787,5.0,sequence_47661,52.0,2198.7756,0-14-2-2-12
75,sequence_47787,5.0,sequence_47694,51.0,2431.0904,0-14-2-2-12
