id,label,target,labels,profile
sequence_19347,0,58.9,6-0-1-31,0-6-0-1-31
sequence_19511,0,62.4,9-0-0-26,0-9-0-0-26
sequence_19445,0,45.5,7-0-9-6,0-7-0-9-6
sequence_19351,1,60.9,2-0-0-28,1-2-0-0-28
sequence_53065,2,44.8,17-0-4-22,2-17-0-4-22
sequence_19426,0,56.3,2-0-0-28,0-2-0-0-28
sequence_19517,2,61.6,15-0-1-27,2-15-0-1-27
sequence_19410,1,49.9,19-0-0-8,1-19-0-0-8
sequence_19447,0,51.0,19-0-0-3,0-19-0-0-3
sequence_20040,1,47.2,23-0-3-16,1-23-0-3-16
sequence_19526,0,49.3,3-0-8-7,0-3-0-8-7
sequence_19437,1,46.7,0-0-9-10,1-0-0-9-10
sequence_19529,0,48.8,12-0-5-19,0-12-0-5-19
sequence_19470,0,61.0,20-0-1-29,0-20-0-1-29
sequence_19472,0,59.9,1-0-7-5,0-1-0-7-5
sequence_19403,2,50.9,1-0-7-21,2-1-0-7-21
sequence_20062,0,57.9,14-0-3-11,0-14-0-3-11
sequence_19429,0,50.9,7-0-9-6,0-7-0-9-6
sequence_19524,0,46.4,4-0-5-5,0-4-0-5-5
sequence_19459,0,59.2,9-0-0-26,0-9-0-0-26
sequence_19478,2,60.1,2-0-0-28,2-2-0-0-28
sequence_19467,0,64.4,9-0-0-26,0-9-0-0-26
sequence_20057,2,51.9,26-0-2-15,2-26-0-2-15
sequence_19432,0,51.0,7-0-9-6,0-7-0-9-6
sequence_53062,2,49.1,17-0-2-21,2-17-0-2-21
sequence_19353,0,64.3,9-0-0-25,0-9-0-0-25
sequence_19422,2,46.6,21-0-5-19,2-21-0-5-19
sequence_19378,0,52.4,0-0-9-10,0-0-0-9-10
sequence_19452,0,44.2,16-0-8-23,0-16-0-8-23
sequence_19417,2,47.9,21-0-5-21,2-21-0-5-21
sequence_19497,0,54.9,20-0-1-29,0-20-0-1-29
sequence_19488,0,51.3,3-0-8-18,0-3-0-8-18
sequence_19380,2,48.1,18-0-7-32,2-18-0-7-32
sequence_20048,2,39.8,26-0-2-15,2-26-0-2-15
sequence_19402,2,43.0,11-0-7-14,2-11-0-7-14
sequence_20073,2,51.0,5-0-2-15,2-5-0-2-15
sequence_19424,0,50.9,9-0-0-3,0-9-0-0-3
sequence_20066,0,49.9,23-0-3-16,0-23-0-3-16
sequence_19446,0,39.5,21-0-5-19,0-21-0-5-19
sequence_53098,2,42.0,10-0-6-30,2-10-0-6-30
sequence_19523,0,50.8,13-0-9-23,0-13-0-9-23
sequence_53083,2,51.0,25-0-6-0,2-25-0-6-0
sequence_19389,2,44.0,21-0-5-14,2-21-0-5-14
sequence_19480,0,62.8,20-0-1-29,0-20-0-1-29
sequence_19489,0,49.1,7-0-9-6,0-7-0-9-6
sequence_20051,2,42.5,26-0-2-22,2-26-0-2-22
sequence_53088,2,48.0,10-0-6-30,2-10-0-6-30
sequence_19431,0,50.5,3-0-8-18,0-3-0-8-18
sequence_20053,2,54.7,22-0-3-11,2-22-0-3-11
sequence_19428,0,49.3,24-0-8-24,0-24-0-8-24
sequence_53079,2,47.8,13-0-5-19,2-13-0-5-19
sequence_19439,1,49.5,24-0-1-24,1-24-0-1-24
sequence_19490,0,52.9,13-0-5-19,0-13-0-5-19
sequence_19408,2,51.1,11-0-7-21,2-11-0-7-21
sequence_19416,0,49.4,0-0-9-10,0-0-0-9-10
sequence_19430,0,45.7,16-0-8-23,0-16-0-8-23
sequence_19398,2,46.2,21-0-5-14,2-21-0-5-14
sequence_19360,0,63.5,9-0-0-25,0-9-0-0-25
sequence_20054,0,49.0,23-0-3-16,0-23-0-3-16
sequence_19469,0,50.5,18-0-7-12,0-18-0-7-12
sequence_53099,2,53.0,25-0-6-31,2-25-0-6-31
sequence_19451,0,51.0,2-0-0-28,0-2-0-0-28
sequence_19506,0,49.3,4-0-5-5,0-4-0-5-5
sequence_19442,0,47.4,24-0-1-24,0-24-0-1-24
sequence_53084,1,39.0,10-0-6-0,1-10-0-6-0
sequence_19491,0,48.8,4-0-5-5,0-4-0-5-5
sequence_53069,1,50.9,8-0-4-2,1-8-0-4-2
sequence_20072,2,48.7,22-0-3-20,2-22-0-3-20
sequence_19433,0,50.1,7-0-9-6,0-7-0-9-6
sequence_19405,2,48.7,1-0-7-21,2-1-0-7-21
sequence_19392,1,50.5,3-0-8-18,1-3-0-8-18
sequence_19482,1,59.3,24-0-1-29,1-24-0-1-29
sequence_19421,0,53.0,3-0-8-18,0-3-0-8-18
sequence_19390,0,46.3,16-0-8-9,0-16-0-8-9
sequence_19453,0,47.3,3-0-8-23,0-3-0-8-23
sequence_20036,1,52.9,14-0-3-11,1-14-0-3-11
sequence_53067,2,40.9,17-0-4-22,2-17-0-4-22
sequence_19438,0,56.1,9-0-0-3,0-9-0-0-3
sequence_19525,1,48.8,7-0-9-6,1-7-0-9-6
sequence_53059,1,47.1,8-0-4-2,1-8-0-4-2
sequence_19498,0,63.2,9-0-0-26,0-9-0-0-26
sequence_19354,0,60.0,19-0-0-3,0-19-0-0-3
sequence_19457,1,43.6,7-0-9-6,1-7-0-9-6
sequence_19372,0,49.2,3-0-8-7,0-3-0-8-7
sequence_19407,0,49.2,6-0-1-31,0-6-0-1-31
sequence_19366,1,60.0,20-0-1-29,1-20-0-1-29
sequence_20037,2,57.8,22-0-3-20,2-22-0-3-20
sequence_19530,0,45.6,21-0-5-19,0-21-0-5-19
sequence_19456,0,48.0,3-0-8-18,0-3-0-8-18
sequence_20043,2,46.6,22-0-3-20,2-22-0-3-20
sequence_20047,2,49.9,14-0-3-11,2-14-0-3-11
sequence_19435,0,51.4,3-0-8-18,0-3-0-8-18
sequence_19386,2,50.7,1-0-7-1,2-1-0-7-1
sequence_19411,2,58.0,19-0-0-25,2-19-0-0-25
sequence_19364,2,57.1,2-0-0-25,2-2-0-0-25
sequence_19387,1,47.7,19-0-0-17,1-19-0-0-17
sequence_19465,0,62.9,9-0-0-26,0-9-0-0-26
sequence_19495,1,58.9,7-0-9-6,1-7-0-9-6
sequence_19521,0,53.0,3-0-8-7,0-3-0-8-7
sequence_20076,2,55.7,22-0-3-11,2-22-0-3-11
sequence_19492,0,58.5,3-0-8-18,0-3-0-8-18
sequence_19528,2,47.1,12-0-5-19,2-12-0-5-19
sequence_19476,1,62.2,9-0-0-26,1-9-0-0-26
sequence_19393,0,53.7,0-0-9-25,0-0-0-9-25
sequence_19464,0,62.2,15-0-1-27,0-15-0-1-27
sequence_19505,0,42.4,4-0-5-5,0-4-0-5-5
sequence_19448,2,46.3,18-0-7-12,2-18-0-7-12
sequence_19471,0,60.0,2-0-0-28,0-2-0-0-28
sequence_20064,0,47.3,23-0-2-13,0-23-0-2-13
sequence_19379,2,50.3,6-0-1-31,2-6-0-1-31
sequence_19377,0,50.3,21-0-5-14,0-21-0-5-14
sequence_19348,2,46.7,18-0-7-32,2-18-0-7-32
sequence_20056,2,56.9,14-0-3-11,2-14-0-3-11
sequence_53080,1,50.4,8-0-4-2,1-8-0-4-2
sequence_19369,0,47.9,0-0-9-17,0-0-0-9-17
sequence_19420,0,40.6,12-0-9-17,0-12-0-9-17
sequence_19395,0,49.7,3-0-8-17,0-3-0-8-17
sequence_19502,2,59.9,20-0-1-29,2-20-0-1-29
sequence_19409,0,51.1,24-0-1-24,0-24-0-1-24
sequence_19501,2,57.2,6-0-1-24,2-6-0-1-24
sequence_20041,0,48.5,22-0-3-20,0-22-0-3-20
sequence_20065,0,46.5,23-0-3-16,0-23-0-3-16
sequence_19412,1,55.3,19-0-0-8,1-19-0-0-8
sequence_19477,0,61.5,9-0-0-26,0-9-0-0-26
sequence_53064,2,48.4,17-0-4-22,2-17-0-4-22
sequence_19396,0,43.1,0-0-9-17,0-0-0-9-17
sequence_53073,1,53.8,8-0-4-2,1-8-0-4-2
sequence_19507,0,46.0,3-0-8-7,0-3-0-8-7
sequence_19461,1,61.2,9-0-0-26,1-9-0-0-26
sequence_53076,0,46.3,8-0-4-26,0-8-0-4-26
sequence_20052,2,42.9,14-0-3-22,2-14-0-3-22
sequence_20042,2,49.4,27-0-2-4,2-27-0-2-4
sequence_19440,2,48.5,11-0-7-21,2-11-0-7-21
sequence_19399,0,47.5,21-0-5-14,0-21-0-5-14
sequence_20063,2,48.9,5-0-2-15,2-5-0-2-15
sequence_20058,2,54.9,5-0-2-15,2-5-0-2-15
sequence_19463,0,62.7,2-0-0-28,0-2-0-0-28
sequence_20059,1,52.3,22-0-3-20,1-22-0-3-20
sequence_53074,1,48.3,8-0-4-2,1-8-0-4-2
sequence_53085,2,51.2,10-0-6-0,2-10-0-6-0
sequence_19509,1,50.6,7-0-9-6,1-7-0-9-6
sequence_19425,0,56.9,24-0-1-24,0-24-0-1-24
sequence_19500,2,51.2,18-0-7-12,2-18-0-7-12
sequence_20034,2,52.0,22-0-3-20,2-22-0-3-20
sequence_19520,2,58.7,2-0-0-28,2-2-0-0-28
sequence_20068,2,50.6,14-0-3-11,2-14-0-3-11
sequence_53061,1,50.6,8-0-4-2,1-8-0-4-2
sequence_19516,2,51.9,2-0-0-28,2-2-0-0-28
sequence_19362,1,61.0,19-0-0-25,1-19-0-0-25
sequence_20069,2,53.4,5-0-2-15,2-5-0-2-15
sequence_19449,0,54.3,9-0-0-25,0-9-0-0-25
sequence_19460,0,61.0,15-0-1-27,0-15-0-1-27
sequence_19487,0,55.9,16-0-8-9,0-16-0-8-9
sequence_19484,0,52.0,4-0-5-5,0-4-0-5-5
sequence_20050,2,47.9,26-0-2-21,2-26-0-2-21
sequence_19368,0,56.2,19-0-0-8,0-19-0-0-8
sequence_19455,0,44.5,16-0-8-23,0-16-0-8-23
sequence_19481,2,63.1,2-0-0-28,2-2-0-0-28
sequence_19365,1,53.0,24-0-1-31,1-24-0-1-31
sequence_53078,0,43.3,8-0-4-2,0-8-0-4-2
sequence_19418,2,47.2,21-0-5-19,2-21-0-5-19
sequence_19510,0,47.8,12-0-5-19,0-12-0-5-19
sequence_53058,2,51.2,8-0-6-2,2-8-0-6-2
sequence_53072,2,47.0,25-0-6-0,2-25-0-6-0
sequence_19515,1,50.4,1-0-7-1,1-1-0-7-1
sequence_19370,0,51.7,0-0-9-10,0-0-0-9-10
sequence_19363,2,54.6,1-0-7-1,2-1-0-7-1
sequence_19466,0,56.9,15-0-1-27,0-15-0-1-27
sequence_20055,0,46.3,23-0-3-16,0-23-0-3-16
sequence_19527,0,50.1,0-0-9-7,0-0-0-9-7
sequence_19359,1,59.3,15-0-1-27,1-15-0-1-27
sequence_19486,0,54.2,7-0-9-6,0-7-0-9-6
sequence_19518,2,61.6,9-0-0-26,2-9-0-0-26
sequence_19401,0,47.4,6-0-1-31,0-6-0-1-31
sequence_19355,0,58.8,11-0-7-21,0-11-0-7-21
sequence_19356,0,59.0,20-0-1-29,0-20-0-1-29
sequence_20071,2,44.9,5-0-2-13,2-5-0-2-13
sequence_53075,2,51.6,8-0-4-2,2-8-0-4-2
sequence_19458,0,62.9,15-0-1-27,0-15-0-1-27
sequence_19522,0,45.4,13-0-5-19,0-13-0-5-19
