id,label
sequence_47777,0
sequence_47708,2
sequence_47743,1
sequence_47674,0
sequence_47741,2
sequence_47724,1
sequence_47683,0
sequence_47745,0
sequence_47727,0
sequence_47779,1
sequence_47739,0
sequence_47732,1
sequence_47666,2
sequence_47661,2
sequence_47738,1
sequence_47714,2
sequence_47729,0
sequence_47752,0
sequence_47702,2
sequence_47798,2
sequence_47788,2
sequence_47806,0
sequence_47769,1
sequence_47785,0
sequence_47676,0
sequence_47810,2
sequence_47719,2
sequence_47737,0
sequence_47805,1
sequence_47786,1
sequence_47688,0
sequence_47723,0
sequence_47796,2
sequence_47783,1
sequence_47663,2
sequence_47725,0
sequence_47764,2
sequence_47662,2
sequence_47740,1
sequence_47694,1
sequence_47731,1
sequence_47734,2
sequence_47791,0
sequence_47801,1
sequence_47768,2
sequence_47755,2
sequence_47697,1
sequence_47733,0
sequence_47735,2
sequence_47811,0
sequence_47797,2
sequence_47770,1
sequence_47689,2
sequence_47765,2
sequence_47760,0
sequence_47790,0
sequence_47808,2
sequence_47670,1
sequence_47716,0
sequence_47677,2
sequence_47690,1
sequence_47700,2
sequence_47664,1
sequence_47668,1
sequence_47762,2
sequence_47704,1
sequence_47713,0
sequence_47773,1
sequence_47722,2
sequence_47799,0
sequence_47758,0
sequence_47761,2
sequence_47665,0
sequence_47749,1
sequence_47728,0
sequence_47804,2
sequence_47693,1
sequence_47778,2
sequence_47671,0
sequence_47699,1
sequence_47679,1
sequence_47730,1
sequence_47691,1
sequence_47794,1
sequence_47774,1
sequence_47687,1
sequence_47775,1
sequence_47803,0
sequence_47789,2
sequence_47795,1
sequence_47720,2
sequence_47709,0
sequence_47742,1
sequence_47751,0
sequence_47754,2
sequence_47772,0
sequence_47726,1
sequence_47748,0
sequence_47707,2
sequence_47812,2
sequence_47782,1
sequence_47747,0
sequence_47692,1
sequence_47681,1
sequence_47767,2
sequence_47718,0
sequence_47809,0
sequence_47763,0
sequence_47780,0
sequence_47807,1
sequence_47756,0
sequence_47744,1
sequence_47721,0
sequence_47771,2
sequence_47750,1
sequence_47787,0
sequence_47793,1
sequence_47746,2
sequence_47757,2
sequence_47802,0
sequence_47667,1
sequence_47675,0
sequence_47736,2
sequence_47684,2
sequence_47669,1
sequence_47672,0
sequence_47759,0
sequence_47712,2
sequence_47703,2
sequence_47753,2
sequence_47678,0
sequence_47680,0
sequence_47698,1
sequence_47711,1
sequence_47784,1
sequence_47685,1
sequence_47710,2
sequence_47673,1
sequence_47717,0
sequence_47715,1
sequence_47792,2
sequence_47696,1
sequence_47706,2
sequence_47766,1
sequence_47705,2
sequence_47701,2
sequence_47682,0
sequence_47800,0
sequence_47781,0
sequence_47695,1
sequence_47776,0
sequence_47686,1
