id,label,target,labels,profile
sequence_47777,0,11.0,1-0-0-14,0-1-0-0-14
sequence_47708,2,111.0,1-0-0-6,2-1-0-0-6
sequence_47743,1,63.0,1-0-0-5,1-1-0-0-5
sequence_47674,0,38.0,0-1-1-9,0-0-1-1-9
sequence_47741,2,102.0,0-1-0-5,2-0-1-0-5
sequence_47724,1,48.0,0-1-0-2,1-0-1-0-2
sequence_47683,0,75.0,1-0-0-2,0-1-0-0-2
sequence_47745,0,83.0,1-0-0-4,0-1-0-0-4
sequence_47727,0,45.0,0-1-1-13,0-0-1-1-13
sequence_47779,1,11.0,1-0-0-14,1-1-0-0-14
sequence_47739,0,35.0,1-0-0-10,0-1-0-0-10
sequence_47732,1,30.0,0-1-1-12,1-0-1-1-12
sequence_47666,2,69.0,0-1-1-3,2-0-1-1-3
sequence_47661,2,52.0,0-1-1-3,2-0-1-1-3
sequence_47738,1,55.0,1-0-0-5,1-1-0-0-5
sequence_47714,2,51.0,0-1-1-11,2-0-1-1-11
sequence_47729,0,34.0,0-1-1-13,0-0-1-1-13
sequence_47752,0,67.0,1-0-0-4,0-1-0-0-4
sequence_47702,2,69.0,1-0-0-6,2-1-0-0-6
sequence_47798,2,23.0,0-0-1-1,2-0-0-1-1
sequence_47788,2,5.0,1-0-0-14,2-1-0-0-14
sequence_47806,0,73.0,1-0-0-7,0-1-0-0-7
sequence_47769,1,25.0,0-1-1-1,1-0-1-1-1
sequence_47785,0,25.0,1-0-0-14,0-1-0-0-14
sequence_47676,0,56.0,0-1-1-9,0-0-1-1-9
sequence_47810,2,5.57,1-0-0-15,2-1-0-0-15
sequence_47719,2,66.0,1-0-0-10,2-1-0-0-10
sequence_47737,0,27.0,0-1-1-13,0-0-1-1-13
sequence_47805,1,22.0,0-1-1-12,1-0-1-1-12
sequence_47786,1,18.0,1-0-0-14,1-1-0-0-14
sequence_47688,0,90.0,0-1-1-0,0-0-1-1-0
sequence_47723,0,69.0,0-1-1-11,0-0-1-1-11
sequence_47796,2,20.0,0-0-1-1,2-0-0-1-1
sequence_47783,1,24.5,0-0-0-1,1-0-0-0-1
sequence_47663,2,36.0,0-1-0-3,2-0-1-0-3
sequence_47725,0,57.0,0-1-1-9,0-0-1-1-9
sequence_47764,2,118.0,1-0-0-7,2-1-0-0-7
sequence_47662,2,28.0,0-1-0-3,2-0-1-0-3
sequence_47740,1,158.0,0-1-0-5,1-0-1-0-5
sequence_47694,1,51.0,0-1-1-0,1-0-1-1-0
sequence_47731,1,32.0,0-1-1-12,1-0-1-1-12
sequence_47734,2,110.0,0-1-1-0,2-0-1-1-0
sequence_47791,0,4.0,1-0-0-14,0-1-0-0-14
sequence_47801,1,4.0,0-1-1-12,1-0-1-1-12
sequence_47768,2,17.0,0-1-1-1,2-0-1-1-1
sequence_47755,2,100.0,1-0-0-10,2-1-0-0-10
sequence_47697,1,55.5,0-1-1-0,1-0-1-1-0
sequence_47733,0,25.0,0-1-1-1,0-0-1-1-1
sequence_47735,2,55.0,0-1-1-11,2-0-1-1-11
sequence_47811,0,24.0,1-0-0-15,0-1-0-0-15
sequence_47797,2,27.0,0-1-1-1,2-0-1-1-1
sequence_47770,1,25.0,0-1-1-1,1-0-1-1-1
sequence_47689,2,52.0,0-1-1-0,2-0-1-1-0
sequence_47765,2,118.0,1-0-0-8,2-1-0-0-8
sequence_47760,0,26.0,1-0-0-5,0-1-0-0-5
sequence_47790,0,9.0,1-0-0-14,0-1-0-0-14
sequence_47808,2,4.0,1-0-0-15,2-1-0-0-15
sequence_47670,1,97.0,0-1-1-3,1-0-1-1-3
sequence_47716,0,84.0,1-0-0-10,0-1-0-0-10
sequence_47677,2,103.0,0-1-1-9,2-0-1-1-9
sequence_47690,1,63.0,0-1-1-0,1-0-1-1-0
sequence_47700,2,65.0,1-0-0-6,2-1-0-0-6
sequence_47664,1,32.0,0-1-0-3,1-0-1-0-3
sequence_47668,1,48.0,0-1-1-3,1-0-1-1-3
sequence_47762,2,127.0,1-0-0-7,2-1-0-0-7
sequence_47704,1,98.0,1-0-0-6,1-1-0-0-6
sequence_47713,0,51.0,0-1-1-11,0-0-1-1-11
sequence_47773,1,19.0,0-1-1-1,1-0-1-1-1
sequence_47722,2,75.0,1-0-0-10,2-1-0-0-10
sequence_47799,0,24.0,0-1-1-12,0-0-1-1-12
sequence_47758,0,22.0,1-0-0-5,0-1-0-0-5
sequence_47761,2,120.0,1-0-0-7,2-1-0-0-7
sequence_47665,0,50.0,0-1-1-3,0-0-1-1-3
sequence_47749,1,81.0,1-0-0-5,1-1-0-0-5
sequence_47728,0,12.0,0-1-1-13,0-0-1-1-13
sequence_47804,2,23.0,0-1-1-1,2-0-1-1-1
sequence_47693,1,64.0,0-1-1-9,1-0-1-1-9
sequence_47778,2,26.0,1-0-0-14,2-1-0-0-14
