,id,target,labels
0,sequence_53082,55.0,0
1,sequence_19402,43.0,14
2,sequence_20054,49.0,11
3,sequence_20048,39.8,15
4,sequence_20036,52.9,20
5,sequence_19525,48.8,5
6,sequence_20061,45.0,20
7,sequence_19496,48.3,9
8,sequence_19477,61.5,22
9,sequence_19363,54.6,13
10,sequence_19500,51.2,19
11,sequence_19453,47.3,21
12,sequence_53075,51.6,1
13,sequence_19522,45.4,19
14,sequence_19523,50.8,5
15,sequence_53078,43.3,1
16,sequence_20069,53.4,15
17,sequence_53062,49.1,12
18,sequence_20060,52.6,20
19,sequence_53066,39.2,2
20,sequence_19417,47.9,14
21,sequence_19391,46.8,8
22,sequence_19447,51.0,18
23,sequence_53079,47.8,2
24,sequence_20042,49.4,3
25,sequence_19419,53.3,6
26,sequence_19425,56.9,16
27,sequence_19450,46.0,7
28,sequence_53085,51.2,0
29,sequence_19509,50.6,9
30,sequence_53059,47.1,1
31,sequence_19430,45.7,8
32,sequence_20052,42.9,11
33,sequence_19369,47.9,9
34,sequence_53064,48.4,12
35,sequence_20072,48.7,20
36,sequence_20038,49.1,15
37,sequence_20039,52.6,3
38,sequence_19506,49.3,14
39,sequence_20064,47.3,3
40,sequence_19530,45.6,14
41,sequence_19498,63.2,24
42,sequence_19504,50.6,9
43,sequence_19386,50.7,4
44,sequence_19519,50.3,13
45,sequence_19404,51.3,7
46,sequence_19446,39.5,10
47,sequence_20063,48.9,15
48,sequence_20043,46.6,20
49,sequence_19497,54.9,23
50,sequence_19490,52.9,19
51,sequence_19376,53.0,8
52,sequence_19406,53.8,7
53,sequence_19405,48.7,4
54,sequence_19382,52.0,4
55,sequence_20067,50.8,15
56,sequence_19409,51.1,16
57,sequence_19354,60.0,18
58,sequence_20040,47.2,11
59,sequence_19370,51.7,9
60,sequence_19432,51.0,5
61,sequence_19371,49.0,14
62,sequence_19434,48.0,17
63,sequence_19505,42.4,14
64,sequence_53070,45.7,0
65,sequence_19392,50.5,17
66,sequence_19357,58.5,24
67,sequence_20056,56.9,11
68,sequence_19526,49.3,6
69,sequence_20046,47.4,3
70,sequence_19443,48.0,10
71,sequence_19410,49.9,7
72,sequence_19390,46.3,8
73,sequence_19439,49.5,16
74,sequence_20071,44.9,3
75,sequence_19451,51.0,7
76,sequence_20041,48.5,11
77,sequence_19415,52.8,7
78,sequence_20035,52.5,3
79,sequence_20051,42.5,15
80,sequence_19397,49.6,9
81,sequence_19394,45.4,14
82,sequence_19374,50.7,8
83,sequence_19378,52.4,9
84,sequence_19441,49.0,10
85,sequence_19433,50.1,5
86,sequence_20062,57.9,11
87,sequence_19393,53.7,9
88,sequence_20065,46.5,11
89,sequence_19383,50.5,10
90,sequence_19422,46.6,19
91,sequence_19495,58.9,9
92,sequence_19431,50.5,17
93,sequence_20058,54.9,15
94,sequence_19488,51.3,8
95,sequence_19375,49.9,5
96,sequence_19511,62.4,22
97,sequence_53065,44.8,12
98,sequence_53074,48.3,1
99,sequence_20050,47.9,15
100,sequence_19515,50.4,13
101,sequence_20057,51.9,15
102,sequence_19438,56.1,18
103,sequence_19486,54.2,5
104,sequence_19389,44.0,19
105,sequence_19468,54.8,13
106,sequence_20068,50.6,20
107,sequence_19420,40.6,9
108,sequence_20076,55.7,20
109,sequence_20070,51.8,3
110,sequence_19399,47.5,14
111,sequence_19436,46.4,17
112,sequence_19492,58.5,17
113,sequence_19445,45.5,5
114,sequence_19403,50.9,4
115,sequence_19428,49.3,21
116,sequence_19377,50.3,14
117,sequence_19427,53.8,18
118,sequence_19521,53.0,6
119,sequence_20045,48.8,15
120,sequence_19412,55.3,7
121,sequence_19508,49.5,14
122,sequence_53080,50.4,1
123,sequence_20073,51.0,15
124,sequence_19442,47.4,16
125,sequence_53077,43.5,2
126,sequence_19429,50.9,5
127,sequence_19416,49.4,7
128,sequence_20055,46.3,11
129,sequence_19388,48.4,9
130,sequence_20049,43.9,3
131,sequence_20059,52.3,20
132,sequence_19467,64.4,18
133,sequence_19373,53.1,8
134,sequence_19396,43.1,9
135,sequence_19527,50.1,9
136,sequence_19435,51.4,17
137,sequence_53069,50.9,1
138,sequence_19418,47.2,19
139,sequence_20075,54.9,3
