id,label
sequence_40803,2
sequence_40825,2
sequence_40814,0
sequence_40816,0
sequence_40832,0
sequence_40861,0
sequence_40826,0
sequence_40841,0
sequence_40798,2
sequence_40802,1
sequence_40821,2
sequence_40824,2
sequence_40854,0
sequence_40797,2
sequence_40807,1
sequence_40829,1
sequence_40843,0
sequence_40842,2
sequence_40811,2
sequence_40823,2
sequence_40844,0
sequence_40867,2
sequence_40864,0
sequence_40853,0
sequence_40806,1
sequence_40850,0
sequence_40846,0
sequence_40835,2
sequence_40805,0
sequence_40792,2
sequence_40827,2
sequence_40851,0
sequence_40839,0
sequence_40857,2
sequence_40858,0
sequence_40812,0
sequence_40866,2
sequence_40804,0
sequence_40799,2
sequence_40818,0
sequence_40860,2
sequence_40845,1
sequence_40840,0
sequence_40859,2
sequence_40852,0
sequence_40837,2
sequence_40856,0
sequence_40815,0
sequence_40794,2
sequence_40819,0
sequence_40833,2
sequence_40831,2
sequence_40808,0
sequence_40822,2
sequence_40848,0
sequence_40820,2
sequence_40789,2
sequence_40791,0
sequence_40862,0
sequence_40813,0
sequence_40793,0
sequence_40834,2
sequence_40810,1
sequence_40838,0
sequence_40830,2
sequence_40795,2
sequence_40788,2
sequence_40849,0
sequence_40836,0
sequence_40809,0
sequence_40817,2
sequence_40796,2
sequence_40800,0
sequence_40790,2
sequence_40855,0
sequence_40865,2
sequence_40828,2
sequence_40787,2
sequence_40847,0
sequence_40863,2
sequence_40801,2
