id,label,target,labels,profile
sequence_40803,2,549,0-0-0-0,2-0-0-0-0
sequence_40825,2,532,0-0-0-0,2-0-0-0-0
sequence_40814,0,510,0-0-0-0,0-0-0-0-0
sequence_40816,0,531,0-0-0-0,0-0-0-0-0
sequence_40832,0,555,0-0-0-0,0-0-0-0-0
sequence_40861,0,464,1-0-1-4,0-1-0-1-4
sequence_40826,0,539,0-0-0-0,0-0-0-0-0
sequence_40841,0,528,1-0-1-1,0-1-0-1-1
sequence_40798,2,579,0-0-0-10,2-0-0-0-10
sequence_40802,1,560,1-0-0-5,1-1-0-0-5
sequence_40821,2,549,0-0-0-8,2-0-0-0-8
sequence_40824,2,523,0-0-0-0,2-0-0-0-0
sequence_40854,0,465,1-0-1-2,0-1-0-1-2
sequence_40797,2,558,0-0-0-10,2-0-0-0-10
sequence_40807,1,528,0-0-0-5,1-0-0-0-5
sequence_40829,1,528,0-0-0-0,1-0-0-0-0
sequence_40843,0,495,1-0-1-2,0-1-0-1-2
sequence_40842,2,522,0-0-0-0,2-0-0-0-0
sequence_40811,2,534,0-0-0-0,2-0-0-0-0
sequence_40823,2,546,0-0-0-9,2-0-0-0-9
sequence_40844,0,519,1-0-1-2,0-1-0-1-2
sequence_40867,2,622,0-0-0-10,2-0-0-0-10
sequence_40864,0,549,0-0-0-0,0-0-0-0-0
sequence_40853,0,463,1-0-1-2,0-1-0-1-2
sequence_40806,1,525,0-0-0-0,1-0-0-0-0
sequence_40850,0,462,1-0-1-2,0-1-0-1-2
sequence_40846,0,483,1-0-1-3,0-1-0-1-3
sequence_40835,2,535,0-0-0-7,2-0-0-0-7
sequence_40805,0,564,0-0-0-0,0-0-0-0-0
sequence_40792,2,517,0-0-0-7,2-0-0-0-7
sequence_40827,2,525,0-0-0-10,2-0-0-0-10
sequence_40851,0,477,1-0-1-3,0-1-0-1-3
sequence_40839,0,538,0-0-0-0,0-0-0-0-0
sequence_40857,2,522,0-0-0-0,2-0-0-0-0
sequence_40858,0,495,1-0-1-2,0-1-0-1-2
sequence_40812,0,464,1-0-1-2,0-1-0-1-2
sequence_40866,2,620,0-0-0-10,2-0-0-0-10
sequence_40804,0,561,0-0-0-0,0-0-0-0-0
sequence_40799,2,597,0-0-0-10,2-0-0-0-10
sequence_40818,0,522,0-0-0-0,0-0-0-0-0
sequence_40860,2,535,0-0-0-7,2-0-0-0-7
sequence_40845,1,495,0-0-0-0,1-0-0-0-0
sequence_40840,0,528,1-0-1-1,0-1-0-1-1
sequence_40859,2,543,0-0-0-0,2-0-0-0-0
sequence_40852,0,474,1-0-1-2,0-1-0-1-2
sequence_40837,2,543,0-0-0-0,2-0-0-0-0
sequence_40856,0,498,1-0-1-2,0-1-0-1-2
sequence_40815,0,498,1-0-1-2,0-1-0-1-2
sequence_40794,2,519,0-0-0-5,2-0-0-0-5
sequence_40819,0,532,0-0-0-7,0-0-0-0-7
sequence_40833,2,549,0-0-0-7,2-0-0-0-7
sequence_40831,2,525,0-0-0-0,2-0-0-0-0
sequence_40808,0,543,0-0-0-0,0-0-0-0-0
sequence_40822,2,549,0-0-0-8,2-0-0-0-8
sequence_40848,0,461,1-0-1-2,0-1-0-1-2
sequence_40820,2,543,0-0-0-8,2-0-0-0-8
sequence_40789,2,510,0-0-0-0,2-0-0-0-0
sequence_40791,0,454,1-0-1-4,0-1-0-1-4
sequence_40862,0,546,1-0-1-5,0-1-0-1-5
sequence_40813,0,528,0-0-0-0,0-0-0-0-0
sequence_40793,0,456,1-0-1-4,0-1-0-1-4
sequence_40834,2,546,0-0-0-9,2-0-0-0-9
sequence_40810,1,549,0-0-0-6,1-0-0-0-6
sequence_40838,0,531,0-0-0-0,0-0-0-0-0
sequence_40830,2,558,0-0-0-0,2-0-0-0-0
sequence_40795,2,562,0-0-0-8,2-0-0-0-8
sequence_40788,2,510,0-0-0-10,2-0-0-0-10
sequence_40849,0,464,1-0-1-2,0-1-0-1-2
sequence_40836,0,543,0-0-0-7,0-0-0-0-7
sequence_40809,0,528,0-0-0-0,0-0-0-0-0
sequence_40817,2,528,0-0-0-0,2-0-0-0-0
sequence_40796,2,567,0-0-0-10,2-0-0-0-10
sequence_40800,0,558,0-0-0-5,0-0-0-0-5
sequence_40790,2,523,0-0-0-7,2-0-0-0-7
sequence_40855,0,522,0-0-0-0,0-0-0-0-0
sequence_40865,2,580,0-0-0-0,2-0-0-0-0
sequence_40828,2,519,0-0-0-5,2-0-0-0-5
sequence_40787,2,510,0-0-0-7,2-0-0-0-7
sequence_40847,0,486,1-0-1-2,0-1-0-1-2
sequence_40863,2,566,0-0-0-8,2-0-0-0-8
sequence_40801,2,561,0-0-0-5,2-0-0-0-5
