,secuencia,K-means-2,K-means-3,K-means-4,K-means-5,K-means-6,K-means-7,K-means-8,K-means-9,K-means-10,K-means-11,K-means-12,K-means-13,K-means-14,K-means-15,K-means-16,K-means-17,K-means-18,K-means-19,K-means-20,K-means-21,K-means-22,K-means-23,K-means-24,K-means-25,K-means-26,K-means-27,K-means-28,K-means-29
0,sequence_51016,1,1,3,2,0,3,1,0,5,1,1,3,3,3,2,3,14,16,1,3,0,1,2,6,5,11,25,24
1,sequence_51170,0,0,1,1,1,5,4,2,2,10,3,10,10,10,14,10,16,7,2,2,1,8,3,1,2,10,3,11
2,sequence_32130,0,2,2,0,4,4,2,1,1,3,2,4,4,4,6,4,5,2,7,8,17,4,1,2,10,8,2,6
3,sequence_51136,0,0,1,1,5,2,5,6,8,0,0,5,5,5,4,5,0,0,12,20,4,12,8,5,11,15,0,5
4,sequence_51191,0,0,1,1,5,0,0,5,6,5,11,11,11,11,13,11,7,8,3,12,6,6,22,10,23,16,6,18
5,sequence_51140,0,0,1,1,1,5,4,2,2,10,3,10,10,10,14,10,16,4,2,2,1,8,3,1,2,10,3,2
6,sequence_51149,0,0,1,1,1,5,4,2,9,9,7,8,8,8,12,8,11,15,2,14,13,8,11,22,13,26,20,17
7,sequence_51181,0,0,1,1,1,5,4,2,2,10,3,10,10,10,14,10,16,7,2,2,1,8,3,1,2,10,3,11
8,sequence_51159,0,0,1,1,1,5,4,2,2,10,3,10,10,10,14,10,16,7,2,2,1,8,3,1,2,10,3,11
9,sequence_51175,0,0,1,1,1,5,4,2,2,10,3,10,10,10,14,10,16,7,2,2,1,8,3,1,2,4,3,11
10,sequence_51174,0,0,1,1,1,5,4,2,2,10,3,10,10,10,14,10,4,7,2,2,1,2,3,1,2,10,3,11
11,sequence_51169,0,0,1,1,1,5,4,2,2,10,3,2,2,2,14,2,16,7,2,2,1,21,3,11,2,0,14,20
12,sequence_51199,0,0,1,1,1,5,4,2,2,10,3,10,10,10,14,10,16,7,2,2,1,8,3,1,2,10,3,11
13,sequence_51144,0,0,1,1,1,5,4,2,9,9,7,8,8,8,12,8,11,15,2,14,13,8,11,22,13,26,20,17
14,sequence_51183,0,0,1,1,1,5,4,2,2,10,3,10,10,10,14,10,16,7,2,2,1,8,3,1,2,10,3,11
15,sequence_51157,0,0,1,1,1,5,4,2,2,10,3,10,10,10,14,10,16,7,2,2,1,8,3,1,2,10,3,11
16,sequence_51163,0,0,1,1,1,5,4,2,2,10,3,10,10,10,14,10,16,7,2,2,1,8,3,1,2,4,3,11
17,sequence_51173,0,0,1,1,1,5,4,2,2,10,3,10,10,10,14,10,16,7,2,2,1,8,3,1,2,10,3,11
18,sequence_51168,0,0,1,1,1,5,4,2,2,10,3,10,10,10,14,10,16,7,2,2,1,8,3,1,2,10,3,11
19,sequence_51171,0,0,1,1,1,5,4,2,2,10,3,10,10,10,14,10,16,7,2,2,1,8,3,1,2,10,3,11
20,sequence_51182,0,0,1,1,1,0,4,5,6,10,5,8,8,8,0,8,7,7,2,12,21,5,14,9,19,4,6,27
21,sequence_51131,0,0,1,1,5,2,0,6,8,5,11,5,5,5,11,5,0,10,3,6,4,6,5,18,6,7,12,5
22,sequence_51138,0,0,1,1,5,2,5,6,8,0,0,2,2,2,4,2,15,0,12,13,9,15,0,8,15,25,14,25
23,sequence_51196,0,0,1,1,5,2,0,5,8,5,11,11,11,11,13,11,7,8,3,6,6,6,5,10,18,16,10,8
24,sequence_51202,0,0,1,1,5,2,5,6,8,0,0,2,2,2,11,2,15,0,12,13,9,21,0,11,6,0,14,20
25,sequence_51192,0,0,1,1,5,2,0,5,8,5,11,11,11,11,13,11,7,10,3,12,6,6,5,10,23,16,6,18
26,sequence_51147,0,0,1,1,5,2,0,5,9,5,11,8,8,8,12,8,4,10,3,6,6,2,11,18,13,16,20,17
27,sequence_51151,0,0,1,1,1,5,4,2,9,9,7,8,8,8,12,8,11,15,2,14,13,8,11,22,13,26,20,17
28,sequence_51145,0,0,1,1,5,0,0,5,6,5,11,11,11,11,13,11,7,8,3,12,6,6,22,10,23,16,6,18
29,sequence_51187,0,0,1,1,5,0,0,5,6,5,11,11,11,11,13,11,7,8,3,12,6,6,22,10,23,16,6,8
30,sequence_51148,0,0,1,1,5,2,5,6,9,9,7,5,5,5,12,5,0,0,12,20,13,21,11,22,22,21,14,20
31,sequence_51141,0,0,1,1,1,5,4,2,2,10,3,10,10,10,14,10,16,4,2,2,1,8,3,1,2,10,3,2
32,sequence_51137,0,0,1,1,5,2,5,6,9,0,7,8,8,8,4,8,11,14,19,14,13,12,11,8,18,26,10,17
33,sequence_32151,0,2,2,0,4,4,2,1,1,3,2,4,4,4,6,4,5,2,7,8,17,4,1,2,0,8,19,6
34,sequence_32148,0,2,2,0,4,4,2,1,1,3,2,4,4,4,6,4,5,2,7,8,17,4,1,2,10,8,2,6
35,sequence_32117,0,2,2,0,4,4,2,1,1,3,2,4,4,4,6,4,5,2,7,8,17,4,1,2,10,8,2,6
36,sequence_32141,0,2,2,0,4,4,2,1,1,3,2,4,4,4,6,4,5,2,7,8,17,4,1,2,10,8,2,6
37,sequence_32124,0,2,2,0,4,4,2,1,1,3,2,4,4,4,6,4,5,2,7,8,17,4,1,2,10,8,2,6
38,sequence_32126,0,2,2,0,4,4,2,1,1,3,2,4,4,4,1,4,2,13,4,0,17,20,1,24,25,2,17,1
39,sequence_32127,0,2,2,0,4,4,2,1,1,3,2,4,4,4,6,4,5,2,7,8,17,4,1,2,10,8,2,6
40,sequence_32133,0,2,2,0,4,4,2,1,1,3,2,4,4,4,6,4,5,2,7,8,17,4,1,2,10,8,2,6
41,sequence_32131,0,2,2,0,4,4,2,1,1,3,2,9,9,9,8,9,10,11,17,7,17,4,23,2,10,9,27,26
42,sequence_32174,0,2,2,0,4,4,2,1,1,3,2,4,4,4,6,4,5,2,7,8,17,4,1,2,10,8,2,6
43,sequence_32114,0,2,2,0,4,4,2,1,1,3,2,4,4,4,6,4,5,2,7,8,17,4,1,2,10,8,2,6
44,sequence_32147,0,2,2,0,4,4,2,1,1,3,2,4,4,4,6,4,5,2,7,8,17,4,1,2,10,8,2,6
45,sequence_32119,0,2,2,0,4,4,2,1,1,3,2,4,4,4,6,4,5,2,7,8,17,4,1,2,10,8,2,6
46,sequence_32122,0,2,2,0,4,4,2,1,1,3,2,4,4,4,6,4,5,2,7,8,2,4,1,2,10,8,2,6
47,sequence_32125,0,2,2,0,4,4,2,1,1,3,2,4,4,4,1,4,2,13,4,0,17,20,1,24,25,2,17,1
48,sequence_32128,0,2,2,0,4,4,2,1,1,3,2,4,4,4,6,4,5,2,7,8,17,4,1,2,10,8,2,6
