,id,target,labels
0,sequence_40826,539,0
1,sequence_40787,510,5
2,sequence_40789,510,5
3,sequence_40794,519,5
4,sequence_40806,525,1
5,sequence_40807,528,1
6,sequence_40809,528,1
7,sequence_40811,534,1
8,sequence_40813,528,1
9,sequence_40814,510,1
10,sequence_40845,495,1
11,sequence_40855,522,1
12,sequence_40857,522,5
13,sequence_40840,528,1
14,sequence_40841,528,5
15,sequence_40842,522,1
16,sequence_40844,519,0
17,sequence_40838,531,1
18,sequence_40816,531,0
19,sequence_40817,528,6
20,sequence_40818,522,6
21,sequence_40827,525,1
22,sequence_40828,519,5
23,sequence_40829,528,6
24,sequence_40831,525,5
25,sequence_40856,498,2
26,sequence_40815,498,2
27,sequence_40851,477,3
28,sequence_40847,486,2
29,sequence_40858,495,2
30,sequence_40852,474,3
31,sequence_40843,495,2
32,sequence_40846,483,2
33,sequence_40791,454,3
34,sequence_40793,456,3
35,sequence_40861,464,4
36,sequence_40812,464,4
37,sequence_40854,465,3
38,sequence_40853,463,4
39,sequence_40848,461,4
40,sequence_40849,464,4
41,sequence_40850,462,4
42,sequence_40792,517,5
43,sequence_40790,523,5
44,sequence_40860,535,1
45,sequence_40839,538,1
46,sequence_40835,535,6
47,sequence_40819,532,6
48,sequence_40824,523,6
49,sequence_40825,532,1
50,sequence_40797,558,0
51,sequence_40800,558,1
52,sequence_40803,549,6
53,sequence_40804,561,0
54,sequence_40805,564,5
55,sequence_40864,549,5
56,sequence_40808,543,7
57,sequence_40810,549,1
58,sequence_40862,546,1
59,sequence_40859,543,1
60,sequence_40836,543,6
61,sequence_40837,543,0
62,sequence_40820,543,5
63,sequence_40821,549,0
64,sequence_40822,549,1
65,sequence_40823,546,0
66,sequence_40834,546,5
67,sequence_40832,555,5
68,sequence_40833,549,5
69,sequence_40830,558,7
70,sequence_40798,579,7
71,sequence_40865,580,8
72,sequence_40863,566,7
73,sequence_40801,561,8
74,sequence_40802,560,8
75,sequence_40796,567,7
76,sequence_40795,562,0
77,sequence_40866,620,8
78,sequence_40799,597,8
79,sequence_40788,510,8
80,sequence_40867,622,8
