,id,target,labels
0,sequence_51016,-4.626935645431157,191
1,sequence_51170,-5.599110392902725,132
2,sequence_32130,-5.7157882520247325,23
3,sequence_51136,-5.335352191963125,84
4,sequence_51191,-4.187052068679792,97
5,sequence_51140,-6.732490772637745,89
6,sequence_51149,-7.135845590862672,112
7,sequence_51181,-6.128408684508713,145
8,sequence_51159,-5.319842748072733,124
9,sequence_51175,-5.0920670419749925,139
10,sequence_51174,-8.191804956045784,137
11,sequence_51169,-6.371702819572715,131
12,sequence_51199,-6.996026362092827,104
13,sequence_51144,-7.6062267387969245,108
14,sequence_51183,-7.546017632580344,146
15,sequence_51157,-7.993079403043451,144
16,sequence_51163,-5.840652190889835,127
17,sequence_51173,-7.430867304520878,136
18,sequence_51168,-7.697662542801202,130
19,sequence_51171,-5.988608431336485,133
20,sequence_51182,-5.384437728556348,147
21,sequence_51131,-7.774340977997347,79
22,sequence_51138,-5.893746696133273,86
23,sequence_51196,-7.3141295128133885,101
24,sequence_51202,-6.673839708394163,107
25,sequence_51192,-5.696734269383801,96
26,sequence_51147,-8.583544794452564,110
27,sequence_51151,-7.50501562302166,114
28,sequence_51145,-7.832019468805971,109
29,sequence_51187,-6.886468446878718,95
30,sequence_51148,-6.975393550316428,113
31,sequence_51141,-6.2807344442384325,88
32,sequence_51137,-8.113936450186205,85
33,sequence_32151,-7.450035379594821,63
34,sequence_32148,-6.566272408536558,39
35,sequence_32117,-6.013942880307312,8
36,sequence_32141,-5.887274565323308,33
37,sequence_32124,-6.481163109642129,17
38,sequence_32126,-5.968435149556656,18
39,sequence_32127,-5.3072183078974415,27
40,sequence_32133,-6.519779039196885,26
41,sequence_32131,-6.7244621963556055,24
42,sequence_32174,-6.886395745117742,52
43,sequence_32114,-8.025415659124889,4
44,sequence_32147,-6.122695079257531,38
45,sequence_32119,-5.975586824902201,36
46,sequence_32122,-5.6780835220027175,15
47,sequence_32125,-8.764202037648419,19
48,sequence_32128,-5.684063700869746,28
49,sequence_32129,-8.31556501084656,22
50,sequence_32132,-7.1048508816280265,25
51,sequence_32167,-8.28781536491833,45
52,sequence_50970,-4.986009935777647,161
53,sequence_51045,-6.269934534978312,217
54,sequence_51003,-4.688170977244142,173
55,sequence_51032,-8.147653535627581,174
56,sequence_51028,-7.264425589948742,198
57,sequence_51025,-5.7112769943557415,196
58,sequence_51019,-6.115112568237896,186
59,sequence_51017,-7.84298595409709,192
60,sequence_51014,-4.875093284104756,189
61,sequence_50984,-4.153545460917198,227
62,sequence_51054,-5.902809074204358,224
63,sequence_51002,-5.509785716570097,172
64,sequence_51033,-7.601809103963952,175
65,sequence_51027,-8.905971381085486,197
66,sequence_51023,-4.593912239723845,184
67,sequence_51012,-5.769612631669962,187
68,sequence_51018,-7.920386157149045,193
69,sequence_51015,-5.194006961724645,190
70,sequence_50973,-6.794567628611167,163
71,sequence_32112,-8.51762382755167,3
72,sequence_50978,-8.571060179872774,169
73,sequence_32162,-7.3445848975979535,40
74,sequence_50995,-6.569508668935794,238
75,sequence_50972,-7.588913722504616,162
76,sequence_32115,-8.287149988801819,7
77,sequence_50979,-6.9793484717108525,167
78,sequence_32152,-7.840763601366848,65
79,sequence_32113,-9.174039097210208,5
80,sequence_32182,-8.313000601877945,60
81,sequence_50987,-8.15482384172899,231
82,sequence_51052,-7.931613379354088,222
83,sequence_50988,-7.682347412816437,230
84,sequence_32158,-7.7252366227309155,70
85,sequence_32180,-7.4665305235863535,59
86,sequence_51046,-7.53760401737095,215
87,sequence_32181,-7.379938210822062,58
88,sequence_32163,-6.436780987668787,41
89,sequence_50980,-5.395644495280823,171
90,sequence_50969,-7.993460215889013,158
91,sequence_50996,-8.359746838659895,239
92,sequence_50989,-5.202960772973575,232
93,sequence_32150,-7.3196132933177775,62
