,id_seq1,target_seq1,id_seq2,target_seq2,distance,profile
4,sequence_47787,5.0,sequence_47777,11.0,0.0013491123755782,0-1-9-9-140-0
83,sequence_47787,5.0,sequence_47708,111.0,0.0264173868958509,1-23-22-22-62-14
58,sequence_47787,5.0,sequence_47743,63.0,0.002002417373067,1-1-9-9-24-10
130,sequence_47787,5.0,sequence_47674,38.0,0.0168261274489506,0-0-14-14-82-11
57,sequence_47787,5.0,sequence_47741,102.0,0.0027526986630104,0-1-9-9-26-10
40,sequence_47787,5.0,sequence_47724,48.0,0.0217772778975566,1-23-1-1-51-14
36,sequence_47787,5.0,sequence_47683,75.0,0.0225999997983682,1-23-1-1-87-14
60,sequence_47787,5.0,sequence_47745,83.0,0.003555826337513,0-9-10-10-31-1
49,sequence_47787,5.0,sequence_47727,45.0,0.0099917352656007,1-15-4-4-14-13
5,sequence_47787,5.0,sequence_47779,11.0,0.0013491123755782,0-1-9-9-138-0
133,sequence_47787,5.0,sequence_47739,35.0,0.0153922932634115,0-3-18-18-34-7
115,sequence_47787,5.0,sequence_47732,30.0,0.0167859772892144,0-6-6-6-7-13
47,sequence_47787,5.0,sequence_47666,69.0,0.0099069316033842,1-28-8-8-46-8
107,sequence_47787,5.0,sequence_47661,52.0,0.0152955704494835,0-22-17-17-41-12
70,sequence_47787,5.0,sequence_47738,55.0,0.0027526986630104,0-1-9-9-35-10
101,sequence_47787,5.0,sequence_47714,51.0,0.0227919155628979,1-12-11-11-15-2
145,sequence_47787,5.0,sequence_47729,34.0,0.000760285011789,0-14-16-16-12-0
59,sequence_47787,5.0,sequence_47752,67.0,0.0054664539804327,0-21-13-13-21-10
72,sequence_47787,5.0,sequence_47702,69.0,0.0167232284366337,0-0-14-14-94-11
55,sequence_47787,5.0,sequence_47798,23.0,0.0163821040117526,0-27-25-25-111-3
144,sequence_47787,5.0,sequence_47788,5.0,0.0053888638334046,1-10-15-15-130-9
41,sequence_47787,5.0,sequence_47806,73.0,0.0145581745799796,0-3-18-18-142-7
71,sequence_47787,5.0,sequence_47769,25.0,0.0146607863305829,0-3-18-18-118-7
19,sequence_47787,5.0,sequence_47785,25.0,0.0148220812253533,1-25-5-5-135-7
131,sequence_47787,5.0,sequence_47676,56.0,0.0240606396117288,1-23-1-1-80-14
148,sequence_47787,5.0,sequence_47810,5.57,0.0019248112861757,1-14-8-8-146-0
127,sequence_47787,5.0,sequence_47719,66.0,0.0234780086553051,1-23-1-1-59-14
147,sequence_47787,5.0,sequence_47737,27.0,0.0007809692689726,0-14-16-16-3-0
137,sequence_47787,5.0,sequence_47805,22.0,0.009276403311504,1-4-3-3-105-3
7,sequence_47787,5.0,sequence_47786,18.0,0.0032467108463204,0-21-13-13-123-0
81,sequence_47787,5.0,sequence_47688,90.0,0.0267991237317533,1-19-12-12-72-6
128,sequence_47787,5.0,sequence_47723,69.0,0.0230474326289374,1-13-2-2-50-14
24,sequence_47787,5.0,sequence_47796,20.0,0.0094869398382135,1-4-3-3-113-3
23,sequence_47787,5.0,sequence_47783,24.5,0.0092817270602891,1-15-4-4-133-13
21,sequence_47787,5.0,sequence_47663,36.0,0.0091957464412228,1-28-8-8-44-8
102,sequence_47787,5.0,sequence_47725,57.0,0.0299024371311482,0-18-2-2-49-6
94,sequence_47787,5.0,sequence_47764,118.0,0.0145612132729717,0-3-18-18-143-7
112,sequence_47787,5.0,sequence_47662,28.0,0.0158954584215674,0-22-17-17-42-12
120,sequence_47787,5.0,sequence_47740,158.0,0.008796230455402,1-10-15-15-27-9
75,sequence_47787,5.0,sequence_47694,51.0,0.0269199711703523,1-8-0-0-65-4
113,sequence_47787,5.0,sequence_47731,32.0,0.0102471349954599,1-4-3-3-10-3
110,sequence_47787,5.0,sequence_47734,110.0,0.0141540340058067,0-15-4-4-6-13
143,sequence_47787,5.0,sequence_47791,4.0,0.0016339443236917,0-9-10-10-127-1
