id_seq1,target_seq1,id_seq2,target_seq2,distance
sequence_53082,55.0,sequence_19402,43.0,0.4064904057908378
sequence_53082,55.0,sequence_20054,49.0,0.31216697455047987
sequence_53082,55.0,sequence_20048,39.8,0.36755671671185663
sequence_53082,55.0,sequence_20036,52.9,0.29265385697099555
sequence_53082,55.0,sequence_19525,48.8,0.31341253963426546
sequence_53082,55.0,sequence_20061,45.0,0.2637989764953609
sequence_53082,55.0,sequence_19496,48.3,0.3451952346136894
sequence_53082,55.0,sequence_19477,61.5,0.35134424714231466
sequence_53082,55.0,sequence_19363,54.6,0.37776092968966496
sequence_53082,55.0,sequence_19500,51.2,0.35873844232253677
sequence_53082,55.0,sequence_19453,47.3,0.288097761185331
sequence_53082,55.0,sequence_53075,51.6,0.2266466412722676
sequence_53082,55.0,sequence_19522,45.4,0.3409287755529005
sequence_53082,55.0,sequence_19523,50.8,0.34383014702029835
sequence_53082,55.0,sequence_53078,43.3,0.2785329782988003
sequence_53082,55.0,sequence_20069,53.4,0.3278062690065583
sequence_53082,55.0,sequence_53062,49.1,0.28577713344492767
sequence_53082,55.0,sequence_20060,52.6,0.2749640340117229
sequence_53082,55.0,sequence_53066,39.2,0.31826935133625417
sequence_53082,55.0,sequence_19417,47.9,0.34799363499926256
sequence_53082,55.0,sequence_19391,46.8,0.31807563565919345
sequence_53082,55.0,sequence_19447,51.0,0.39037720220320243
sequence_53082,55.0,sequence_53079,47.8,0.32565051819396823
sequence_53082,55.0,sequence_20042,49.4,0.29715684410761944
sequence_53082,55.0,sequence_19419,53.3,0.33110365446488216
sequence_53082,55.0,sequence_19425,56.9,0.2987014563071295
sequence_53082,55.0,sequence_19450,46.0,0.3641363343584376
sequence_53082,55.0,sequence_53085,51.2,0.1440444375878499
sequence_53082,55.0,sequence_19509,50.6,0.35028210059893156
sequence_53082,55.0,sequence_53059,47.1,0.2744441837605599
sequence_53082,55.0,sequence_19430,45.7,0.316718644856914
sequence_53082,55.0,sequence_20052,42.9,0.2907678111483456
sequence_53082,55.0,sequence_19369,47.9,0.32258961545592235
sequence_53082,55.0,sequence_53064,48.4,0.28050443846755785
sequence_53082,55.0,sequence_20072,48.7,0.26497554604151674
sequence_53082,55.0,sequence_20038,49.1,0.3348350340092863
sequence_53082,55.0,sequence_20039,52.6,0.2542863543330629
sequence_53082,55.0,sequence_19506,49.3,0.38520948846049996
sequence_53082,55.0,sequence_20064,47.3,0.24540837394025494
sequence_53082,55.0,sequence_19530,45.6,0.3483691863526393
sequence_53082,55.0,sequence_19498,63.2,0.3214920838838803
sequence_53082,55.0,sequence_19504,50.6,0.32596243648616946
sequence_53082,55.0,sequence_19386,50.7,0.3789461835142293
sequence_53082,55.0,sequence_19519,50.3,0.33050355520024294
sequence_53082,55.0,sequence_19404,51.3,0.32870994813056686
sequence_53082,55.0,sequence_19446,39.5,0.41146882020391295
sequence_53082,55.0,sequence_20063,48.9,0.3367845008310211
sequence_53082,55.0,sequence_20043,46.6,0.2938237737147896
sequence_53082,55.0,sequence_19497,54.9,0.3077671522433804
sequence_53082,55.0,sequence_19490,52.9,0.3777801609401955
sequence_53082,55.0,sequence_19376,53.0,0.32290733965024715
sequence_53082,55.0,sequence_19406,53.8,0.3608315534983046
sequence_53082,55.0,sequence_19405,48.7,0.3631098731789045
sequence_53082,55.0,sequence_19382,52.0,0.3815715922340131
sequence_53082,55.0,sequence_20067,50.8,0.3177645039962771
sequence_53082,55.0,sequence_19409,51.1,0.2980236232247371
sequence_53082,55.0,sequence_19354,60.0,0.3695280503561265
sequence_53082,55.0,sequence_20040,47.2,0.29158290416277827
sequence_53082,55.0,sequence_19370,51.7,0.32338599227548503
sequence_53082,55.0,sequence_19432,51.0,0.3560133284021822
sequence_53082,55.0,sequence_19371,49.0,0.36678579579912857
sequence_53082,55.0,sequence_19434,48.0,0.3634506981696417
sequence_53082,55.0,sequence_19505,42.4,0.36915301705390413
sequence_53082,55.0,sequence_53070,45.7,0.21179964589205533
sequence_53082,55.0,sequence_19392,50.5,0.36329973850802594
sequence_53082,55.0,sequence_19357,58.5,0.3426813096741635
sequence_53082,55.0,sequence_20056,56.9,0.2567317276847564
