id,label
sequence_47777,0
sequence_47708,1
sequence_47743,1
sequence_47674,2
sequence_47741,2
sequence_47724,2
sequence_47683,2
sequence_47745,2
sequence_47727,1
sequence_47779,1
sequence_47739,0
sequence_47732,1
sequence_47666,1
sequence_47661,0
sequence_47738,2
sequence_47714,2
sequence_47729,1
sequence_47752,2
sequence_47702,2
sequence_47798,1
sequence_47788,2
sequence_47806,2
sequence_47769,2
sequence_47785,2
sequence_47676,0
sequence_47810,2
sequence_47719,1
sequence_47737,2
sequence_47805,2
sequence_47786,2
sequence_47688,1
sequence_47723,0
sequence_47796,1
sequence_47783,1
sequence_47663,2
sequence_47725,2
sequence_47764,2
sequence_47662,1
sequence_47740,2
sequence_47694,0
sequence_47731,1
sequence_47734,1
sequence_47791,2
sequence_47801,2
sequence_47768,0
sequence_47755,1
sequence_47697,2
sequence_47733,0
sequence_47735,2
sequence_47811,1
sequence_47797,1
sequence_47770,1
sequence_47689,1
sequence_47765,2
sequence_47760,0
sequence_47790,2
sequence_47808,2
sequence_47670,1
sequence_47716,1
sequence_47677,0
sequence_47690,1
sequence_47700,2
sequence_47664,1
sequence_47668,1
sequence_47762,2
sequence_47704,0
sequence_47713,2
sequence_47773,2
sequence_47722,1
sequence_47799,0
sequence_47758,1
sequence_47761,2
sequence_47665,1
sequence_47749,2
sequence_47728,1
sequence_47804,2
sequence_47693,2
sequence_47778,2
sequence_47671,1
sequence_47699,2
sequence_47679,0
sequence_47730,0
sequence_47691,0
sequence_47794,2
sequence_47774,2
sequence_47687,1
sequence_47775,1
sequence_47803,0
sequence_47789,0
sequence_47795,2
sequence_47720,0
sequence_47709,0
sequence_47742,1
sequence_47751,0
sequence_47754,0
sequence_47772,0
sequence_47726,1
sequence_47748,1
sequence_47707,0
sequence_47812,2
sequence_47782,2
sequence_47747,0
sequence_47692,2
sequence_47681,0
sequence_47767,2
sequence_47718,0
sequence_47809,0
sequence_47763,2
sequence_47780,0
sequence_47807,0
sequence_47756,1
sequence_47744,2
sequence_47721,2
sequence_47771,0
sequence_47750,0
sequence_47787,2
sequence_47793,2
sequence_47746,2
sequence_47757,1
sequence_47802,2
sequence_47667,1
sequence_47675,0
sequence_47736,2
sequence_47684,0
sequence_47669,1
sequence_47672,2
sequence_47759,2
sequence_47712,2
sequence_47703,0
sequence_47753,0
sequence_47678,2
sequence_47680,0
sequence_47698,0
sequence_47711,0
sequence_47784,1
sequence_47685,0
sequence_47710,0
sequence_47673,2
sequence_47717,1
sequence_47715,1
sequence_47792,0
sequence_47696,1
sequence_47706,2
sequence_47766,2
sequence_47705,0
sequence_47701,2
sequence_47682,2
sequence_47800,2
sequence_47781,1
sequence_47695,1
sequence_47776,0
sequence_47686,2
