id,label,target,labels,profile
sequence_40803,1,549,10-7-7-0,1-10-7-7-0
sequence_40825,1,532,26-28-28-0,1-26-28-28-0
sequence_40814,0,510,9-14-14-2,0-9-14-14-2
sequence_40816,1,531,18-6-6-0,1-18-6-6-0
sequence_40832,1,555,2-3-3-0,1-2-3-3-0
sequence_40861,0,464,1-0-0-4,0-1-0-0-4
sequence_40826,1,539,2-3-3-0,1-2-3-3-0
sequence_40841,1,528,2-3-3-0,1-2-3-3-0
sequence_40798,1,579,3-2-2-10,1-3-2-2-10
sequence_40802,1,560,0-1-1-7,1-0-1-1-7
sequence_40821,1,549,6-5-5-8,1-6-5-5-8
sequence_40824,0,523,2-3-3-0,0-2-3-3-0
sequence_40854,0,465,1-0-0-4,0-1-0-0-4
sequence_40797,1,558,11-11-11-7,1-11-11-11-7
sequence_40807,1,528,5-18-18-1,1-5-18-18-1
sequence_40829,1,528,21-21-21-0,1-21-21-21-0
sequence_40843,0,495,7-13-13-3,0-7-13-13-3
sequence_40842,0,522,2-10-10-0,0-2-10-10-0
sequence_40811,1,534,20-19-19-0,1-20-19-19-0
sequence_40823,0,546,2-3-3-0,0-2-3-3-0
sequence_40844,0,519,7-10-10-3,0-7-10-10-3
sequence_40867,1,622,3-2-2-10,1-3-2-2-10
sequence_40864,1,549,10-7-7-0,1-10-7-7-0
sequence_40853,0,463,12-17-17-4,0-12-17-17-4
sequence_40806,1,525,23-24-24-0,1-23-24-24-0
sequence_40850,0,462,22-0-0-4,0-22-0-0-4
sequence_40846,0,483,4-8-8-5,0-4-8-8-5
sequence_40835,1,535,17-27-27-0,1-17-27-27-0
sequence_40805,1,564,11-11-11-7,1-11-11-11-7
sequence_40792,1,517,15-20-20-0,1-15-20-20-0
sequence_40827,1,525,13-4-4-9,1-13-4-4-9
sequence_40851,0,477,4-8-8-5,0-4-8-8-5
sequence_40839,0,538,2-3-3-0,0-2-3-3-0
sequence_40857,0,522,2-3-3-0,0-2-3-3-0
sequence_40858,0,495,7-13-13-3,0-7-13-13-3
sequence_40812,0,464,8-16-15-6,0-8-16-15-6
sequence_40866,1,620,3-2-2-10,1-3-2-2-10
sequence_40804,1,561,11-11-11-7,1-11-11-11-7
sequence_40799,1,597,3-2-2-10,1-3-2-2-10
sequence_40818,1,522,18-6-6-0,1-18-6-6-0
sequence_40860,1,535,0-1-1-0,1-0-1-1-0
sequence_40845,0,495,9-14-14-2,0-9-14-14-2
sequence_40840,1,528,2-3-3-0,1-2-3-3-0
sequence_40859,1,543,14-15-16-0,1-14-15-16-0
sequence_40852,0,474,1-0-0-4,0-1-0-0-4
sequence_40837,1,543,17-3-3-0,1-17-3-3-0
sequence_40856,0,498,7-13-13-3,0-7-13-13-3
sequence_40815,0,498,1-0-0-4,0-1-0-0-4
sequence_40794,1,519,27-9-9-0,1-27-9-9-0
sequence_40819,1,532,17-3-3-0,1-17-3-3-0
sequence_40833,1,549,25-25-25-0,1-25-25-25-0
sequence_40831,1,525,21-21-21-0,1-21-21-21-0
sequence_40808,1,543,5-18-18-1,1-5-18-18-1
sequence_40822,1,549,2-3-3-0,1-2-3-3-0
sequence_40848,0,461,1-0-0-4,0-1-0-0-4
sequence_40820,1,543,6-5-5-8,1-6-5-5-8
sequence_40789,1,510,27-9-9-0,1-27-9-9-0
sequence_40791,0,454,16-12-12-4,0-16-12-12-4
sequence_40862,1,546,0-1-1-0,1-0-1-1-0
sequence_40813,0,528,2-3-3-0,0-2-3-3-0
sequence_40793,0,456,16-12-12-4,0-16-12-12-4
sequence_40834,1,546,24-23-23-0,1-24-23-23-0
sequence_40810,1,549,2-3-3-0,1-2-3-3-0
sequence_40838,1,531,2-3-3-0,1-2-3-3-0
sequence_40830,1,558,13-4-4-9,1-13-4-4-9
sequence_40795,1,562,6-5-5-8,1-6-5-5-8
sequence_40788,1,510,28-2-2-10,1-28-2-2-10
sequence_40849,0,464,1-0-0-4,0-1-0-0-4
sequence_40836,1,543,2-3-3-0,1-2-3-3-0
sequence_40809,1,528,23-24-24-0,1-23-24-24-0
sequence_40817,1,528,2-3-3-0,1-2-3-3-0
sequence_40796,1,567,19-22-22-10,1-19-22-22-10
sequence_40800,1,558,11-11-11-7,1-11-11-11-7
sequence_40790,1,523,15-20-20-0,1-15-20-20-0
sequence_40855,0,522,2-3-3-0,0-2-3-3-0
sequence_40865,1,580,13-4-4-9,1-13-4-4-9
sequence_40828,1,519,13-4-4-9,1-13-4-4-9
sequence_40787,0,510,2-3-3-0,0-2-3-3-0
sequence_40847,0,486,1-0-0-4,0-1-0-0-4
sequence_40863,1,566,6-26-26-8,1-6-26-26-8
sequence_40801,1,561,3-2-2-10,1-3-2-2-10
