id,label
sequence_47777,1
sequence_47708,0
sequence_47743,0
sequence_47674,0
sequence_47741,0
sequence_47724,0
sequence_47683,0
sequence_47745,0
sequence_47727,2
sequence_47779,3
sequence_47739,1
sequence_47732,2
sequence_47666,1
sequence_47661,2
sequence_47738,0
sequence_47714,1
sequence_47729,3
sequence_47752,0
sequence_47702,1
sequence_47798,2
sequence_47788,0
sequence_47806,1
sequence_47769,1
sequence_47785,0
sequence_47676,0
sequence_47810,2
sequence_47719,2
sequence_47737,3
sequence_47805,0
sequence_47786,0
sequence_47688,2
sequence_47723,0
sequence_47796,2
sequence_47783,2
sequence_47663,2
sequence_47725,0
sequence_47764,0
sequence_47662,2
sequence_47740,0
sequence_47694,3
sequence_47731,2
sequence_47734,2
sequence_47791,1
sequence_47801,0
sequence_47768,0
sequence_47755,0
sequence_47697,3
sequence_47733,1
sequence_47735,0
sequence_47811,2
sequence_47797,2
sequence_47770,0
sequence_47689,2
sequence_47765,1
sequence_47760,0
sequence_47790,2
sequence_47808,3
sequence_47670,2
sequence_47716,2
sequence_47677,1
sequence_47690,2
sequence_47700,2
sequence_47664,2
sequence_47668,2
sequence_47762,0
sequence_47704,1
sequence_47713,0
sequence_47773,0
sequence_47722,1
sequence_47799,0
sequence_47758,1
sequence_47761,1
sequence_47665,1
sequence_47749,2
sequence_47728,1
sequence_47804,2
sequence_47693,0
sequence_47778,1
sequence_47671,2
sequence_47699,2
sequence_47679,3
sequence_47730,1
sequence_47691,1
sequence_47794,0
sequence_47774,1
sequence_47687,1
sequence_47775,2
sequence_47803,3
sequence_47789,1
sequence_47795,3
sequence_47720,2
sequence_47709,0
sequence_47742,1
sequence_47751,3
sequence_47754,2
sequence_47772,3
sequence_47726,2
sequence_47748,1
sequence_47707,0
sequence_47812,1
sequence_47782,2
sequence_47747,2
sequence_47692,2
sequence_47681,3
sequence_47767,0
sequence_47718,1
sequence_47809,3
sequence_47763,0
sequence_47780,0
sequence_47807,0
sequence_47756,2
sequence_47744,0
sequence_47721,0
sequence_47771,1
sequence_47750,1
sequence_47787,0
sequence_47793,0
sequence_47746,0
sequence_47757,2
sequence_47802,0
sequence_47667,1
sequence_47675,0
sequence_47736,3
sequence_47684,0
sequence_47669,2
sequence_47672,1
sequence_47759,0
sequence_47712,0
sequence_47703,0
sequence_47753,0
sequence_47678,0
sequence_47680,3
sequence_47698,1
sequence_47711,0
sequence_47784,2
sequence_47685,0
sequence_47710,2
sequence_47673,1
sequence_47717,1
sequence_47715,0
sequence_47792,3
sequence_47696,0
sequence_47706,1
sequence_47766,2
sequence_47705,0
sequence_47701,1
sequence_47682,0
sequence_47800,0
sequence_47781,1
sequence_47695,0
sequence_47776,1
sequence_47686,1
