,id_seq1,target_seq1,id_seq2,target_seq2,distance,profile
51,sequence_40826,539,sequence_40803,549,0.6328125,0-0-0-0-0-0
48,sequence_40826,539,sequence_40825,532,0.5927734375,0-0-0-0-0-0
17,sequence_40826,539,sequence_40816,531,0.6171875,0-0-0-0-0-0
47,sequence_40826,539,sequence_40824,523,0.69140625,0-0-0-0-0-0
22,sequence_40826,539,sequence_40829,528,0.669921875,0-0-0-0-0-0
6,sequence_40826,539,sequence_40811,534,0.671875,0-0-0-0-0-0
54,sequence_40826,539,sequence_40864,549,0.572265625,0-0-0-0-0-0
52,sequence_40826,539,sequence_40804,561,0.6005859375,0-0-0-0-0-0
19,sequence_40826,539,sequence_40818,522,0.7412109375,0-0-0-0-0-0
58,sequence_40826,539,sequence_40859,543,0.7041015625,0-0-0-0-0-0
60,sequence_40826,539,sequence_40837,543,0.6923828125,0-0-0-0-0-0
1,sequence_40826,539,sequence_40789,510,0.7177734375,0-0-0-0-0-0
16,sequence_40826,539,sequence_40838,531,0.7041015625,0-0-0-0-0-0
68,sequence_40826,539,sequence_40830,558,0.673828125,0-0-0-0-0-0
18,sequence_40826,539,sequence_40817,528,0.59375,0-0-0-0-0-0
70,sequence_40826,539,sequence_40865,580,0.7412109375,0-0-0-0-0-0
8,sequence_40826,539,sequence_40814,510,0.6904296875,2-0-0-0-0-0
66,sequence_40826,539,sequence_40832,555,0.5830078125,2-0-0-0-0-0
14,sequence_40826,539,sequence_40842,522,0.63671875,2-0-0-0-0-0
3,sequence_40826,539,sequence_40806,525,0.4921875,2-0-0-0-0-0
44,sequence_40826,539,sequence_40839,538,0.59375,2-0-0-0-0-0
11,sequence_40826,539,sequence_40857,522,0.6494140625,2-0-0-0-0-0
9,sequence_40826,539,sequence_40845,495,0.6796875,2-0-0-0-0-0
23,sequence_40826,539,sequence_40831,525,0.677734375,2-0-0-0-0-0
55,sequence_40826,539,sequence_40808,543,0.5009765625,2-0-0-0-0-0
5,sequence_40826,539,sequence_40809,528,0.6142578125,2-0-0-0-0-0
10,sequence_40826,539,sequence_40855,522,0.5732421875,2-0-0-0-0-0
34,sequence_40826,539,sequence_40861,464,0.83203125,2-1-0-1-0-4
32,sequence_40826,539,sequence_40791,454,0.8076171875,2-1-0-1-0-4
33,sequence_40826,539,sequence_40793,456,0.8037109375,2-1-0-1-0-4
13,sequence_40826,539,sequence_40841,528,0.73828125,0-1-0-1-0-1
69,sequence_40826,539,sequence_40798,579,0.736328125,0-0-0-0-0-10
49,sequence_40826,539,sequence_40797,558,0.6943359375,0-0-0-0-0-10
79,sequence_40826,539,sequence_40867,622,0.78125,0-0-0-0-0-10
20,sequence_40826,539,sequence_40827,525,0.7216796875,0-0-0-0-0-10
76,sequence_40826,539,sequence_40866,620,0.767578125,0-0-0-0-0-10
77,sequence_40826,539,sequence_40799,597,0.7431640625,0-0-0-0-0-10
78,sequence_40826,539,sequence_40788,510,0.8134765625,0-0-0-0-0-10
74,sequence_40826,539,sequence_40796,567,0.76953125,0-0-0-0-0-10
73,sequence_40826,539,sequence_40802,560,0.8369140625,1-1-0-0-0-5
