id,label,target,labels,profile
sequence_40803,0,549,0-0-0-0,0-0-0-0-0
sequence_40825,0,532,0-0-0-0,0-0-0-0-0
sequence_40814,2,510,0-0-0-0,2-0-0-0-0
sequence_40816,0,531,0-0-0-0,0-0-0-0-0
sequence_40832,2,555,0-0-0-0,2-0-0-0-0
sequence_40861,2,464,1-0-1-4,2-1-0-1-4
sequence_40826,2,539,0-0-0-0,2-0-0-0-0
sequence_40841,0,528,1-0-1-1,0-1-0-1-1
sequence_40798,0,579,0-0-0-10,0-0-0-0-10
sequence_40802,1,560,1-0-0-5,1-1-0-0-5
sequence_40821,0,549,0-0-0-8,0-0-0-0-8
sequence_40824,0,523,0-0-0-0,0-0-0-0-0
sequence_40854,2,465,1-0-1-2,2-1-0-1-2
sequence_40797,0,558,0-0-0-10,0-0-0-0-10
sequence_40807,1,528,0-0-0-5,1-0-0-0-5
sequence_40829,0,528,0-0-0-0,0-0-0-0-0
sequence_40843,2,495,1-0-1-2,2-1-0-1-2
sequence_40842,2,522,0-0-0-0,2-0-0-0-0
sequence_40811,0,534,0-0-0-0,0-0-0-0-0
sequence_40823,0,546,0-0-0-9,0-0-0-0-9
sequence_40844,2,519,1-0-1-2,2-1-0-1-2
sequence_40867,0,622,0-0-0-10,0-0-0-0-10
sequence_40864,0,549,0-0-0-0,0-0-0-0-0
sequence_40853,2,463,1-0-1-2,2-1-0-1-2
sequence_40806,2,525,0-0-0-0,2-0-0-0-0
sequence_40850,2,462,1-0-1-2,2-1-0-1-2
sequence_40846,2,483,1-0-1-3,2-1-0-1-3
sequence_40835,0,535,0-0-0-7,0-0-0-0-7
sequence_40805,1,564,0-0-0-0,1-0-0-0-0
sequence_40792,0,517,0-0-0-7,0-0-0-0-7
sequence_40827,0,525,0-0-0-10,0-0-0-0-10
sequence_40851,2,477,1-0-1-3,2-1-0-1-3
sequence_40839,2,538,0-0-0-0,2-0-0-0-0
sequence_40857,2,522,0-0-0-0,2-0-0-0-0
sequence_40858,2,495,1-0-1-2,2-1-0-1-2
sequence_40812,2,464,1-0-1-2,2-1-0-1-2
sequence_40866,0,620,0-0-0-10,0-0-0-0-10
sequence_40804,0,561,0-0-0-0,0-0-0-0-0
sequence_40799,0,597,0-0-0-10,0-0-0-0-10
sequence_40818,0,522,0-0-0-0,0-0-0-0-0
sequence_40860,0,535,0-0-0-7,0-0-0-0-7
sequence_40845,2,495,0-0-0-0,2-0-0-0-0
sequence_40840,2,528,1-0-1-1,2-1-0-1-1
sequence_40859,0,543,0-0-0-0,0-0-0-0-0
sequence_40852,2,474,1-0-1-2,2-1-0-1-2
sequence_40837,0,543,0-0-0-0,0-0-0-0-0
sequence_40856,2,498,1-0-1-2,2-1-0-1-2
sequence_40815,2,498,1-0-1-2,2-1-0-1-2
sequence_40794,0,519,0-0-0-5,0-0-0-0-5
sequence_40819,0,532,0-0-0-7,0-0-0-0-7
sequence_40833,0,549,0-0-0-7,0-0-0-0-7
sequence_40831,2,525,0-0-0-0,2-0-0-0-0
sequence_40808,2,543,0-0-0-0,2-0-0-0-0
sequence_40822,0,549,0-0-0-8,0-0-0-0-8
sequence_40848,2,461,1-0-1-2,2-1-0-1-2
sequence_40820,0,543,0-0-0-8,0-0-0-0-8
sequence_40789,0,510,0-0-0-0,0-0-0-0-0
sequence_40791,2,454,1-0-1-4,2-1-0-1-4
sequence_40862,2,546,1-0-1-5,2-1-0-1-5
sequence_40813,1,528,0-0-0-0,1-0-0-0-0
sequence_40793,2,456,1-0-1-4,2-1-0-1-4
sequence_40834,0,546,0-0-0-9,0-0-0-0-9
sequence_40810,1,549,0-0-0-6,1-0-0-0-6
sequence_40838,0,531,0-0-0-0,0-0-0-0-0
sequence_40830,0,558,0-0-0-0,0-0-0-0-0
sequence_40795,0,562,0-0-0-8,0-0-0-0-8
sequence_40788,0,510,0-0-0-10,0-0-0-0-10
sequence_40849,2,464,1-0-1-2,2-1-0-1-2
sequence_40836,2,543,0-0-0-7,2-0-0-0-7
sequence_40809,2,528,0-0-0-0,2-0-0-0-0
sequence_40817,0,528,0-0-0-0,0-0-0-0-0
sequence_40796,0,567,0-0-0-10,0-0-0-0-10
sequence_40800,1,558,0-0-0-5,1-0-0-0-5
sequence_40790,0,523,0-0-0-7,0-0-0-0-7
sequence_40855,2,522,0-0-0-0,2-0-0-0-0
sequence_40865,0,580,0-0-0-0,0-0-0-0-0
sequence_40828,0,519,0-0-0-5,0-0-0-0-5
sequence_40787,0,510,0-0-0-7,0-0-0-0-7
sequence_40847,2,486,1-0-1-2,2-1-0-1-2
sequence_40863,0,566,0-0-0-8,0-0-0-0-8
sequence_40801,0,561,0-0-0-5,0-0-0-0-5
