id,label,target,labels,profile
sequence_19347,0,58.9,1-0-0-21,0-1-0-0-21
sequence_19511,1,62.4,2-0-0-22,1-2-0-0-22
sequence_19445,2,45.5,2-0-0-5,2-2-0-0-5
sequence_19351,2,60.9,2-0-0-24,2-2-0-0-24
sequence_53065,2,44.8,0-1-1-12,2-0-1-1-12
sequence_19426,2,56.3,2-0-0-18,2-2-0-0-18
sequence_19517,0,61.6,1-0-0-21,0-1-0-0-21
sequence_19410,0,49.9,2-0-0-7,0-2-0-0-7
sequence_19447,0,51.0,2-0-0-18,0-2-0-0-18
sequence_20040,1,47.2,2-0-0-11,1-2-0-0-11
sequence_19526,1,49.3,1-0-0-6,1-1-0-0-6
sequence_19437,0,46.7,2-0-0-9,0-2-0-0-9
sequence_19529,2,48.8,0-1-1-19,2-0-1-1-19
sequence_19470,1,61.0,1-0-0-23,1-1-0-0-23
sequence_19472,2,59.9,0-1-1-14,2-0-1-1-14
sequence_19403,2,50.9,0-1-1-4,2-0-1-1-4
sequence_20062,1,57.9,2-0-0-11,1-2-0-0-11
sequence_19429,2,50.9,2-0-0-5,2-2-0-0-5
sequence_19524,1,46.4,0-1-1-14,1-0-1-1-14
sequence_19459,1,59.2,2-0-0-22,1-2-0-0-22
sequence_19478,1,60.1,2-0-0-22,1-2-0-0-22
sequence_19467,0,64.4,2-0-0-18,0-2-0-0-18
sequence_20057,2,51.9,0-1-1-15,2-0-1-1-15
sequence_19432,2,51.0,2-0-0-5,2-2-0-0-5
sequence_53062,2,49.1,0-1-1-12,2-0-1-1-12
sequence_19353,1,64.3,2-0-0-18,1-2-0-0-18
sequence_19422,2,46.6,0-1-1-19,2-0-1-1-19
sequence_19378,2,52.4,2-0-0-9,2-2-0-0-9
sequence_19452,0,44.2,1-0-0-8,0-1-0-0-8
sequence_19417,2,47.9,0-1-1-14,2-0-1-1-14
sequence_19497,0,54.9,1-0-0-23,0-1-0-0-23
sequence_19488,1,51.3,1-0-0-8,1-1-0-0-8
sequence_19380,2,48.1,0-1-1-13,2-0-1-1-13
sequence_20048,2,39.8,0-1-1-15,2-0-1-1-15
sequence_19402,2,43.0,0-1-1-14,2-0-1-1-14
sequence_20073,2,51.0,0-1-1-15,2-0-1-1-15
sequence_19424,0,50.9,2-0-0-18,0-2-0-0-18
sequence_20066,1,49.9,2-0-0-11,1-2-0-0-11
sequence_19446,2,39.5,0-1-1-10,2-0-1-1-10
sequence_53098,1,42.0,1-0-0-25,1-1-0-0-25
sequence_19523,1,50.8,2-0-0-5,1-2-0-0-5
sequence_53083,1,51.0,1-0-0-0,1-1-0-0-0
sequence_19389,2,44.0,0-1-1-19,2-0-1-1-19
sequence_19480,1,62.8,1-0-0-23,1-1-0-0-23
sequence_19489,1,49.1,2-0-0-5,1-2-0-0-5
sequence_20051,2,42.5,0-1-1-15,2-0-1-1-15
sequence_53088,1,48.0,1-0-0-25,1-1-0-0-25
sequence_19431,0,50.5,1-0-0-17,0-1-0-0-17
sequence_20053,1,54.7,2-0-0-20,1-2-0-0-20
sequence_19428,0,49.3,1-0-0-21,0-1-0-0-21
sequence_53079,1,47.8,0-1-1-2,1-0-1-1-2
sequence_19439,2,49.5,1-0-0-16,2-1-0-0-16
sequence_19490,2,52.9,0-1-1-19,2-0-1-1-19
sequence_19408,2,51.1,0-1-1-4,2-0-1-1-4
sequence_19416,0,49.4,2-0-0-7,0-2-0-0-7
sequence_19430,0,45.7,1-0-0-8,0-1-0-0-8
sequence_19398,2,46.2,0-1-1-19,2-0-1-1-19
sequence_19360,1,63.5,2-0-0-24,1-2-0-0-24
sequence_20054,1,49.0,2-0-0-11,1-2-0-0-11
sequence_19469,2,50.5,0-1-1-13,2-0-1-1-13
sequence_53099,1,53.0,1-0-0-0,1-1-0-0-0
sequence_19451,2,51.0,2-0-0-7,2-2-0-0-7
sequence_19506,1,49.3,0-1-1-14,1-0-1-1-14
sequence_19442,2,47.4,1-0-0-16,2-1-0-0-16
sequence_53084,1,39.0,1-0-0-0,1-1-0-0-0
sequence_19491,1,48.8,0-1-1-14,1-0-1-1-14
sequence_53069,0,50.9,2-0-0-1,0-2-0-0-1
sequence_20072,0,48.7,2-0-0-20,0-2-0-0-20
sequence_19433,0,50.1,2-0-0-5,0-2-0-0-5
sequence_19405,2,48.7,0-1-1-4,2-0-1-1-4
sequence_19392,1,50.5,1-0-0-17,1-1-0-0-17
sequence_19482,0,59.3,1-0-0-21,0-1-0-0-21
sequence_19421,1,53.0,1-0-0-17,1-1-0-0-17
sequence_19390,1,46.3,1-0-0-8,1-1-0-0-8
sequence_19453,0,47.3,1-0-0-21,0-1-0-0-21
