,id,target,labels
0,sequence_53082,55.0,52
1,sequence_19402,43.0,247
2,sequence_20054,49.0,227
3,sequence_20048,39.8,258
4,sequence_20036,52.9,171
5,sequence_19525,48.8,149
6,sequence_20061,45.0,201
7,sequence_19496,48.3,104
8,sequence_19477,61.5,51
9,sequence_19363,54.6,110
10,sequence_19500,51.2,223
11,sequence_19453,47.3,234
12,sequence_53075,51.6,13
13,sequence_19522,45.4,114
14,sequence_19523,50.8,41
15,sequence_53078,43.3,30
16,sequence_20069,53.4,255
17,sequence_53062,49.1,141
18,sequence_20060,52.6,248
19,sequence_53066,39.2,146
20,sequence_19417,47.9,193
21,sequence_19391,46.8,139
22,sequence_19447,51.0,96
23,sequence_53079,47.8,22
24,sequence_20042,49.4,198
25,sequence_19419,53.3,119
26,sequence_19425,56.9,97
27,sequence_19450,46.0,106
28,sequence_53085,51.2,0
29,sequence_19509,50.6,189
30,sequence_53059,47.1,27
31,sequence_19430,45.7,29
32,sequence_20052,42.9,233
33,sequence_19369,47.9,232
34,sequence_53064,48.4,91
35,sequence_20072,48.7,221
36,sequence_20038,49.1,208
37,sequence_20039,52.6,166
38,sequence_19506,49.3,237
39,sequence_20064,47.3,238
40,sequence_19530,45.6,195
41,sequence_19498,63.2,142
42,sequence_19504,50.6,218
43,sequence_19386,50.7,183
44,sequence_19519,50.3,243
45,sequence_19404,51.3,116
46,sequence_19446,39.5,185
47,sequence_20063,48.9,172
48,sequence_20043,46.6,240
49,sequence_19497,54.9,121
50,sequence_19490,52.9,90
51,sequence_19376,53.0,23
52,sequence_19406,53.8,58
53,sequence_19405,48.7,154
54,sequence_19382,52.0,249
55,sequence_20067,50.8,252
56,sequence_19409,51.1,12
57,sequence_19354,60.0,31
58,sequence_20040,47.2,199
59,sequence_19370,51.7,135
60,sequence_19432,51.0,138
61,sequence_19371,49.0,170
62,sequence_19434,48.0,128
63,sequence_19505,42.4,259
64,sequence_53070,45.7,1
65,sequence_19392,50.5,164
66,sequence_19357,58.5,48
67,sequence_20056,56.9,215
68,sequence_19526,49.3,118
69,sequence_20046,47.4,214
70,sequence_19443,48.0,148
71,sequence_19410,49.9,65
72,sequence_19390,46.3,56
73,sequence_19439,49.5,40
74,sequence_20071,44.9,207
75,sequence_19451,51.0,130
76,sequence_20041,48.5,194
77,sequence_19415,52.8,74
78,sequence_20035,52.5,157
79,sequence_20051,42.5,254
80,sequence_19397,49.6,181
81,sequence_19394,45.4,209
82,sequence_19374,50.7,20
83,sequence_19378,52.4,88
84,sequence_19441,49.0,137
85,sequence_19433,50.1,38
86,sequence_20062,57.9,188
87,sequence_19393,53.7,178
88,sequence_20065,46.5,210
89,sequence_19383,50.5,92
90,sequence_19422,46.6,113
91,sequence_19495,58.9,123
92,sequence_19431,50.5,224
93,sequence_20058,54.9,236
94,sequence_19488,51.3,79
95,sequence_19375,49.9,77
96,sequence_19511,62.4,145
97,sequence_53065,44.8,26
98,sequence_53074,48.3,9
99,sequence_20050,47.9,242
100,sequence_19515,50.4,151
101,sequence_20057,51.9,231
102,sequence_19438,56.1,159
103,sequence_19486,54.2,112
104,sequence_19389,44.0,147
105,sequence_19468,54.8,165
106,sequence_20068,50.6,229
107,sequence_19420,40.6,169
108,sequence_20076,55.7,204
109,sequence_20070,51.8,225
110,sequence_19399,47.5,216
111,sequence_19436,46.4,115
112,sequence_19492,58.5,211
113,sequence_19445,45.5,235
114,sequence_19403,50.9,192
115,sequence_19428,49.3,187
116,sequence_19377,50.3,168
117,sequence_19427,53.8,76
118,sequence_19521,53.0,245
119,sequence_20045,48.8,250
120,sequence_19412,55.3,69
121,sequence_19508,49.5,239
122,sequence_53080,50.4,36
123,sequence_20073,51.0,257
124,sequence_19442,47.4,47
125,sequence_53077,43.5,33
126,sequence_19429,50.9,186
127,sequence_19416,49.4,105
128,sequence_20055,46.3,230
129,sequence_19388,48.4,152
130,sequence_20049,43.9,260
131,sequence_20059,52.3,175
132,sequence_19467,64.4,10
133,sequence_19373,53.1,81
134,sequence_19396,43.1,244
135,sequence_19527,50.1,136
136,sequence_19435,51.4,134
137,sequence_53069,50.9,18
138,sequence_19418,47.2,102
139,sequence_20075,54.9,251
140,sequence_19423,61.2,80
141,sequence_19516,51.9,203
142,sequence_19512,54.4,126
143,sequence_19387,47.7,217
144,sequence_53061,50.6,64
145,sequence_19448,46.3,200
146,sequence_19469,50.5,222
147,sequence_19449,54.3,124
148,sequence_53063,44.0,21
