id,label,target,labels,profile
sequence_47777,1,11.0,3-0-0-2,1-3-0-0-2
sequence_47708,0,111.0,3-0-0-5,0-3-0-0-5
sequence_47743,0,63.0,3-0-0-5,0-3-0-0-5
sequence_47674,0,38.0,3-0-0-5,0-3-0-0-5
sequence_47741,2,102.0,3-0-0-5,2-3-0-0-5
sequence_47724,1,48.0,3-0-0-9,1-3-0-0-9
sequence_47683,2,75.0,3-0-0-1,2-3-0-0-1
sequence_47745,0,83.0,3-0-0-5,0-3-0-0-5
sequence_47727,2,45.0,2-3-3-4,2-2-3-3-4
sequence_47779,2,11.0,3-0-0-2,2-3-0-0-2
sequence_47739,0,35.0,3-0-0-5,0-3-0-0-5
sequence_47732,2,30.0,2-3-3-4,2-2-3-3-4
sequence_47666,0,69.0,0-1-1-6,0-0-1-1-6
sequence_47661,0,52.0,0-1-1-6,0-0-1-1-6
sequence_47738,0,55.0,3-0-0-5,0-3-0-0-5
sequence_47714,1,51.0,3-0-0-1,1-3-0-0-1
sequence_47729,1,34.0,1-2-2-10,1-1-2-2-10
sequence_47752,1,67.0,3-0-0-5,1-3-0-0-5
sequence_47702,0,69.0,3-0-0-5,0-3-0-0-5
sequence_47798,2,23.0,0-1-1-3,2-0-1-1-3
sequence_47788,0,5.0,1-2-2-11,0-1-2-2-11
sequence_47806,1,73.0,3-0-0-2,1-3-0-0-2
sequence_47769,1,25.0,3-0-0-2,1-3-0-0-2
sequence_47785,1,25.0,3-0-0-2,1-3-0-0-2
sequence_47676,0,56.0,3-0-0-5,0-3-0-0-5
sequence_47810,0,5.57,1-2-2-11,0-1-2-2-11
sequence_47719,1,66.0,0-1-1-6,1-0-1-1-6
sequence_47737,1,27.0,1-2-2-12,1-1-2-2-12
sequence_47805,1,22.0,1-2-2-10,1-1-2-2-10
sequence_47786,0,18.0,1-2-2-10,0-1-2-2-10
sequence_47688,2,90.0,0-1-1-3,2-0-1-1-3
sequence_47723,1,69.0,3-0-0-9,1-3-0-0-9
sequence_47796,2,20.0,0-1-1-3,2-0-1-1-3
sequence_47783,2,24.5,2-3-3-4,2-2-3-3-4
sequence_47663,0,36.0,0-1-1-3,0-0-1-1-3
sequence_47725,1,57.0,3-0-0-2,1-3-0-0-2
sequence_47764,0,118.0,3-0-0-5,0-3-0-0-5
sequence_47662,2,28.0,2-3-3-4,2-2-3-3-4
sequence_47740,0,158.0,3-0-0-5,0-3-0-0-5
sequence_47694,2,51.0,1-2-2-7,2-1-2-2-7
sequence_47731,0,32.0,2-3-3-4,0-2-3-3-4
sequence_47734,2,110.0,2-3-3-4,2-2-3-3-4
sequence_47791,2,4.0,1-2-2-11,2-1-2-2-11
sequence_47801,0,4.0,1-2-2-11,0-1-2-2-11
sequence_47768,1,17.0,3-0-0-2,1-3-0-0-2
sequence_47755,1,100.0,3-0-0-5,1-3-0-0-5
sequence_47697,0,55.5,1-2-2-0,0-1-2-2-0
sequence_47733,2,25.0,0-1-1-3,2-0-1-1-3
sequence_47735,0,55.0,3-0-0-9,0-3-0-0-9
sequence_47811,2,24.0,2-3-3-4,2-2-3-3-4
sequence_47797,2,27.0,2-3-3-4,2-2-3-3-4
sequence_47770,0,25.0,3-0-0-2,0-3-0-0-2
sequence_47689,2,52.0,0-1-1-3,2-0-1-1-3
sequence_47765,0,118.0,3-0-0-5,0-3-0-0-5
sequence_47760,1,26.0,1-2-2-12,1-1-2-2-12
sequence_47790,2,9.0,1-2-2-11,2-1-2-2-11
sequence_47808,1,4.0,1-2-2-12,1-1-2-2-12
sequence_47670,0,97.0,0-1-1-6,0-0-1-1-6
sequence_47716,2,84.0,0-1-1-6,2-0-1-1-6
sequence_47677,0,103.0,3-0-0-5,0-3-0-0-5
sequence_47690,2,63.0,0-1-1-3,2-0-1-1-3
sequence_47700,0,65.0,3-0-0-5,0-3-0-0-5
sequence_47664,2,32.0,0-1-1-3,2-0-1-1-3
sequence_47668,2,48.0,0-1-1-8,2-0-1-1-8
sequence_47762,0,127.0,3-0-0-5,0-3-0-0-5
sequence_47704,0,98.0,3-0-0-5,0-3-0-0-5
sequence_47713,0,51.0,3-0-0-5,0-3-0-0-5
sequence_47773,0,19.0,1-2-2-11,0-1-2-2-11
sequence_47722,1,75.0,3-0-0-5,1-3-0-0-5
sequence_47799,2,24.0,3-0-0-2,2-3-0-0-2
sequence_47758,2,22.0,0-1-1-3,2-0-1-1-3
sequence_47761,0,120.0,3-0-0-5,0-3-0-0-5
sequence_47665,0,50.0,0-1-1-6,0-0-1-1-6
sequence_47749,1,81.0,3-0-0-5,1-3-0-0-5
sequence_47728,0,12.0,1-2-2-0,0-1-2-2-0
sequence_47804,1,23.0,3-0-0-2,1-3-0-0-2
sequence_47693,2,64.0,3-0-0-1,2-3-0-0-1
sequence_47778,1,26.0,3-0-0-2,1-3-0-0-2
sequence_47671,0,36.0,0-1-1-8,0-0-1-1-8
sequence_47699,1,62.0,3-0-0-1,1-3-0-0-1
sequence_47679,2,44.0,3-0-0-1,2-3-0-0-1
sequence_47730,2,35.0,0-1-1-3,2-0-1-1-3
sequence_47691,0,40.0,3-0-0-1,0-3-0-0-1
sequence_47794,1,18.0,1-2-2-10,1-1-2-2-10
sequence_47774,1,21.0,3-0-0-2,1-3-0-0-2
sequence_47687,1,92.0,0-1-1-3,1-0-1-1-3
sequence_47775,2,23.0,2-3-3-4,2-2-3-3-4
sequence_47803,0,12.0,1-2-2-11,0-1-2-2-11
sequence_47789,0,10.0,1-2-2-11,0-1-2-2-11
sequence_47795,1,7.0,1-2-2-11,1-1-2-2-11
sequence_47720,0,80.0,0-1-1-6,0-0-1-1-6
sequence_47709,2,119.0,3-0-0-1,2-3-0-0-1
sequence_47742,2,108.0,3-0-0-5,2-3-0-0-5
sequence_47751,1,34.0,1-2-2-0,1-1-2-2-0
sequence_47754,1,70.0,0-1-1-6,1-0-1-1-6
sequence_47772,0,12.0,1-2-2-11,0-1-2-2-11
