,id,target,labels
0,sequence_53082,55.0,81
1,sequence_19402,43.0,193
2,sequence_20054,49.0,252
3,sequence_20048,39.8,256
4,sequence_20036,52.9,129
5,sequence_19525,48.8,99
6,sequence_20061,45.0,189
7,sequence_19496,48.3,187
8,sequence_19477,61.5,67
9,sequence_19363,54.6,113
10,sequence_19500,51.2,134
11,sequence_19453,47.3,167
12,sequence_53075,51.6,87
13,sequence_19522,45.4,178
14,sequence_19523,50.8,73
15,sequence_53078,43.3,190
16,sequence_20069,53.4,244
17,sequence_53062,49.1,130
18,sequence_20060,52.6,195
19,sequence_53066,39.2,197
20,sequence_19417,47.9,148
21,sequence_19391,46.8,142
22,sequence_19447,51.0,24
23,sequence_53079,47.8,245
24,sequence_20042,49.4,259
25,sequence_19419,53.3,116
26,sequence_19425,56.9,110
27,sequence_19450,46.0,40
28,sequence_53085,51.2,42
29,sequence_19509,50.6,165
30,sequence_53059,47.1,133
31,sequence_19430,45.7,215
32,sequence_20052,42.9,203
33,sequence_19369,47.9,120
34,sequence_53064,48.4,97
35,sequence_20072,48.7,182
36,sequence_20038,49.1,232
37,sequence_20039,52.6,217
38,sequence_19506,49.3,230
39,sequence_20064,47.3,260
40,sequence_19530,45.6,221
41,sequence_19498,63.2,48
42,sequence_19504,50.6,180
43,sequence_19386,50.7,92
44,sequence_19519,50.3,105
45,sequence_19404,51.3,17
46,sequence_19446,39.5,236
47,sequence_20063,48.9,255
48,sequence_20043,46.6,150
49,sequence_19497,54.9,90
50,sequence_19490,52.9,238
51,sequence_19376,53.0,183
52,sequence_19406,53.8,0
53,sequence_19405,48.7,30
54,sequence_19382,52.0,53
55,sequence_20067,50.8,233
56,sequence_19409,51.1,19
57,sequence_19354,60.0,13
58,sequence_20040,47.2,223
59,sequence_19370,51.7,153
60,sequence_19432,51.0,181
61,sequence_19371,49.0,185
62,sequence_19434,48.0,234
63,sequence_19505,42.4,208
64,sequence_53070,45.7,228
65,sequence_19392,50.5,155
66,sequence_19357,58.5,20
67,sequence_20056,56.9,224
68,sequence_19526,49.3,175
69,sequence_20046,47.4,200
70,sequence_19443,48.0,188
71,sequence_19410,49.9,1
72,sequence_19390,46.3,132
73,sequence_19439,49.5,98
74,sequence_20071,44.9,226
75,sequence_19451,51.0,52
76,sequence_20041,48.5,231
77,sequence_19415,52.8,7
78,sequence_20035,52.5,192
79,sequence_20051,42.5,254
80,sequence_19397,49.6,107
81,sequence_19394,45.4,196
