,id,target,labels
0,sequence_47787,5.0,6-0-0-0
1,sequence_47684,23.0,14-0-0-20
2,sequence_47789,10.0,3-0-14-1
3,sequence_47790,9.0,3-0-14-1
4,sequence_47781,12.0,5-0-1-19
5,sequence_47777,11.0,5-0-1-19
6,sequence_47779,11.0,5-0-1-19
7,sequence_47784,21.0,5-0-12-2
8,sequence_47786,18.0,5-0-1-19
9,sequence_47782,17.0,5-0-1-19
10,sequence_47772,12.0,6-0-0-0
11,sequence_47795,7.0,6-0-0-0
12,sequence_47776,9.0,6-0-0-0
13,sequence_47685,24.0,12-0-4-5
14,sequence_47679,44.0,17-0-5-3
15,sequence_47695,52.0,14-0-2-20
16,sequence_47710,43.0,14-0-2-4
17,sequence_47686,22.0,12-0-4-5
18,sequence_47778,26.0,1-0-23-6
19,sequence_47780,23.0,22-0-23-19
20,sequence_47785,25.0,8-0-10-7
21,sequence_47803,12.0,3-0-14-1
22,sequence_47663,36.0,13-0-13-8
23,sequence_47757,36.0,10-0-12-2
24,sequence_47783,24.5,2-0-6-9
25,sequence_47796,20.0,10-0-12-2
26,sequence_47750,25.0,14-0-0-20
27,sequence_47760,26.0,14-0-0-20
28,sequence_47773,19.0,3-0-14-1
29,sequence_47768,17.0,17-0-1-3
30,sequence_47771,18.0,5-0-1-2
31,sequence_47681,44.0,1-0-11-11
32,sequence_47696,47.0,12-0-4-5
33,sequence_47680,73.0,21-0-11-11
34,sequence_47673,65.5,17-0-5-3
35,sequence_47700,65.0,21-0-5-3
36,sequence_47689,52.0,18-0-2-4
37,sequence_47683,75.0,23-0-19-12
38,sequence_47697,55.5,12-0-4-5
39,sequence_47678,37.0,12-0-4-5
40,sequence_47682,53.0,1-0-7-18
41,sequence_47724,48.0,1-0-7-18
42,sequence_47806,73.0,7-0-3-6
43,sequence_47807,42.0,7-0-3-6
44,sequence_47804,23.0,8-0-10-7
45,sequence_47800,20.0,8-0-10-7
46,sequence_47799,24.0,22-0-23-7
47,sequence_47664,32.0,4-0-17-14
48,sequence_47666,69.0,13-0-13-8
49,sequence_47671,36.0,13-0-13-8
50,sequence_47727,45.0,2-0-6-9
51,sequence_47756,37.0,2-0-6-9
52,sequence_47775,23.0,2-0-6-9
53,sequence_47730,35.0,10-0-12-2
54,sequence_47758,22.0,10-0-12-2
55,sequence_47797,27.0,15-0-18-15
56,sequence_47798,23.0,10-0-12-2
57,sequence_47751,34.0,12-0-4-5
58,sequence_47741,102.0,17-0-5-3
59,sequence_47743,63.0,0-0-22-10
60,sequence_47752,67.0,0-0-22-10
61,sequence_47745,83.0,0-0-22-10
62,sequence_47747,72.0,0-0-22-10
63,sequence_47748,79.0,0-0-22-10
