,id,target,labels
0,sequence_53082,55.0,125
1,sequence_19402,43.0,228
2,sequence_20054,49.0,211
3,sequence_20048,39.8,255
4,sequence_20036,52.9,231
5,sequence_19525,48.8,62
6,sequence_20061,45.0,250
7,sequence_19496,48.3,107
8,sequence_19477,61.5,65
9,sequence_19363,54.6,127
10,sequence_19500,51.2,203
11,sequence_19453,47.3,143
12,sequence_53075,51.6,164
13,sequence_19522,45.4,8
14,sequence_19523,50.8,6
15,sequence_53078,43.3,160
16,sequence_20069,53.4,253
17,sequence_53062,49.1,202
18,sequence_20060,52.6,258
19,sequence_53066,39.2,199
20,sequence_19417,47.9,124
21,sequence_19391,46.8,118
22,sequence_19447,51.0,29
23,sequence_53079,47.8,99
24,sequence_20042,49.4,234
25,sequence_19419,53.3,75
26,sequence_19425,56.9,83
27,sequence_19450,46.0,74
28,sequence_53085,51.2,4
29,sequence_19509,50.6,182
30,sequence_53059,47.1,181
31,sequence_19430,45.7,2
32,sequence_20052,42.9,249
33,sequence_19369,47.9,194
34,sequence_53064,48.4,201
35,sequence_20072,48.7,244
36,sequence_20038,49.1,236
37,sequence_20039,52.6,238
38,sequence_19506,49.3,173
39,sequence_20064,47.3,204
40,sequence_19530,45.6,119
41,sequence_19498,63.2,165
42,sequence_19504,50.6,162
43,sequence_19386,50.7,178
44,sequence_19519,50.3,198
45,sequence_19404,51.3,105
46,sequence_19446,39.5,92
47,sequence_20063,48.9,213
48,sequence_20043,46.6,245
49,sequence_19497,54.9,108
50,sequence_19490,52.9,31
51,sequence_19376,53.0,42
52,sequence_19406,53.8,45
53,sequence_19405,48.7,85
54,sequence_19382,52.0,214
55,sequence_20067,50.8,239
56,sequence_19409,51.1,13
57,sequence_19354,60.0,50
58,sequence_20040,47.2,229
59,sequence_19370,51.7,110
60,sequence_19432,51.0,84
61,sequence_19371,49.0,91
62,sequence_19434,48.0,60
63,sequence_19505,42.4,205
64,sequence_53070,45.7,15
65,sequence_19392,50.5,155
66,sequence_19357,58.5,115
67,sequence_20056,56.9,224
68,sequence_19526,49.3,27
69,sequence_20046,47.4,254
70,sequence_19443,48.0,151
71,sequence_19410,49.9,76
72,sequence_19390,46.3,53
73,sequence_19439,49.5,17
74,sequence_20071,44.9,225
75,sequence_19451,51.0,145
76,sequence_20041,48.5,226
77,sequence_19415,52.8,141
78,sequence_20035,52.5,215
79,sequence_20051,42.5,251
80,sequence_19397,49.6,197
81,sequence_19394,45.4,176
82,sequence_19374,50.7,14
83,sequence_19378,52.4,144
84,sequence_19441,49.0,95
85,sequence_19433,50.1,18
86,sequence_20062,57.9,241
87,sequence_19393,53.7,183
88,sequence_20065,46.5,218
89,sequence_19383,50.5,120
90,sequence_19422,46.6,94
91,sequence_19495,58.9,132
