,strategy,siluetas,calinski,davies
0,birch-2,0.2836303758932103,67.2700555141793,1.426973640942916
1,birch-3,0.12804638781272817,48.147158043064344,2.464918493448192
2,birch-4,0.11962882351894782,39.567000487289796,2.2790160552423258
3,birch-5,0.1322451081620554,35.4516277285648,2.218048003515288
4,birch-6,0.13728158319048792,32.38808689761801,2.093632915333245
5,birch-7,0.126126321398188,30.459931293139554,2.0747829364395582
6,birch-8,0.12467546051103004,28.72179314353216,2.0366421146512383
7,birch-9,0.1365038863144031,27.50723848256265,1.9890371107992775
8,birch-10,0.13933103899875024,26.63217558664751,1.8650863434154012
9,birch-11,0.13663328387480703,25.606644283249814,1.8052073941194862
10,birch-12,0.14206202272870408,24.751374762154715,1.8375077771200379
11,birch-13,0.14674380592597971,23.96230590333491,1.8192605663624535
12,birch-14,0.1451273490370378,23.13762318463006,1.852502987024957
13,birch-15,0.14787548280887075,22.407390903714578,1.790395634822699
14,birch-16,0.15482942654685028,21.788514536477514,1.7393538464890992
15,birch-17,0.15747302825775264,21.245419885375707,1.7198869162686927
16,birch-18,0.16033445120809312,20.761940223296552,1.7296703418179453
17,birch-19,0.16162210252803386,20.292337383184833,1.7473345031290304
18,birch-20,0.16723412547577984,19.85281291393031,1.6946982802408503
19,birch-21,0.1618069810807687,19.415457267545268,1.6798815872302812
20,birch-22,0.16016634569255642,19.015392671837052,1.6957834036418944
21,birch-23,0.16471339678530805,18.64484826007801,1.6728649716785924
22,birch-24,0.16327350780953281,18.269871415340553,1.6587492974297182
23,birch-25,0.1636855435121389,17.928727479567517,1.6415277971205864
24,birch-26,0.15861105209978235,17.61234842809573,1.6723805755024974
25,birch-27,0.15964372670529361,17.316556255966518,1.6429947370424058
26,birch-28,0.16263101928617607,17.05267269643957,1.6310443097625076
27,birch-29,0.16373801434753593,16.81619641093957,1.5985928392114828
