,id,target,labels
0,sequence_53082,55.0,0
1,sequence_19402,43.0,4
2,sequence_20054,49.0,6
3,sequence_20048,39.8,6
4,sequence_20036,52.9,6
5,sequence_19525,48.8,12
6,sequence_20061,45.0,11
7,sequence_19496,48.3,9
8,sequence_19477,61.5,15
9,sequence_19363,54.6,4
10,sequence_19500,51.2,13
11,sequence_19453,47.3,25
12,sequence_53075,51.6,1
13,sequence_19522,45.4,19
14,sequence_19523,50.8,12
15,sequence_53078,43.3,1
16,sequence_20069,53.4,16
17,sequence_53062,49.1,35
18,sequence_20060,52.6,11
19,sequence_53066,39.2,23
20,sequence_19417,47.9,21
21,sequence_19391,46.8,8
22,sequence_19447,51.0,15
23,sequence_53079,47.8,19
24,sequence_20042,49.4,3
25,sequence_19419,53.3,7
26,sequence_19425,56.9,17
27,sequence_19450,46.0,15
28,sequence_53085,51.2,33
29,sequence_19509,50.6,12
30,sequence_53059,47.1,23
31,sequence_19430,45.7,25
32,sequence_20052,42.9,6
33,sequence_19369,47.9,2
34,sequence_53064,48.4,23
35,sequence_20072,48.7,20
36,sequence_20038,49.1,20
37,sequence_20039,52.6,3
38,sequence_19506,49.3,19
39,sequence_20064,47.3,26
40,sequence_19530,45.6,19
41,sequence_19498,63.2,30
42,sequence_19504,50.6,14
43,sequence_19386,50.7,4
44,sequence_19519,50.3,4
45,sequence_19404,51.3,2
46,sequence_19446,39.5,10
47,sequence_20063,48.9,16
48,sequence_20043,46.6,22
49,sequence_19497,54.9,32
50,sequence_19490,52.9,19
51,sequence_19376,53.0,8
52,sequence_19406,53.8,5
53,sequence_19405,48.7,21
54,sequence_19382,52.0,21
55,sequence_20067,50.8,16
56,sequence_19409,51.1,32
57,sequence_19354,60.0,5
58,sequence_20040,47.2,6
59,sequence_19370,51.7,2
60,sequence_19432,51.0,12
61,sequence_19371,49.0,21
62,sequence_19434,48.0,18
63,sequence_19505,42.4,13
64,sequence_53070,45.7,25
65,sequence_19392,50.5,7
66,sequence_19357,58.5,31
67,sequence_20056,56.9,22
68,sequence_19526,49.3,7
69,sequence_20046,47.4,3
70,sequence_19443,48.0,10
71,sequence_19410,49.9,5
72,sequence_19390,46.3,8
73,sequence_19439,49.5,17
74,sequence_20071,44.9,20
75,sequence_19451,51.0,30
76,sequence_20041,48.5,20
77,sequence_19415,52.8,9
78,sequence_20035,52.5,3
79,sequence_20051,42.5,23
80,sequence_19397,49.6,9
81,sequence_19394,45.4,4
82,sequence_19374,50.7,8
83,sequence_19378,52.4,9
84,sequence_19441,49.0,10
85,sequence_19433,50.1,12
86,sequence_20062,57.9,11
87,sequence_19393,53.7,7
88,sequence_20065,46.5,6
89,sequence_19383,50.5,10
90,sequence_19422,46.6,19
91,sequence_19495,58.9,12
92,sequence_19431,50.5,18
93,sequence_20058,54.9,16
94,sequence_19488,51.3,8
95,sequence_19375,49.9,9
96,sequence_19511,62.4,29
97,sequence_53065,44.8,23
98,sequence_53074,48.3,1
99,sequence_20050,47.9,21
100,sequence_19515,50.4,4
101,sequence_20057,51.9,16
102,sequence_19438,56.1,31
103,sequence_19486,54.2,12
104,sequence_19389,44.0,19
105,sequence_19468,54.8,13
106,sequence_20068,50.6,11
107,sequence_19420,40.6,9
108,sequence_20076,55.7,11
109,sequence_20070,51.8,3
110,sequence_19399,47.5,9
111,sequence_19436,46.4,18
112,sequence_19492,58.5,18
113,sequence_19445,45.5,14
114,sequence_19403,50.9,35
115,sequence_19428,49.3,24
116,sequence_19377,50.3,9
117,sequence_19427,53.8,15
118,sequence_19521,53.0,2
119,sequence_20045,48.8,16
120,sequence_19412,55.3,5
121,sequence_19508,49.5,19
122,sequence_53080,50.4,1
123,sequence_20073,51.0,16
124,sequence_19442,47.4,17
125,sequence_53077,43.5,0
126,sequence_19429,50.9,14
127,sequence_19416,49.4,5
128,sequence_20055,46.3,6
129,sequence_19388,48.4,5
130,sequence_20049,43.9,7
131,sequence_20059,52.3,20
132,sequence_19467,64.4,31
133,sequence_19373,53.1,8
134,sequence_19396,43.1,9
135,sequence_19527,50.1,9
136,sequence_19435,51.4,18
137,sequence_53069,50.9,27
138,sequence_19418,47.2,19
139,sequence_20075,54.9,3
140,sequence_19423,61.2,31
141,sequence_19516,51.9,31
142,sequence_19512,54.4,29
143,sequence_19387,47.7,4
144,sequence_53061,50.6,29
145,sequence_19448,46.3,13
146,sequence_19469,50.5,13
147,sequence_19449,54.3,15
148,sequence_53063,44.0,10
149,sequence_19457,43.6,18
150,sequence_19466,56.9,28
151,sequence_19494,60.0,18
152,sequence_19454,43.1,12
153,sequence_19529,48.8,19
154,sequence_19426,56.3,31
155,sequence_19491,48.8,19
156,sequence_19421,53.0,7
157,sequence_19514,53.0,13
158,sequence_19368,56.2,9
159,sequence_19437,46.7,9
160,sequence_20044,48.4,20
161,sequence_19501,57.2,24
162,sequence_20074,47.1,16
163,sequence_19395,49.7,7
164,sequence_19510,47.8,19
165,sequence_19489,49.1,12
166,sequence_19440,48.5,10
167,sequence_19408,51.1,21
168,sequence_53076,46.3,29
169,sequence_19372,49.2,8
170,sequence_19507,46.0,7
171,sequence_20066,49.9,11
172,sequence_19524,46.4,12
173,sequence_19414,54.7,24
174,sequence_19485,58.0,12
175,sequence_19384,50.8,5
176,sequence_19493,50.4,19
177,sequence_19484,52.0,29
178,sequence_53073,53.8,31
179,sequence_20034,52.0,22
180,sequence_19456,48.0,18
181,sequence_53067,40.9,23
182,sequence_19502,59.9,28
183,sequence_20053,54.7,11
184,sequence_19355,58.8,21
185,sequence_19365,53.0,24
186,sequence_20047,49.9,11
187,sequence_19528,47.1,19
188,sequence_19455,44.5,25
189,sequence_19479,60.8,30
190,sequence_19452,44.2,25
191,sequence_19407,49.2,24
192,sequence_19444,50.7,17
193,sequence_19499,53.3,28
194,sequence_19487,55.9,8
195,sequence_19398,46.2,19
196,sequence_19424,50.9,15
197,sequence_20037,57.8,20
198,sequence_53058,51.2,32
199,sequence_19458,62.9,26
200,sequence_19470,61.0,32
201,sequence_19364,57.1,27
202,sequence_19366,60.0,32
203,sequence_19361,55.6,24
204,sequence_19358,59.1,4
205,sequence_19360,63.5,27
206,sequence_19474,64.4,30
207,sequence_53060,47.9,1
208,sequence_19473,60.6,28
209,sequence_19459,59.2,29
210,sequence_19481,63.1,30
211,sequence_19465,62.9,31
212,sequence_19476,62.2,30
213,sequence_19480,62.8,28
214,sequence_19463,62.7,29
215,sequence_19464,62.2,28
216,sequence_19359,59.3,28
217,sequence_19350,60.1,29
218,sequence_19367,61.0,27
219,sequence_19471,60.0,31
220,sequence_19475,59.1,28
221,sequence_19353,64.3,31
222,sequence_19461,61.2,29
223,sequence_19483,60.6,30
224,sequence_19472,59.9,28
225,sequence_19462,63.2,26
226,sequence_19362,61.0,27
227,sequence_19349,58.9,26
228,sequence_19478,60.1,30
229,sequence_19351,60.9,29
230,sequence_19460,61.0,26
231,sequence_19352,58.5,32
232,sequence_19482,59.3,28
233,sequence_19518,61.6,30
234,sequence_19356,59.0,32
235,sequence_19503,60.0,30
236,sequence_19517,61.6,28
237,sequence_19520,58.7,30
238,sequence_19385,58.2,27
239,sequence_19411,58.0,27
240,sequence_19513,61.0,31
241,sequence_19413,58.7,30
242,sequence_53083,51.0,0
243,sequence_53088,48.0,33
244,sequence_19381,50.0,35
245,sequence_53081,53.0,0
246,sequence_53086,40.0,33
247,sequence_53087,52.0,0
248,sequence_19400,43.0,4
249,sequence_53068,36.0,33
250,sequence_53072,47.0,0
251,sequence_53098,42.0,33
252,sequence_53052,55.0,0
253,sequence_53084,39.0,0
254,sequence_53099,53.0,34
255,sequence_53056,52.0,34
256,sequence_19347,58.9,34
257,sequence_19379,50.3,34
258,sequence_19348,46.7,35
259,sequence_19380,48.1,35
260,sequence_19401,47.4,34
