,id,target,labels
0,sequence_53082,55.0,0
1,sequence_19402,43.0,0
2,sequence_20054,49.0,0
3,sequence_20048,39.8,0
4,sequence_20036,52.9,0
5,sequence_19525,48.8,0
6,sequence_20061,45.0,0
7,sequence_19496,48.3,0
8,sequence_19477,61.5,0
9,sequence_19363,54.6,0
10,sequence_19500,51.2,0
11,sequence_19453,47.3,0
12,sequence_53075,51.6,0
13,sequence_19522,45.4,0
14,sequence_19523,50.8,0
15,sequence_53078,43.3,0
16,sequence_20069,53.4,0
17,sequence_53062,49.1,0
18,sequence_20060,52.6,0
19,sequence_53066,39.2,0
20,sequence_19417,47.9,0
21,sequence_19391,46.8,0
22,sequence_19447,51.0,0
23,sequence_53079,47.8,0
24,sequence_20042,49.4,0
25,sequence_19419,53.3,0
26,sequence_19425,56.9,0
27,sequence_19450,46.0,0
28,sequence_53085,51.2,0
29,sequence_19509,50.6,0
30,sequence_53059,47.1,0
31,sequence_19430,45.7,0
32,sequence_20052,42.9,0
33,sequence_19369,47.9,0
34,sequence_53064,48.4,0
35,sequence_20072,48.7,0
36,sequence_20038,49.1,0
37,sequence_20039,52.6,0
38,sequence_19506,49.3,0
39,sequence_20064,47.3,0
40,sequence_19530,45.6,0
41,sequence_19498,63.2,0
42,sequence_19504,50.6,0
43,sequence_19386,50.7,0
44,sequence_19519,50.3,0
45,sequence_19404,51.3,0
46,sequence_19446,39.5,0
47,sequence_20063,48.9,0
48,sequence_20043,46.6,0
49,sequence_19497,54.9,0
50,sequence_19490,52.9,0
51,sequence_19376,53.0,0
52,sequence_19406,53.8,0
53,sequence_19405,48.7,0
54,sequence_19382,52.0,0
55,sequence_20067,50.8,0
56,sequence_19409,51.1,0
57,sequence_19354,60.0,0
58,sequence_20040,47.2,0
59,sequence_19370,51.7,0
60,sequence_19432,51.0,0
61,sequence_19371,49.0,0
62,sequence_19434,48.0,0
63,sequence_19505,42.4,0
64,sequence_53070,45.7,0
65,sequence_19392,50.5,0
66,sequence_19357,58.5,0
67,sequence_20056,56.9,0
68,sequence_19526,49.3,0
69,sequence_20046,47.4,0
70,sequence_19443,48.0,0
71,sequence_19410,49.9,0
72,sequence_19390,46.3,0
73,sequence_19439,49.5,0
74,sequence_20071,44.9,0
75,sequence_19451,51.0,0
76,sequence_20041,48.5,0
77,sequence_19415,52.8,0
78,sequence_20035,52.5,0
79,sequence_20051,42.5,0
80,sequence_19397,49.6,0
81,sequence_19394,45.4,0
82,sequence_19374,50.7,0
83,sequence_19378,52.4,0
84,sequence_19441,49.0,0
85,sequence_19433,50.1,0
86,sequence_20062,57.9,0
87,sequence_19393,53.7,0
88,sequence_20065,46.5,0
89,sequence_19383,50.5,0
90,sequence_19422,46.6,0
91,sequence_19495,58.9,0
92,sequence_19431,50.5,0
93,sequence_20058,54.9,0
94,sequence_19488,51.3,0
95,sequence_19375,49.9,0
96,sequence_19511,62.4,0
97,sequence_53065,44.8,0
98,sequence_53074,48.3,0
99,sequence_20050,47.9,0
100,sequence_19515,50.4,0
101,sequence_20057,51.9,0
102,sequence_19438,56.1,0
103,sequence_19486,54.2,0
104,sequence_19389,44.0,0
105,sequence_19468,54.8,0
106,sequence_20068,50.6,0
107,sequence_19420,40.6,0
108,sequence_20076,55.7,0
109,sequence_20070,51.8,0
110,sequence_19399,47.5,0
111,sequence_19436,46.4,0
112,sequence_19492,58.5,0
113,sequence_19445,45.5,0
114,sequence_19403,50.9,0
115,sequence_19428,49.3,0
116,sequence_19377,50.3,0
117,sequence_19427,53.8,0
118,sequence_19521,53.0,0
119,sequence_20045,48.8,0
120,sequence_19412,55.3,0
121,sequence_19508,49.5,0
122,sequence_53080,50.4,0
123,sequence_20073,51.0,0
124,sequence_19442,47.4,0
125,sequence_53077,43.5,0
126,sequence_19429,50.9,0
127,sequence_19416,49.4,0
128,sequence_20055,46.3,0
129,sequence_19388,48.4,0
130,sequence_20049,43.9,0
131,sequence_20059,52.3,0
132,sequence_19467,64.4,0
133,sequence_19373,53.1,0
134,sequence_19396,43.1,0
135,sequence_19527,50.1,0
136,sequence_19435,51.4,0
137,sequence_53069,50.9,0
138,sequence_19418,47.2,0
139,sequence_20075,54.9,0
140,sequence_19423,61.2,0
141,sequence_19516,51.9,0
142,sequence_19512,54.4,0
143,sequence_19387,47.7,0
144,sequence_53061,50.6,0
145,sequence_19448,46.3,0
146,sequence_19469,50.5,0
147,sequence_19449,54.3,0
148,sequence_53063,44.0,0
149,sequence_19457,43.6,0
150,sequence_19466,56.9,0
151,sequence_19494,60.0,0
152,sequence_19454,43.1,0
153,sequence_19529,48.8,0
154,sequence_19426,56.3,0
155,sequence_19491,48.8,0
156,sequence_19421,53.0,0
157,sequence_19514,53.0,0
