,strategy,siluetas,calinski,davies
0,meanshift-2,0.5178948304835201,321.94847227178525,0.7520427479938642
1,meanshift-3,0.5178948304835201,321.94847227178525,0.7520427479938642
2,meanshift-4,0.5178948304835201,321.94847227178525,0.7520427479938642
3,meanshift-5,0.5178948304835201,321.94847227178525,0.7520427479938642
4,meanshift-6,0.5178948304835201,321.94847227178525,0.7520427479938642
5,meanshift-7,0.5178948304835201,321.94847227178525,0.7520427479938642
6,meanshift-8,0.5178948304835201,321.94847227178525,0.7520427479938642
7,meanshift-9,0.5178948304835201,321.94847227178525,0.7520427479938642
8,meanshift-10,0.5178948304835201,321.94847227178525,0.7520427479938642
9,meanshift-11,0.5178948304835201,321.94847227178525,0.7520427479938642
10,meanshift-12,0.5178948304835201,321.94847227178525,0.7520427479938642
11,meanshift-13,0.5178948304835201,321.94847227178525,0.7520427479938642
12,meanshift-14,0.5178948304835201,321.94847227178525,0.7520427479938642
13,meanshift-15,0.5178948304835201,321.94847227178525,0.7520427479938642
14,meanshift-16,0.5178948304835201,321.94847227178525,0.7520427479938642
15,meanshift-17,0.5178948304835201,321.94847227178525,0.7520427479938642
16,meanshift-18,0.5178948304835201,321.94847227178525,0.7520427479938642
17,meanshift-19,0.5178948304835201,321.94847227178525,0.7520427479938642
18,meanshift-20,0.5178948304835201,321.94847227178525,0.7520427479938642
19,meanshift-21,0.5178948304835201,321.94847227178525,0.7520427479938642
20,meanshift-22,0.5178948304835201,321.94847227178525,0.7520427479938642
21,meanshift-23,0.5178948304835201,321.94847227178525,0.7520427479938642
22,meanshift-24,0.5178948304835201,321.94847227178525,0.7520427479938642
23,meanshift-25,0.5178948304835201,321.94847227178525,0.7520427479938642
24,meanshift-26,0.5178948304835201,321.94847227178525,0.7520427479938642
25,meanshift-27,0.5178948304835201,321.94847227178525,0.7520427479938642
26,meanshift-28,0.5178948304835201,321.94847227178525,0.7520427479938642
27,meanshift-29,0.5178948304835201,321.94847227178525,0.7520427479938642
