id,label
sequence_47777,1
sequence_47708,2
sequence_47743,2
sequence_47674,1
sequence_47741,1
sequence_47724,2
sequence_47683,2
sequence_47745,1
sequence_47727,1
sequence_47779,1
sequence_47739,2
sequence_47732,2
sequence_47666,1
sequence_47661,0
sequence_47738,1
sequence_47714,2
sequence_47729,1
sequence_47752,1
sequence_47702,2
sequence_47798,1
sequence_47788,0
sequence_47806,2
sequence_47769,2
sequence_47785,2
sequence_47676,2
sequence_47810,1
sequence_47719,2
sequence_47737,1
sequence_47805,1
sequence_47786,1
sequence_47688,1
sequence_47723,2
sequence_47796,1
sequence_47783,1
sequence_47663,1
sequence_47725,2
sequence_47764,0
sequence_47662,1
sequence_47740,0
sequence_47694,0
sequence_47731,2
sequence_47734,1
sequence_47791,1
sequence_47801,1
sequence_47768,1
sequence_47755,2
sequence_47697,2
sequence_47733,2
sequence_47735,2
sequence_47811,1
sequence_47797,0
sequence_47770,2
sequence_47689,1
sequence_47765,0
sequence_47760,1
sequence_47790,0
sequence_47808,1
sequence_47670,1
sequence_47716,2
sequence_47677,2
sequence_47690,2
sequence_47700,1
sequence_47664,2
sequence_47668,2
sequence_47762,1
sequence_47704,2
sequence_47713,1
sequence_47773,2
sequence_47722,2
sequence_47799,0
sequence_47758,1
sequence_47761,1
sequence_47665,1
sequence_47749,2
sequence_47728,1
sequence_47804,2
sequence_47693,2
sequence_47778,1
sequence_47671,1
sequence_47699,2
sequence_47679,1
sequence_47730,2
sequence_47691,2
sequence_47794,0
sequence_47774,2
sequence_47687,2
sequence_47775,1
sequence_47803,2
sequence_47789,0
sequence_47795,1
sequence_47720,2
sequence_47709,2
sequence_47742,0
sequence_47751,2
sequence_47754,2
sequence_47772,1
sequence_47726,1
sequence_47748,1
sequence_47707,2
sequence_47812,2
sequence_47782,1
sequence_47747,1
sequence_47692,2
sequence_47681,1
sequence_47767,2
sequence_47718,2
sequence_47809,1
sequence_47763,0
sequence_47780,1
sequence_47807,1
sequence_47756,1
sequence_47744,1
sequence_47721,2
sequence_47771,1
sequence_47750,1
sequence_47787,1
sequence_47793,1
sequence_47746,2
sequence_47757,1
sequence_47802,2
sequence_47667,1
sequence_47675,2
sequence_47736,1
sequence_47684,1
sequence_47669,2
sequence_47672,1
sequence_47759,2
sequence_47712,2
sequence_47703,2
sequence_47753,2
sequence_47678,2
sequence_47680,2
sequence_47698,2
sequence_47711,2
sequence_47784,1
sequence_47685,2
sequence_47710,1
sequence_47673,1
sequence_47717,2
sequence_47715,1
sequence_47792,1
sequence_47696,2
sequence_47706,2
sequence_47766,1
sequence_47705,2
sequence_47701,2
sequence_47682,2
sequence_47800,2
sequence_47781,1
sequence_47695,1
sequence_47776,1
sequence_47686,2
