,id_seq1,target_seq1,id_seq2,target_seq2,distance,profile
255,sequence_53082,55.0,sequence_19347,58.9,0.1023441592636488,1-1-1-1-72-34
515,sequence_19402,43.0,sequence_19347,58.9,0.2617458032108467,1-1-1-1-72-34
775,sequence_20054,49.0,sequence_19347,58.9,0.2749511827851892,1-1-1-1-72-34
95,sequence_53082,55.0,sequence_19511,62.4,0.2006939393968626,1-1-1-1-56-29
355,sequence_19402,43.0,sequence_19511,62.4,0.2418377079596334,1-1-1-1-56-29
615,sequence_20054,49.0,sequence_19511,62.4,0.2406422198194165,1-1-1-1-56-29
112,sequence_53082,55.0,sequence_19445,45.5,0.2353688177826309,1-1-1-1-171-14
372,sequence_19402,43.0,sequence_19445,45.5,0.250451727243103,1-1-1-1-171-14
632,sequence_20054,49.0,sequence_19445,45.5,0.2540459211126645,1-1-1-1-171-14
228,sequence_53082,55.0,sequence_19351,60.9,0.2102201165728644,1-1-1-1-138-29
488,sequence_19402,43.0,sequence_19351,60.9,0.2313576464554242,1-1-1-1-138-29
748,sequence_20054,49.0,sequence_19351,60.9,0.2497594469300656,1-1-1-1-138-29
96,sequence_53082,55.0,sequence_53065,44.8,0.2531717281895109,0-0-0-0-189-23
356,sequence_19402,43.0,sequence_53065,44.8,0.1606616100234839,0-0-0-0-189-23
616,sequence_20054,49.0,sequence_53065,44.8,0.2210692251715768,0-0-0-0-189-23
153,sequence_53082,55.0,sequence_19426,56.3,0.2619704399781615,0-0-0-0-89-31
413,sequence_19402,43.0,sequence_19426,56.3,0.1956538478697611,0-0-0-0-89-31
673,sequence_20054,49.0,sequence_19426,56.3,0.1575201291572525,0-0-0-0-89-31
235,sequence_53082,55.0,sequence_19517,61.6,0.2426119955745567,0-0-0-0-48-28
495,sequence_19402,43.0,sequence_19517,61.6,0.194859647840316,0-0-0-0-48-28
755,sequence_20054,49.0,sequence_19517,61.6,0.2243431642425274,0-0-0-0-48-28
70,sequence_53082,55.0,sequence_19410,49.9,0.2486592947794008,1-0-0-0-76-5
330,sequence_19402,43.0,sequence_19410,49.9,0.1528458967935684,1-0-0-0-76-5
590,sequence_20054,49.0,sequence_19410,49.9,0.200339466035675,1-0-0-0-76-5
21,sequence_53082,55.0,sequence_19447,51.0,0.2582097131929199,0-0-0-0-29-15
281,sequence_19402,43.0,sequence_19447,51.0,0.1920777546376014,0-0-0-0-29-15
541,sequence_20054,49.0,sequence_19447,51.0,0.1700151116193148,0-0-0-0-29-15
57,sequence_53082,55.0,sequence_20040,47.2,0.2827563158354156,0-0-0-0-229-6
317,sequence_19402,43.0,sequence_20040,47.2,0.1973283316809775,0-0-0-0-229-6
577,sequence_20054,49.0,sequence_20040,47.2,0.1181837682654127,0-0-0-0-229-6
67,sequence_53082,55.0,sequence_19526,49.3,0.2421077622210411,0-0-0-0-27-7
327,sequence_19402,43.0,sequence_19526,49.3,0.1850270350886502,0-0-0-0-27-7
587,sequence_20054,49.0,sequence_19526,49.3,0.209171407655633,0-0-0-0-27-7
158,sequence_53082,55.0,sequence_19437,46.7,0.2584280170196849,0-0-0-0-122-9
418,sequence_19402,43.0,sequence_19437,46.7,0.170680530561173,0-0-0-0-122-9
678,sequence_20054,49.0,sequence_19437,46.7,0.1591130002941864,0-0-0-0-122-9
152,sequence_53082,55.0,sequence_19529,48.8,0.2534669975208178,0-0-0-0-57-19
412,sequence_19402,43.0,sequence_19529,48.8,0.1638057700815569,0-0-0-0-57-19
672,sequence_20054,49.0,sequence_19529,48.8,0.2064486460380838,0-0-0-0-57-19
199,sequence_53082,55.0,sequence_19470,61.0,0.236403289332884,1-0-0-0-35-32
459,sequence_19402,43.0,sequence_19470,61.0,0.1894648145685561,1-0-0-0-35-32
